date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
07/13/2026,ARKF,82509L107,SHOP,SHOPIFY INC - CLASS A,equity,601290.0,73682076.6,9.75
07/13/2026,ARKF,770700102,HOOD,ROBINHOOD MARKETS INC - A,equity,445972.0,49935484.84,6.61
07/13/2026,ARKF,MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992.0,44447842.43,5.88
07/13/2026,ARKF,852234103,XYZ,BLOCK INC,equity,564600.0,43643580.0,5.78
07/13/2026,ARKF,19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,equity,258472.0,41115141.04,5.44
07/13/2026,ARKF,172573107,CRCL,CIRCLE INTERNET GROUP INC,equity,509970.0,33729415.8,4.46
07/13/2026,ARKF,888787108,TOST,TOAST INC-CLASS A,equity,1144769.0,33564627.08,4.44
07/13/2026,ARKF,69608A108,PLTR,PALANTIR TECHNOLOGIES INC-A,equity,247660.0,31400811.4,4.16
07/13/2026,ARKF,007903107,AMD,ADVANCED MICRO DEVICES,equity,53137.0,29644600.93,3.92
07/13/2026,ARKF,023135106,AMZN,AMAZON.COM INC,equity,115379.0,28307083.86,3.75
07/13/2026,ARKF,30303M102,META,META PLATFORMS INC-CLASS A,equity,37931.0,25383804.51,3.36
07/13/2026,ARKF,58733R102,MELI,MERCADOLIBRE INC,equity,13356.0,24738250.32,3.27
07/13/2026,ARKF,771049103,RBLX,ROBLOX CORP -CLASS A,equity,432112.0,23917399.2,3.17
07/13/2026,ARKF,PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,31991.0,21999791.62,2.91
07/13/2026,ARKF,83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,1169459.0,21962440.02,2.91
07/13/2026,ARKF,G16910120,BLSH,BULLISH,equity,766971.0,18583707.33,2.46
07/13/2026,ARKF,67066G104,NVDA,NVIDIA CORP,equity,85949.0,18131801.04,2.4
07/13/2026,ARKF,81141R100,SE,SEA LTD-ADR,equity,156686.0,17414082.04,2.3
07/13/2026,ARKF,22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,87696.0,16414937.28,2.17
07/13/2026,ARKF,26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,574270.0,15203798.25,2.01
