symbol,market_capital,pe_ttm,dividend_yield,ytd_pct,price
NVDA,5260789000000.0,27.275,0.239,17.32,218.29
AAPL,4849208188600.0,37.611,0.321,22.55,332.27
GOOGL,4139855000000.0,16.952,0.252,8.36,338.5
GOOG,4102553500000.0,16.8,0.255,7.11,335.45
MSFT,3680323111704.0,27.517,0.735,3.13,495.63
AMZN,2769709599018.0,20.474,,11.25,256.78
TSM,2246987995760.0,32.035,0.64,43.14,433.24
SPCX,1993216945483.0,,,12.01,151.21
AVGO,1728006274831.0,45.159,0.697,4.98,361.99
META,1650860458987.0,24.242,0.321,-1.65,648.03
TSLA,1443322599663.0,379.422,,-18.74,365.44
SKHY,1385354655850.0,11.465,,13.13,190.07
SKHYV,1224566926550.0,24.506,,,168.01
MU,1101451964444.0,21.824,0.054,241.9,975.26
BRK.A,1093189240000.0,12.746,,1.48,766000.0
BRK.B,1092554244870.0,12.738,,1.54,510.37
LLY,1050272077421.0,39.32,0.601,4.32,1115.7
JPM,946925668245.0,14.553,1.704,12.12,356.23
WMT,850100909723.0,38.508,0.916,-3.21,107.15
AMD,842569343427.0,130.956,,141.0,516.13
XOM,682536266240.0,20.836,2.511,40.7,165.99
V,661041550420.0,29.26,0.731,6.26,370.45
ASML,652317030000.0,52.855,0.456,59.39,1698.3
JNJ,640020869391.0,30.424,1.987,30.39,265.58
INTC,544151675670.0,,,178.97,102.94
MA,498616097749.0,30.671,0.601,0.19,569.19
ABBV,454361196319.0,72.007,2.657,15.19,257.12
CSCO,442082266069.0,33.322,1.483,47.69,112.13
BAC,438375395002.0,13.033,1.889,15.81,62.69
ORCL,432877181880.0,22.879,1.326,-22.15,150.28
CVX,422933598912.0,20.54,3.324,44.37,214.06
PLTR,401863469610.0,133.213,,-5.92,167.23
COST,401246317495.0,45.4,0.612,5.38,904.77
KO,379872072664.0,26.535,2.356,27.98,88.29
CAT,376276073889.0,34.699,0.759,43.76,818.57
LRCX,373168948620.0,51.363,0.349,74.55,298.22
AMAT,362269296755.0,39.092,0.434,78.26,456.49
HSBC,361379115911.0,14.179,3.565,39.05,105.3
DELL,360690214948.0,31.701,0.421,354.78,567.29
MRK,355100013857.0,111.913,2.346,38.74,143.93
UNH,340269230549.0,24.095,2.385,16.39,379.09
PG,337414606764.0,21.028,2.961,3.62,145.27
MS,336698001679.0,16.705,1.947,22.75,214.38
GE,335817482958.0,37.434,0.518,5.36,323.66
NFLX,322288930922.0,23.612,0.0,-17.45,77.4
HD,308026695131.0,21.651,3.006,-8.33,308.74
GS,299667789685.0,14.288,1.772,18.8,1029.18
PM,297788683655.0,27.385,3.075,21.17,191.06
RY,285054095614.0,17.379,2.335,23.19,205.9
ARM,282795720000.0,270.877,,142.24,264.79
WFC,273036900047.0,12.076,2.086,-1.53,90.29
BABA,271678661010.0,24.733,0.909,-24.76,109.3
PANW,270471700000.0,881.015,,79.51,330.65
SHEL,269549357377.0,10.378,3.186,35.31,96.77
MUFG,268900220069.0,20.735,1.817,52.71,23.89
RTX,266424829906.0,34.431,1.423,8.96,197.68
NVS,260702047454.0,20.436,2.271,1.43,137.16
GEV,254953147084.0,26.755,0.185,46.74,957.27
ANET,251727827494.0,62.238,,52.32,199.59
AZN,248430631148.0,23.782,2.017,77.23,160.17
TXN,245389653228.0,40.547,2.106,57.48,268.7
SNDK,239153475283.0,20.918,,588.07,1633.35
SAP,238180712000.0,26.339,1.042,-13.98,206.36
KLAC,236014610881.0,48.857,0.466,49.22,180.64
TM,234713083033.0,8.044,3.225,-6.11,198.2
C,232861774216.0,13.054,1.834,20.76,138.82
IBM,229211875743.0,21.372,2.76,-16.19,243.29
TMO,225479289949.0,32.364,0.299,5.45,609.82
BHP,221421643589.0,22.518,3.91,50.36,87.15
AXP,219266349677.0,19.157,1.102,-11.52,324.69
SAN,217764982703.0,11.558,1.377,28.67,14.96
LIN,214918171594.0,29.668,1.358,10.42,466.22
CRWD,211688289235.0,4704.707,0.0,76.41,206.74
VZ,210273172973.0,13.002,5.57,30.5,50.61
MRVL,207036090000.0,78.426,0.1,178.24,236.1
APH,206943943423.0,40.235,0.542,24.63,83.92
TTE,204380696703.0,11.458,4.072,43.85,91.89
AMGN,204007487087.0,23.334,2.629,17.65,377.35
CRM,203873560000.0,21.101,0.739,-6.01,247.72
TD,198196885090.0,16.977,2.654,31.41,120.97
TMUS,195580215198.0,18.521,2.282,-8.75,182.33
QCOM,191111066604.0,20.638,2.009,8.05,181.97
NVO,190323105091.0,10.529,3.083,-12.36,43.07
STX,188774858432.0,59.289,0.341,202.19,830.17
KOF,186066511714.0,131.846,3.396,19.13,110.71
PEP,186062017187.0,17.803,4.263,-2.13,136.32
SCHW,185471255327.0,18.371,1.159,8.41,107.25
DIS,183978489408.0,21.393,1.442,-5.63,106.55
ADI,183543706833.0,44.388,1.139,40.92,378.78
DE,182196675905.0,37.389,0.962,45.94,675.74
MCD,178700715823.0,20.337,2.957,-15.75,252.53
T,178573170039.0,8.283,4.351,8.68,26.06
GILD,178206354877.0,,2.243,18.53,143.72
ABT,176412650941.0,32.518,2.441,-17.12,101.95
SMFG,172828608794.0,20.243,2.111,43.42,27.29
NEE,171696866383.0,18.464,2.957,4.77,82.31
WELL,169821925355.0,109.515,1.272,28.31,235.62
UNP,168955071631.0,23.05,1.953,24.81,284.4
BLK,167204595479.0,25.426,2.079,2.53,1079.65
UBS,167109886492.0,17.554,2.043,20.94,54.58
BA,166333370709.0,68.309,,-3.07,210.45
SHOP,165706871873.0,85.948,,-19.99,128.79
ETN,165213708000.0,43.148,1.02,34.67,425.37
COP,165003702741.0,17.777,2.483,49.96,137.35
BBVA,164924593271.0,12.79,3.019,29.96,29.55
SCCO,163372059804.0,28.853,2.036,41.2,193.49
WDC,161226699338.0,17.108,0.118,159.86,447.18
PFE,157994951887.0,36.463,6.198,17.07,27.72
IBKR,156028105768.0,138.568,0.366,42.5,91.37
BUD,154235545987.0,16.536,1.276,23.5,78.23
UBER,146390283872.0,15.282,,-12.29,71.67
GLW,143335018278.0,75.439,0.671,91.05,166.4
RDS.A,142170085775.52,42.202,,,51.04
DHR,140695628848.0,35.139,0.722,-12.2,200.14
SONY,139905960413.0,,0.582,-6.38,23.9
MFG,139319996857.0,16.59,1.546,58.07,11.45
TJX,138618731167.0,22.848,1.444,-17.2,126.02
NOW,137017730860.0,82.047,0.0,-13.49,132.53
NEM,133618716886.0,15.542,0.829,27.82,126.81
UL,133611399054.0,12.42,3.597,-2.73,62.02
BKNG,130680096560.0,18.127,0.982,-18.22,173.92
VRTX,130643898667.0,29.657,,13.69,515.44
CB,130496802307.0,11.667,1.484,9.36,338.25
ISRG,130412587728.0,41.549,,-34.82,369.15
BMY,129998360708.0,14.005,3.925,21.97,63.64
PLD,128702317749.0,30.584,3.008,7.97,135.75
COF,127788891339.0,12.147,1.561,-13.05,208.3
PGR,126458982000.0,10.813,6.442,1.73,217.62
RIO,125465125367.0,10.367,4.652,31.22,99.96
ACN,122810421384.0,15.766,3.41,-29.64,183.9
