date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
07/16/2026,ARKF,82509L107,SHOP,SHOPIFY INC - CLASS A,equity,601290.0,74289379.5,9.65
07/16/2026,ARKF,770700102,HOOD,ROBINHOOD MARKETS INC - A,equity,445972.0,51527604.88,6.69
07/16/2026,ARKF,852234103,XYZ,BLOCK INC,equity,588583.0,48151975.23,6.25
07/16/2026,ARKF,MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992.0,45181789.63,5.87
07/16/2026,ARKF,19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,equity,258472.0,43219103.12,5.61
07/16/2026,ARKF,888787108,TOST,TOAST INC-CLASS A,equity,1144769.0,34789529.91,4.52
07/16/2026,ARKF,172573107,CRCL,CIRCLE INTERNET GROUP INC,equity,528065.0,34688589.85,4.5
07/16/2026,ARKF,69608A108,PLTR,PALANTIR TECHNOLOGIES INC-A,equity,247660.0,33127001.6,4.3
07/16/2026,ARKF,023135106,AMZN,AMAZON.COM INC,equity,115379.0,29417029.84,3.82
07/16/2026,ARKF,007903107,AMD,ADVANCED MICRO DEVICES,equity,53137.0,28116912.18,3.65
07/16/2026,ARKF,30303M102,META,META PLATFORMS INC-CLASS A,equity,37931.0,25842769.61,3.36
07/16/2026,ARKF,771049103,RBLX,ROBLOX CORP -CLASS A,equity,432112.0,24660631.84,3.2
07/16/2026,ARKF,58733R102,MELI,MERCADOLIBRE INC,equity,13356.0,24617645.64,3.2
07/16/2026,ARKF,PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,31991.0,21999791.62,2.86
07/16/2026,ARKF,83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,1169459.0,20898232.33,2.71
07/16/2026,ARKF,G16910120,BLSH,BULLISH,equity,766971.0,19273981.23,2.5
07/16/2026,ARKF,67066G104,NVDA,NVIDIA CORP,equity,85949.0,18264162.5,2.37
07/16/2026,ARKF,22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,87696.0,18132901.92,2.35
07/16/2026,ARKF,81141R100,SE,SEA LTD-ADR,equity,156686.0,17448552.96,2.27
07/16/2026,ARKF,G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1059843.0,14710620.84,1.91
07/16/2026,ARKF,BZ1HM42,ADYEN,ADYEN NV,equity,14694.0,14688946.46,1.91
07/16/2026,ARKF,26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,574270.0,14500317.5,1.88
07/16/2026,ARKF,G5279N105,KLAR,KLARNA GROUP PLC,equity,704441.0,13792954.78,1.79
07/16/2026,ARKF,009066101,ABNB,AIRBNB INC-CLASS A,equity,84630.0,12557399.4,1.63
07/16/2026,ARKF,L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,25634.0,12442230.92,1.62
07/16/2026,ARKF,09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,755266.0,11925650.14,1.55
07/16/2026,ARKF,25809K105,DASH,DOORDASH INC - A,equity,58081.0,11044682.96,1.43
07/16/2026,ARKF,36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,99562.0,9893475.94,1.28
07/16/2026,ARKF,G32089107,ETOR,ETORO GROUP LTD-A,equity,254871.0,9820179.63,1.28
07/16/2026,ARKF,77543R102,ROKU,ROKU INC,equity,36843.0,5280338.76,0.69
07/16/2026,ARKF,98954M200,Z,ZILLOW GROUP INC - C,equity,150915.0,5107718.18,0.66
07/16/2026,ARKF,BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,511506.0,3831179.94,0.5
07/16/2026,ARKF,81517B101,SECZ,SECURITIZE CORP,equity,453570.0,3828130.8,0.5
07/16/2026,ARKF,70450C101,PAYP,PAYPAY CORP,equity,242317.0,3789837.88,0.49
07/16/2026,ARKF,BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,41073.0,3672336.93,0.48
07/16/2026,ARKF,BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,363283.0,2292315.73,0.3
07/16/2026,ARKF,X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,968650.0,968650.36,0.13
07/16/2026,ARKF,432705309,CNTN,CANTON STRATEGIC HOLDINGS IN,equity,401099.0,958626.61,0.12
07/16/2026,ARKF,01609W102,BABA,ALIBABA GROUP HOLDING-SP ADR,equity,4427.0,521013.63,0.07
07/16/2026,ARKF,G13311132,,BRERA HOLDINGS PLC-CL B,equity,91322.0,516882.52,0.07
07/16/2026,ARKF,BREADUMMY,,BRERA HOLDINGS PLC WTS,equity,78805.0,238780.06,0.03
07/16/2026,ARKG,88025U109,TXG,10X GENOMICS INC-CLASS A,equity,3071921.0,140540385.75,8.54
07/16/2026,ARKG,88023B103,TEM,TEMPUS AI INC-CL A,equity,2247190.0,128651627.5,7.82
07/16/2026,ARKG,90184D100,TWST,TWIST BIOSCIENCE CORP,equity,1308229.0,121155087.69,7.36
07/16/2026,ARKG,71535D106,PSNL,PERSONALIS INC,equity,6923692.0,109325096.68,6.64
07/16/2026,ARKG,H17182108,CRSP,CRISPR THERAPEUTICS AG,equity,2024378.0,103992297.86,6.32
07/16/2026,ARKG,00091E109,ABSI,ABSCI CORP,equity,9832635.0,95966517.6,5.83
07/16/2026,ARKG,40131M109,GH,GUARDANT HEALTH INC,equity,452501.0,73739562.96,4.48
07/16/2026,ARKG,532457108,LLY,ELI LILLY & CO,equity,60358.0,69811873.54,4.24
07/16/2026,ARKG,07373V105,BEAM,BEAM THERAPEUTICS INC,equity,2258733.0,69659325.72,4.23
07/16/2026,ARKG,452327109,ILMN,ILLUMINA INC,equity,357131.0,66837066.65,4.06
07/16/2026,ARKG,632307104,NTRA,NATERA INC,equity,238363.0,66114745.31,4.02
07/16/2026,ARKG,92337F107,VCYT,VERACYTE INC,equity,849760.0,50569217.6,3.07
07/16/2026,ARKG,14167L103,CDNA,CAREDX INC,equity,1662290.0,49453127.5,3.0
07/16/2026,ARKG,20451W101,CMPS,COMPASS PATHWAYS PLC,equity,3532694.0,47020157.14,2.86
07/16/2026,ARKG,75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,13537507.0,44809148.17,2.72
07/16/2026,ARKG,00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1761562.0,40339769.8,2.45
07/16/2026,ARKG,67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1669550.0,39818767.5,2.42
07/16/2026,ARKG,45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,2892757.0,37721551.28,2.29
