symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
TSLA,NASDAQ,88160R101,TESLA INC,2768307,921320252.67,4,ARKK|ARKQ|ARKW|ARKX,ARKK=1737037;ARKQ=571152;ARKW=385983;ARKX=74135
SPCX,NASDAQ,84615Q103,SPACE EXPLORATION TECHN-CL A,4839989,645122133.81,4,ARKK|ARKQ|ARKW|ARKX,ARKK=2727815;ARKQ=1030273;ARKW=528535;ARKX=553366
AMD,NASDAQ,007903107,ADVANCED MICRO DEVICES,1050786,498408815.52,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=51677;ARKK=440697;ARKQ=235687;ARKW=244129;ARKX=78596
TEM,NASDAQ,88023B103,TEMPUS AI INC-CL A,8450919,470631679.11,2,ARKG|ARKK,ARKG=2265632;ARKK=6185287
PLTR,NASDAQ,69608A108,PALANTIR TECHNOLOGIES INC-A,2605332,455776780.08,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=231838;ARKK=1332564;ARKQ=530203;ARKW=334632;ARKX=176095
SHOP,NASDAQ,82509L107,SHOPIFY INC - CLASS A,2948302,449940368.22,3,ARKF|ARKK|ARKW,ARKF=492559;ARKK=1891085;ARKW=564658
TWST,NASDAQ,90184D100,TWIST BIOSCIENCE CORP,3299099,406185068.88,2,ARKG|ARKK,ARKG=1280086;ARKK=2019013
CRSP,NASDAQ,H17182108,CRISPR THERAPEUTICS AG,7460371,403382259.97,2,ARKG|ARKK,ARKG=1983946;ARKK=5476425
CRCL,NYSE,172573107,CIRCLE INTERNET GROUP INC,5528237,393389344.92,3,ARKF|ARKK|ARKW,ARKF=558380;ARKK=3985602;ARKW=984255
AMZN,NASDAQ,023135106,AMAZON.COM INC,1442775,392824349.25,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=117160;ARKK=641953;ARKQ=267512;ARKW=273898;ARKX=142252
TXG,NASDAQ,88025U109,10X GENOMICS INC-CLASS A,6474106,378605718.88,2,ARKG|ARKK,ARKG=2995049;ARKK=3479057
COIN,NASDAQ,19260Q107,COINBASE GLOBAL INC -CLASS A,2323744,345261883.52,3,ARKF|ARKK|ARKW,ARKF=256234;ARKK=1679987;ARKW=387523
HOOD,NASDAQ,770700102,ROBINHOOD MARKETS INC - A,3612024,340902825.12,3,ARKF|ARKK|ARKW,ARKF=433692;ARKK=2331724;ARKW=846608
NVDA,NASDAQ,67066G104,NVIDIA CORP,1391682,302690835.00,5,ARKF|ARKK|ARKQ|ARKW|ARKX,ARKF=101153;ARKK=636734;ARKQ=327967;ARKW=183964;ARKX=141864
GOOG,NASDAQ,02079K107,ALPHABET INC-CL C,870805,298686115.00,4,ARKK|ARKQ|ARKW|ARKX,ARKK=331702;ARKQ=263217;ARKW=183156;ARKX=92730
KTOS,NASDAQ,50077B207,KRATOS DEFENSE & SECURITY,4670423,297646057.79,3,ARKK|ARKQ|ARKX,ARKK=1386735;ARKQ=2270598;ARKX=1013090
CRWV,NASDAQ,21873S108,COREWEAVE INC-CL A,2725557,246172308.24,2,ARKK|ARKW,ARKK=1968979;ARKW=756578
XYZ,NYSE,852234103,BLOCK INC,3010740,238059211.80,3,ARKF|ARKK|ARKW,ARKF=604543;ARKK=1640731;ARKW=765466
BEAM,NASDAQ,07373V105,BEAM THERAPEUTICS INC,8309371,223106611.35,2,ARKG|ARKK,ARKG=2241968;ARKK=6067403
TER,NASDAQ,880770102,TERADYNE INC,582215,220985525.40,3,ARKK|ARKQ|ARKX,ARKK=171355;ARKQ=329117;ARKX=81743
ACHR,NYSE,03945R102,ARCHER AVIATION INC-A,28171792,191286467.68,3,ARKK|ARKQ|ARKX,ARKK=14027399;ARKQ=9042402;ARKX=5101991
TSM,NYSE,874039100,TAIWAN SEMICONDUCTOR-SP ADR,444981,187808680.86,4,ARKK|ARKQ|ARKW|ARKX,ARKK=154752;ARKQ=162949;ARKW=93341;ARKX=33939
META,NASDAQ,30303M102,META PLATFORMS INC-CLASS A,281152,168443786.24,3,ARKF|ARKK|ARKW,ARKF=44083;ARKK=155525;ARKW=81544
CBRS,NASDAQ,15675D103,CEREBRAS SYSTEMS INC - A,709285,166511746.60,2,ARKK|ARKW,ARKK=550593;ARKW=158692
AVGO,NASDAQ,11135F101,BROADCOM INC,390700,162562456.00,3,ARKK|ARKQ|ARKW,ARKK=206663;ARKQ=90195;ARKW=93842
NTLA,NASDAQ,45826J105,INTELLIA THERAPEUTICS INC,12894419,154990916.38,2,ARKG|ARKK,ARKG=2688520;ARKK=10205899
RKLB,NASDAQ,773121108,ROCKET LAB,1863767,149119997.67,3,ARKK|ARKQ|ARKX,ARKK=200987;ARKQ=1048085;ARKX=614695
NTRA,NASDAQ,632307104,NATERA INC,469128,146705708.16,2,ARKG|ARKK,ARKG=233611;ARKK=235517
ILMN,NASDAQ,452327109,ILLUMINA INC,743587,143393317.08,2,ARKG|ARKK,ARKG=350011;ARKK=393576
BLSH,NYSE,G16910120,BULLISH,5784592,141838195.84,3,ARKF|ARKK|ARKW,ARKF=745851;ARKK=4170602;ARKW=868139
XE,NASDAQ,98386P102,X-ENERGY INC,6706458,137951841.06,3,ARKK|ARKQ|ARKX,ARKK=4586451;ARKQ=1502587;ARKX=617420
BMNR,NYSE,09175A206,BITMINE IMMERSION TECHNOLOGI,7608850,137644096.50,3,ARKF|ARKK|ARKW,ARKF=734466;ARKK=5360529;ARKW=1513855
LHX,NYSE,502431109,L3HARRIS TECHNOLOGIES INC,429169,122750917.38,3,ARKQ|ARKX|PRNT,ARKQ=219078;ARKX=206269;PRNT=3822
WGS,NASDAQ,81663L200,GENEDX HOLDINGS CORP,1470171,120171777.54,2,ARKG|ARKK,ARKG=487473;ARKK=982698
RXRX,NASDAQ,75629V104,RECURSION PHARMACEUTICALS-A,33483796,112170716.60,2,ARKG|ARKK,ARKG=13267107;ARKK=20216689
AVAV,NASDAQ,008073108,AEROVIRONMENT INC,563371,110431983.42,2,ARKQ|ARKX,ARKQ=332943;ARKX=230428
LLY,NYSE,532457108,ELI LILLY & CO,90148,109531622.96,2,ARKG|ARKK,ARKG=61786;ARKK=28362
DE,NYSE,244199105,DEERE & CO,165313,102155168.35,3,ARKK|ARKQ|ARKX,ARKK=4950;ARKQ=92469;ARKX=67894
ABSI,NASDAQ,00091E109,ABSCI CORP,10007437,94169982.17,1,ARKG,ARKG=10007437
RBLX,NYSE,771049103,ROBLOX CORP -CLASS A,2554886,92537970.92,3,ARKF|ARKK|ARKW,ARKF=379082;ARKK=1347466;ARKW=828338
BWXT,NYSE,05605H100,BWX TECHNOLOGIES INC,542234,92022532.14,3,ARKK|ARKQ|ARKX,ARKK=289525;ARKQ=179619;ARKX=73090
PSNL,NASDAQ,71535D106,PERSONALIS INC,6550244,91834420.88,1,ARKG,ARKG=6550244
NET,NYSE,18915M107,CLOUDFLARE INC - CLASS A,283625,87064366.25,3,ARKF|ARKK|ARKW,ARKF=12822;ARKK=166445;ARKW=104358
VCYT,NASDAQ,92337F107,VERACYTE INC,1856847,86176269.27,2,ARKG|ARKK,ARKG=832800;ARKK=1024047
DASH,NASDAQ,25809K105,DOORDASH INC - A,377715,80075580.00,4,ARKF|ARKQ|ARKW|ARKX,ARKF=56481;ARKQ=150518;ARKW=93876;ARKX=76840
GH,NASDAQ,40131M109,GUARDANT HEALTH INC,443477,73213617.93,1,ARKG,ARKG=443477
CDNA,NASDAQ,14167L103,CAREDX INC,1489845,70365379.35,1,ARKG,ARKG=1489845
TRMB,NASDAQ,896239100,TRIMBLE INC,1125519,65257591.62,2,ARKQ|ARKX,ARKQ=677055;ARKX=448464
TOST,NYSE,888787108,TOAST INC-CLASS A,1827909,63757465.92,2,ARKF|ARKW,ARKF=1113239;ARKW=714670
CRWD,NASDAQ,22788C105,CROWDSTRIKE HOLDINGS INC - A,274340,60876046.00,2,ARKF|ARKW,ARKF=79132;ARKW=195208
SOFI,NASDAQ,83406F102,SOFI TECHNOLOGIES INC,3363950,60483821.00,2,ARKF|ARKK,ARKF=1137249;ARKK=2226701
CMPS,NASDAQ,20451W101,COMPASS PATHWAYS PLC,4342193,58098542.34,1,ARKG,ARKG=4342193
LUNR,NASDAQ,46125A100,INTUITIVE MACHINES INC,3421492,56386188.16,2,ARKQ|ARKX,ARKQ=2361902;ARKX=1059590
JOBY,NYSE,G65163100,JOBY AVIATION INC,5592753,47090980.26,2,ARKQ|ARKX,ARKQ=3288058;ARKX=2304695
MELI,NASDAQ,58733R102,MERCADOLIBRE INC,24083,46721020.00,2,ARKF|ARKW,ARKF=12996;ARKW=11087
ADPT,NASDAQ,00650F109,ADAPTIVE BIOTECHNOLOGIES,1726378,43832737.42,1,ARKG,ARKG=1726378
BFLY,NYSE,124155102,BUTTERFLY NETWORK INC,4640767,43483986.79,1,ARKG,ARKG=4640767
NRIX,NASDAQ,67080M103,NURIX THERAPEUTICS INC,1636206,42475907.76,1,ARKG,ARKG=1636206
DDOG,NASDAQ,23804L103,DATADOG INC - CLASS A,171624,42353370.72,1,ARKW,ARKW=171624
CERS,NASDAQ,157085101,CERUS CORP,15637599,40110441.44,2,ARKG|ARKK,ARKG=7106706;ARKK=8530893
SDGR,NASDAQ,80810D103,SCHRODINGER INC,2081619,38822194.35,1,ARKG,ARKG=2081619
GOOGL,NASDAQ,02079K305,ALPHABET INC-CL A,109765,37737207.00,4,ARKK|ARKQ|ARKW|ARKX,ARKK=75645;ARKQ=15537;ARKW=12249;ARKX=6334
P,NYSE,74624M102,EVERPURE INC-A,329159,36003411.42,1,ARKW,ARKW=329159
AUR,NASDAQ,051774107,AURORA INNOVATION INC,5138388,35711796.60,1,ARKQ,ARKQ=5138388
ESLT,NASDAQ,M3760D101,ELBIT SYSTEMS LTD,44317,34393537.36,2,ARKQ|ARKX,ARKQ=29743;ARKX=14574
ALMR,NASDAQ,010911105,ALAMAR BIOSCIENCES INC,931086,34049815.02,1,ARKG,ARKG=931086
SPOT,NYSE,L8681T102,SPOTIFY TECHNOLOGY SA,67811,33973311.00,2,ARKF|ARKW,ARKF=26476;ARKW=41335
RBRK,NYSE,781154109,RUBRIK INC-A,331406,32123183.58,1,ARKW,ARKW=331406
CCJ,NYSE,13321L108,CAMECO CORP,322185,31809325.05,1,ARKQ,ARKQ=322185
DKNG,NASDAQ,26142V105,DRAFTKINGS INC-CL A,1134165,28739741.10,2,ARKF|ARKW,ARKF=509034;ARKW=625131
IONS,NASDAQ,462222100,IONIS PHARMACEUTICALS INC,517157,28660840.94,1,ARKG,ARKG=517157
SNPS,NASDAQ,871607107,SYNOPSYS INC,69281,28468255.71,3,ARKQ|ARKX|PRNT,ARKQ=43389;ARKX=18862;PRNT=7030
CAT,NYSE,149123101,CATERPILLAR INC,32539,27442416.43,1,ARKQ,ARKQ=32539
SYM,NASDAQ,87151X101,SYMBOTIC INC,651278,27151779.82,1,ARKQ,ARKQ=651278
ABNB,NASDAQ,009066101,AIRBNB INC-CLASS A,146142,27033347.16,2,ARKF|ARKW,ARKF=82300;ARKW=63842
ISRG,NASDAQ,46120E602,INTUITIVE SURGICAL INC,66756,26784509.88,1,ARKQ,ARKQ=66756
GTLB,NASDAQ,37637K108,GITLAB INC-CL A,628865,26481505.15,1,ARKW,ARKW=628865
PACB,NASDAQ,69404D108,PACIFIC BIOSCIENCES OF CALIF,23126269,26363946.66,2,ARKG|ARKK,ARKG=10340479;ARKK=12785790
PONY,NASDAQ,732908108,PONY AI INC,2832510,23991359.70,1,ARKQ,ARKQ=2832510
PRME,NASDAQ,74168J101,PRIME MEDICINE INC,7308665,23826247.90,1,ARKG,ARKG=7308665
WRD,NASDAQ,950915108,WERIDE INC-ADR,3622984,22933488.72,1,ARKQ,ARKQ=3622984
OKLO,NYSE,02156V109,OKLO INC,449903,21149940.03,1,ARKQ,ARKQ=449903
ARCT,NASDAQ,03969T109,ARCTURUS THERAPEUTICS HOLDIN,2666411,20051410.72,1,ARKG,ARKG=2666411
SE,NYSE,81141R100,SEA LTD-ADR,152376,20038967.76,1,ARKF,ARKF=152376
NFLX,NASDAQ,64110L106,NETFLIX INC,266351,19920391.29,1,ARKW,ARKW=266351
BIDU,NASDAQ,056752108,BAIDU INC - SPON ADR,187344,19847223.36,1,ARKQ,ARKQ=187344
FIG,NYSE,316841105,FIGMA INC-CL A,797927,19844444.49,1,ARKW,ARKW=797927
GENI,NYSE,G3934V109,GENIUS SPORTS LTD,2418756,18817921.68,1,ARKW,ARKW=2418756
MASS,NASDAQ,65443P102,908 DEVICES INC,1853390,18552433.90,1,ARKG,ARKG=1853390
SNOW,NYSE,833445109,SNOWFLAKE INC,54881,18337937.34,2,ARKK|ARKW,ARKK=94;ARKW=54787
KDK,NASDAQ,500081104,KODIAK AI INC,3893385,17870637.15,1,ARKQ,ARKQ=3893385
GENB,NASDAQ,370920100,GENERATE BIOMEDICINES INC,1204165,17183434.55,1,ARKG,ARKG=1204165
HEI,NYSE,422806109,HEICO CORP,38481,14119448.52,1,ARKX,ARKX=38481
NU,NYSE,G6683N103,NU HOLDINGS LTD/CAYMAN ISL-A,1030653,14068413.45,1,ARKF,ARKF=1030653
TDY,NYSE,879360105,TELEDYNE TECHNOLOGIES INC,19591,13355968.34,2,ARKQ|ARKX,ARKQ=5562;ARKX=14029
KLAR,NYSE,G5279N105,KLARNA GROUP PLC,685041,13036330.23,1,ARKF,ARKF=685041
GRMN,NYSE,B3Z5T14,GARMIN LTD,41904,12975573.60,1,ARKX,ARKX=41904
FUTU,NASDAQ,36118L106,FUTU HOLDINGS LTD-ADR,96822,10181801.52,1,ARKF,ARKF=96822
SCTX,NASDAQ,811033109,SCRIBE THERAPEUTICS INC,342505,8028317.20,1,ARKG,ARKG=342505
LMT,NYSE,539830109,LOCKHEED MARTIN CORP,13429,8027453.33,1,ARKX,ARKX=13429
IRDM,NASDAQ,46269C102,IRIDIUM COMMUNICATIONS INC,161396,7969734.48,1,ARKX,ARKX=161396
ETOR,NASDAQ,G32089107,ETORO GROUP LTD-A,247851,7269469.83,1,ARKF,ARKF=247851
QSI,NASDAQ,74765K105,QUANTUM-SI INC,6576509,5394052.68,1,ARKG,ARKG=6576509
Z,NASDAQ,98954M200,ZILLOW GROUP INC - C,146765,5010557.10,1,ARKF,ARKF=146765
SECZ,NYSE,81517B101,SECURITIZE CORP,649572,4800337.08,1,ARKF,ARKF=649572
KSPI,NASDAQ,BJY21K1,JSC KASPI.KZ ADR,39943,3808964.48,1,ARKF,ARKF=39943
ATAI,NASDAQ,04650F101,ATAIBECKLEY INC,489747,3531075.87,1,ARKG,ARKG=489747
PTC,NASDAQ,69370C100,PTC INC,23019,3462978.36,1,PRNT,PRNT=23019
PAYP,NASDAQ,70450C101,PAYPAY CORP,235647,3442802.67,1,ARKF,ARKF=235647
ADSK,NASDAQ,052769106,AUTODESK INC,13382,3366777.38,1,PRNT,PRNT=13382
HONA,NASDAQ,43849R105,HONEYWELL AEROSPACE INC,19950,3310303.50,1,ARKX,ARKX=19950
DDD,NYSE,88554D205,3D SYSTEMS CORP,822291,3132928.71,1,PRNT,PRNT=822291
VELO,NASDAQ,92259N302,VELO3D INC,209897,2873489.93,1,PRNT,PRNT=209897
HPQ,NYSE,40434L105,HP INC,90898,2642404.86,1,PRNT,PRNT=90898
PRLB,NYSE,743713109,PROTO LABS INC,28649,2591302.05,1,PRNT,PRNT=28649
SSYS,NASDAQ,M85548101,STRATASYS LTD,275002,2477768.02,1,PRNT,PRNT=275002
NNDM,NASDAQ,63008G203,NANO DIMENSION LTD - ADR,1461479,2426055.14,1,PRNT,PRNT=1461479
XRAY,NASDAQ,24906P109,DENTSPLY SIRONA INC,207727,2411710.47,1,PRNT,PRNT=207727
MTLS,NASDAQ,57667T100,MATERIALISE NV-ADR,342123,2350385.01,1,PRNT,PRNT=342123
XMTR,NASDAQ,98423F109,XOMETRY INC-A,22804,2084969.72,1,PRNT,PRNT=22804
