date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
07/31/2026,ARKF,82509L107,SHOP,SHOPIFY INC - CLASS A,equity,566679.0,69361509.6,9.56
07/31/2026,ARKF,852234103,XYZ,BLOCK INC,equity,580478.0,47941678.02,6.61
07/31/2026,ARKF,MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992.0,45035000.19,6.21
07/31/2026,ARKF,19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,equity,254912.0,41698504.96,5.75
07/31/2026,ARKF,770700102,HOOD,ROBINHOOD MARKETS INC - A,equity,439832.0,38089451.2,5.25
07/31/2026,ARKF,888787108,TOST,TOAST INC-CLASS A,equity,1129004.0,37087781.4,5.11
07/31/2026,ARKF,172573107,CRCL,CIRCLE INTERNET GROUP INC,equity,532147.0,34185123.28,4.71
07/31/2026,ARKF,69608A108,PLTR,PALANTIR TECHNOLOGIES INC-A,equity,244250.0,29862005.0,4.12
07/31/2026,ARKF,023135106,AMZN,AMAZON.COM INC,equity,113794.0,26798487.0,3.69
07/31/2026,ARKF,007903107,AMD,ADVANCED MICRO DEVICES,equity,52407.0,25437833.73,3.51
07/31/2026,ARKF,58733R102,MELI,MERCADOLIBRE INC,equity,13176.0,24846378.48,3.42
07/31/2026,ARKF,30303M102,META,META PLATFORMS INC-CLASS A,equity,44703.0,24096258.09,3.32
07/31/2026,ARKF,PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,31991.0,21999791.62,3.03
07/31/2026,ARKF,771049103,RBLX,ROBLOX CORP -CLASS A,equity,426162.0,20741304.54,2.86
07/31/2026,ARKF,83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,1153354.0,18995740.38,2.62
07/31/2026,ARKF,67066G104,NVDA,NVIDIA CORP,equity,90240.0,17600409.6,2.43
07/31/2026,ARKF,G16910120,BLSH,BULLISH,equity,756411.0,17087324.49,2.36
07/31/2026,ARKF,81141R100,SE,SEA LTD-ADR,equity,154531.0,16417373.44,2.26
07/31/2026,ARKF,22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,86491.0,16019863.02,2.21
07/31/2026,ARKF,G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1045248.0,15145643.52,2.09
07/31/2026,ARKF,BZ1HM42,ADYEN,ADYEN NV,equity,14494.0,14794332.3,2.04
07/31/2026,ARKF,09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,744866.0,13467177.28,1.86
07/31/2026,ARKF,26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,566360.0,13434059.2,1.85
07/31/2026,ARKF,L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,25284.0,13213671.24,1.82
07/31/2026,ARKF,G5279N105,KLAR,KLARNA GROUP PLC,equity,694741.0,13200079.0,1.82
07/31/2026,ARKF,009066101,ABNB,AIRBNB INC-CLASS A,equity,83465.0,12693357.2,1.75
07/31/2026,ARKF,25809K105,DASH,DOORDASH INC - A,equity,57281.0,11314715.93,1.56
07/31/2026,ARKF,36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,98192.0,10155016.64,1.4
07/31/2026,ARKF,G32089107,ETOR,ETORO GROUP LTD-A,equity,251361.0,9084186.54,1.25
07/31/2026,ARKF,98954M200,Z,ZILLOW GROUP INC - C,equity,148840.0,5017396.4,0.69
07/31/2026,ARKF,81517B101,SECZ,SECURITIZE CORP,equity,658772.0,4657518.04,0.64
07/31/2026,ARKF,70450C101,PAYP,PAYPAY CORP,equity,238982.0,3845220.38,0.53
07/31/2026,ARKF,BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,504461.0,3707788.35,0.51
07/31/2026,ARKF,BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,40508.0,3606832.32,0.5
07/31/2026,ARKF,BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,373499.0,2263403.94,0.31
07/31/2026,ARKF,432705309,CNTN,CANTON STRATEGIC HOLDINGS IN,equity,395579.0,731821.15,0.1
07/31/2026,ARKF,77543R102,ROKU,ROKU INC,equity,3554.0,515649.86,0.07
07/31/2026,ARKF,01609W102,BABA,ALIBABA GROUP HOLDING-SP ADR,equity,4367.0,507969.44,0.07
07/31/2026,ARKF,X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,349495.0,349494.98,0.05
07/31/2026,ARKF,G13311132,,BRERA HOLDINGS PLC-CL B,equity,81920.0,331776.0,0.05
07/31/2026,ARKF,BREADUMMY,,BRERA HOLDINGS PLC WTS,equity,78805.0,152882.28,0.02
07/31/2026,ARKG,88025U109,TXG,10X GENOMICS INC-CLASS A,equity,3102601.0,153361567.43,9.67
07/31/2026,ARKG,90184D100,TWST,TWIST BIOSCIENCE CORP,equity,1317994.0,120372392.02,7.59
07/31/2026,ARKG,88023B103,TEM,TEMPUS AI INC-CL A,equity,2334896.0,103412543.84,6.52
07/31/2026,ARKG,H17182108,CRSP,CRISPR THERAPEUTICS AG,equity,2044594.0,99040133.36,6.25
07/31/2026,ARKG,71535D106,PSNL,PERSONALIS INC,equity,6750500.0,82896140.0,5.23
07/31/2026,ARKG,00091E109,ABSI,ABSCI CORP,equity,10313389.0,78794291.96,4.97
07/31/2026,ARKG,452327109,ILMN,ILLUMINA INC,equity,360691.0,73974117.19,4.67
07/31/2026,ARKG,532457108,LLY,ELI LILLY & CO,equity,63658.0,73523080.26,4.64
07/31/2026,ARKG,40131M109,GH,GUARDANT HEALTH INC,equity,457013.0,69625930.55,4.39
07/31/2026,ARKG,632307104,NTRA,NATERA INC,equity,240739.0,64917678.74,4.1
07/31/2026,ARKG,07373V105,BEAM,BEAM THERAPEUTICS INC,equity,2310512.0,61205462.88,3.86
07/31/2026,ARKG,14167L103,CDNA,CAREDX INC,equity,1535373.0,58497711.3,3.69
07/31/2026,ARKG,20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4474937.0,51775021.09,3.27
07/31/2026,ARKG,92337F107,VCYT,VERACYTE INC,equity,858240.0,51305587.2,3.24
07/31/2026,ARKG,00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1779154.0,43019943.72,2.71
07/31/2026,ARKG,75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,13672707.0,41565029.28,2.62
07/31/2026,ARKG,67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1686222.0,39761114.76,2.51
07/31/2026,ARKG,124155102,BFLY,BUTTERFLY NETWORK INC,equity,4782631.0,39074095.27,2.47
07/31/2026,ARKG,80810D103,SDGR,SCHRODINGER INC,equity,2047641.0,31431289.35,1.98
07/31/2026,ARKG,81663L200,WGS,GENEDX HOLDINGS CORP,equity,448071.0,30898976.16,1.95
07/31/2026,ARKG,45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,2673670.0,29651000.3,1.87
07/31/2026,ARKG,462222100,IONS,IONIS PHARMACEUTICALS INC,equity,532949.0,28395522.72,1.79
07/31/2026,ARKG,010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,959550.0,24055918.5,1.52
07/31/2026,ARKG,74168J101,PRME,PRIME MEDICINE INC,equity,7532105.0,22746957.1,1.44
07/31/2026,ARKG,157085101,CERS,CERUS CORP,equity,7241026.0,20926565.14,1.32
07/31/2026,ARKG,370920100,GENB,GENERATE BIOMEDICINES INC,equity,1240957.0,17410626.71,1.1
07/31/2026,ARKG,03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2747915.0,16267656.8,1.03
07/31/2026,ARKG,69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,10656607.0,15771778.36,0.99
07/31/2026,ARKG,65443P102,MASS,908 DEVICES INC,equity,1910054.0,14592812.56,0.92
07/31/2026,ARKG,04650F101,ATAI UQ,ATAIBECKLEY INC,equity,1648399.0,11835504.82,0.75
07/31/2026,ARKG,811033109,SCTX,SCRIBE THERAPEUTICS INC,equity,352969.0,7200567.6,0.45
07/31/2026,ARKG,74765K105,QSI,QUANTUM-SI INC,equity,6777557.0,4879841.04,0.31
07/31/2026,ARKG,X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,2945710.0,2945710.14,0.19
07/31/2026,ARKK,88160R101,TSLA,TESLA INC,equity,1752619.0,541296378.15,9.42
07/31/2026,ARKK,84615Q103,SPCX,SPACE EXPLORATION TECHN-CL A,equity,2519217.0,282656147.4,4.92
07/31/2026,ARKK,88023B103,TEM,TEMPUS AI INC-CL A,equity,6240783.0,276404279.07,4.81
07/31/2026,ARKK,H17182108,CRSP,CRISPR THERAPEUTICS AG,equity,5525565.0,267658368.6,4.66
07/31/2026,ARKK,19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,equity,1596040.0,261080223.2,4.54
07/31/2026,ARKK,82509L107,SHOP,SHOPIFY INC - CLASS A,equity,2130237.0,260741008.8,4.54
07/31/2026,ARKK,007903107,AMD,ADVANCED MICRO DEVICES,equity,468639.0,227472684.21,3.96
07/31/2026,ARKK,172573107,CRCL,CIRCLE INTERNET GROUP INC,equity,3414174.0,219326537.76,3.82
07/31/2026,ARKK,770700102,HOOD,ROBINHOOD MARKETS INC - A,equity,2352640.0,203738624.0,3.54
07/31/2026,ARKK,88025U109,TXG,10X GENOMICS INC-CLASS A,equity,3992492.0,197348879.56,3.43
07/31/2026,ARKK,90184D100,TWST,TWIST BIOSCIENCE CORP,equity,2024813.0,184926171.29,3.22
07/31/2026,ARKK,771049103,RBLX,ROBLOX CORP -CLASS A,equity,3763859.0,183187017.53,3.19
07/31/2026,ARKK,PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,254476.0,174999811.56,3.04
07/31/2026,ARKK,69608A108,PLTR,PALANTIR TECHNOLOGIES INC-A,equity,1417717.0,173330080.42,3.02
07/31/2026,ARKK,07373V105,BEAM,BEAM THERAPEUTICS INC,equity,6121849.0,162167780.01,2.82
07/31/2026,ARKK,023135106,AMZN,AMAZON.COM INC,equity,608374.0,143272077.0,2.49
07/31/2026,ARKK,21873S108,CRWV,COREWEAVE INC-CL A,equity,1645991.0,121638734.9,2.12
07/31/2026,ARKK,852234103,XYZ,BLOCK INC,equity,1470949.0,121485677.91,2.11
07/31/2026,ARKK,45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,10115835.0,112184610.15,1.95
07/31/2026,ARKK,02079K107,GOOG,ALPHABET INC-CL C,equity,334670.0,111672685.6,1.94
07/31/2026,ARKK,67066G104,NVDA,NVIDIA CORP,equity,541632.0,105639905.28,1.84
07/31/2026,ARKK,15675D103,CBRS,CEREBRAS SYSTEMS INC - A,equity,504239.0,102395813.73,1.78
07/31/2026,ARKK,09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,5408633.0,97788084.64,1.7
07/31/2026,ARKK,G16910120,BLSH,BULLISH,equity,4208024.0,95059262.16,1.65
07/31/2026,ARKK,30303M102,META,META PLATFORMS INC-CLASS A,equity,156911.0,84579736.33,1.47
07/31/2026,ARKK,452327109,ILMN,ILLUMINA INC,equity,397104.0,81442059.36,1.42
07/31/2026,ARKK,98386P102,XE,X-ENERGY INC,equity,4627611.0,78900767.55,1.37
07/31/2026,ARKK,632307104,NTRA,NATERA INC,equity,258966.0,69832771.56,1.21
07/31/2026,ARKK,11135F101,AVGO,BROADCOM INC,equity,178907.0,69387290.88,1.21
07/31/2026,ARKK,03945R102,ACHR,ARCHER AVIATION INC-A,equity,14153273.0,67086514.02,1.17
07/31/2026,ARKK,50077B207,KTOS,KRATOS DEFENSE & SECURITY,equity,1399167.0,64599540.39,1.12
07/31/2026,ARKK,874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,equity,156138.0,62972016.78,1.1
07/31/2026,ARKK,75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,20398115.0,62010269.6,1.08
07/31/2026,ARKK,92337F107,VCYT,VERACYTE INC,equity,1033231.0,61766549.18,1.07
07/31/2026,ARKK,81663L200,WGS,GENEDX HOLDINGS CORP,equity,882767.0,60875612.32,1.06
07/31/2026,ARKK,244199105,DE,DEERE & CO,equity,91693.0,54967202.71,0.96
07/31/2026,ARKK,880770102,TER,TERADYNE INC,equity,146979.0,53719354.71,0.93
07/31/2026,ARKK,05605H100,BWXT,BWX TECHNOLOGIES INC,equity,292115.0,48371322.85,0.84
07/31/2026,ARKK,833445109,SNOW,SNOWFLAKE INC,equity,141918.0,42305755.8,0.74
07/31/2026,ARKK,83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,2246679.0,37002803.13,0.64
07/31/2026,ARKK,532457108,LLY,ELI LILLY & CO,equity,28614.0,33048311.58,0.57
07/31/2026,ARKK,02079K305,GOOGL,ALPHABET INC-CL A,equity,76317.0,25463930.22,0.44
07/31/2026,ARKK,157085101,CERS,CERUS CORP,equity,8342870.0,24110894.3,0.42
07/31/2026,ARKK,69404D108,PACB,PACIFIC BIOSCIENCES OF CALIF,equity,12900534.0,19092790.32,0.33
07/31/2026,ARKK,X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,17020070.0,17020070.47,0.3
07/31/2026,ARKK,G13311132,,BRERA HOLDINGS PLC-CL B,equity,326898.0,1323936.9,0.02
07/31/2026,ARKK,BREADUMMY,,BRERA HOLDINGS PLC WTS,equity,431626.0,837353.86,0.01
