date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
07/29/2026,ARKF,82509L107,SHOP,SHOPIFY INC - CLASS A,equity,566679.0,73826940.12,10.05
07/29/2026,ARKF,852234103,XYZ,BLOCK INC,equity,580478.0,48237721.8,6.57
07/29/2026,ARKF,MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992.0,44384932.67,6.04
07/29/2026,ARKF,19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,equity,254912.0,42799724.8,5.83
07/29/2026,ARKF,770700102,HOOD,ROBINHOOD MARKETS INC - A,equity,439832.0,40798816.32,5.55
07/29/2026,ARKF,888787108,TOST,TOAST INC-CLASS A,equity,1129004.0,36511989.36,4.97
07/29/2026,ARKF,172573107,CRCL,CIRCLE INTERNET GROUP INC,equity,532147.0,34227695.04,4.66
07/29/2026,ARKF,69608A108,PLTR,PALANTIR TECHNOLOGIES INC-A,equity,244250.0,30172202.5,4.11
07/29/2026,ARKF,023135106,AMZN,AMAZON.COM INC,equity,113794.0,26270482.84,3.58
07/29/2026,ARKF,30303M102,META,META PLATFORMS INC-CLASS A,equity,41983.0,24913132.03,3.39
07/29/2026,ARKF,58733R102,MELI,MERCADOLIBRE INC,equity,13176.0,24540563.52,3.34
07/29/2026,ARKF,007903107,AMD,ADVANCED MICRO DEVICES,equity,52407.0,23825270.34,3.24
07/29/2026,ARKF,PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,31991.0,21999791.62,3.0
07/29/2026,ARKF,771049103,RBLX,ROBLOX CORP -CLASS A,equity,426162.0,21095019.0,2.87
07/29/2026,ARKF,83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,1153354.0,19307145.96,2.63
07/29/2026,ARKF,67066G104,NVDA,NVIDIA CORP,equity,90240.0,17778182.4,2.42
07/29/2026,ARKF,G16910120,BLSH,BULLISH,equity,756411.0,17162965.59,2.34
07/29/2026,ARKF,81141R100,SE,SEA LTD-ADR,equity,154531.0,16598174.71,2.26
07/29/2026,ARKF,22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,86491.0,15724063.8,2.14
07/29/2026,ARKF,G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1045248.0,15344240.64,2.09
07/29/2026,ARKF,BZ1HM42,ADYEN,ADYEN NV,equity,14494.0,14743577.81,2.01
07/29/2026,ARKF,26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,566360.0,13943783.2,1.9
07/29/2026,ARKF,09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,744866.0,13087295.62,1.78
07/29/2026,ARKF,G5279N105,KLAR,KLARNA GROUP PLC,equity,694741.0,12998604.11,1.77
07/29/2026,ARKF,L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,25284.0,12934283.04,1.76
07/29/2026,ARKF,009066101,ABNB,AIRBNB INC-CLASS A,equity,83465.0,12779326.15,1.74
07/29/2026,ARKF,25809K105,DASH,DOORDASH INC - A,equity,57281.0,11199581.12,1.52
07/29/2026,ARKF,36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,98192.0,9999873.28,1.36
07/29/2026,ARKF,G32089107,ETOR,ETORO GROUP LTD-A,equity,251361.0,9546690.78,1.3
07/29/2026,ARKF,98954M200,Z,ZILLOW GROUP INC - C,equity,148840.0,5012187.0,0.68
07/29/2026,ARKF,81517B101,SECZ,SECURITIZE CORP,equity,658772.0,4664105.76,0.64
07/29/2026,ARKF,BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,504461.0,3702743.74,0.5
07/29/2026,ARKF,70450C101,PAYP,PAYPAY CORP,equity,238982.0,3621772.21,0.49
07/29/2026,ARKF,BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,40508.0,3511233.44,0.48
07/29/2026,ARKF,77543R102,ROKU,ROKU INC,equity,16003.0,2302991.73,0.31
07/29/2026,ARKF,BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,373499.0,2252198.97,0.31
07/29/2026,ARKF,X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,883790.0,883790.38,0.12
07/29/2026,ARKF,432705309,CNTN,CANTON STRATEGIC HOLDINGS IN,equity,395579.0,806981.16,0.11
07/29/2026,ARKF,01609W102,BABA,ALIBABA GROUP HOLDING-SP ADR,equity,4367.0,503034.73,0.07
07/29/2026,ARKF,G13311132,,BRERA HOLDINGS PLC-CL B,equity,83749.0,328296.08,0.04
07/29/2026,ARKF,BREADUMMY,,BRERA HOLDINGS PLC WTS,equity,78805.0,148153.96,0.02
07/29/2026,ARKG,88025U109,TXG,10X GENOMICS INC-CLASS A,equity,3091096.0,145436066.8,9.55
07/29/2026,ARKG,90184D100,TWST,TWIST BIOSCIENCE CORP,equity,1313107.0,116275624.85,7.64
07/29/2026,ARKG,88023B103,TEM,TEMPUS AI INC-CL A,equity,2326238.0,99795610.2,6.55
07/29/2026,ARKG,H17182108,CRSP,CRISPR THERAPEUTICS AG,equity,2037013.0,96859968.15,6.36
07/29/2026,ARKG,71535D106,PSNL,PERSONALIS INC,equity,6725468.0,79898559.84,5.25
07/29/2026,ARKG,532457108,LLY,ELI LILLY & CO,equity,63424.0,77419139.84,5.08
07/29/2026,ARKG,00091E109,ABSI,ABSCI CORP,equity,10275145.0,73261783.85,4.81
07/29/2026,ARKG,452327109,ILMN,ILLUMINA INC,equity,359356.0,69348520.88,4.55
07/29/2026,ARKG,40131M109,GH,GUARDANT HEALTH INC,equity,455321.0,65393202.02,4.29
07/29/2026,ARKG,07373V105,BEAM,BEAM THERAPEUTICS INC,equity,2301944.0,60518107.76,3.97
07/29/2026,ARKG,632307104,NTRA,NATERA INC,equity,239848.0,60494462.56,3.97
07/29/2026,ARKG,14167L103,CDNA,CAREDX INC,equity,1529682.0,54686131.5,3.59
07/29/2026,ARKG,20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4458344.0,48373032.4,3.18
07/29/2026,ARKG,92337F107,VCYT,VERACYTE INC,equity,855060.0,47584089.0,3.12
07/29/2026,ARKG,75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,13622007.0,41547121.35,2.73
07/29/2026,ARKG,67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1679970.0,40571275.5,2.66
07/29/2026,ARKG,00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1772557.0,39917983.64,2.62
07/29/2026,ARKG,124155102,BFLY,BUTTERFLY NETWORK INC,equity,4764898.0,34164318.66,2.24
07/29/2026,ARKG,80810D103,SDGR,SCHRODINGER INC,equity,2040048.0,31192333.92,2.05
07/29/2026,ARKG,45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,2730004.0,29729743.56,1.95
07/29/2026,ARKG,462222100,IONS,IONIS PHARMACEUTICALS INC,equity,530975.0,29362917.5,1.93
07/29/2026,ARKG,81663L200,WGS,GENEDX HOLDINGS CORP,equity,446412.0,27623974.56,1.81
07/29/2026,ARKG,010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,955992.0,23622562.32,1.55
07/29/2026,ARKG,74168J101,PRME,PRIME MEDICINE INC,equity,7504175.0,23187900.75,1.52
07/29/2026,ARKG,157085101,CERS,CERUS CORP,equity,7214176.0,21065393.92,1.38
07/29/2026,ARKG,370920100,GENB,GENERATE BIOMEDICINES INC,equity,1236358.0,16245744.12,1.07
07/29/2026,ARKG,03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2737727.0,15741930.25,1.03
