date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
09/02/2026,ARKF,852234103,XYZ,BLOCK INC,equity,790528.0,61566320.64,7.76
09/02/2026,ARKF,82509L107,SHOP,SHOPIFY INC - CLASS A,equity,422127.0,59021797.14,7.44
09/02/2026,ARKF,MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992.0,53745695.26,6.77
09/02/2026,ARKF,172573107,CRCL,CIRCLE INTERNET GROUP INC,equity,593572.0,53112822.56,6.69
09/02/2026,ARKF,19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,equity,256234.0,45307295.88,5.71
09/02/2026,ARKF,770700102,HOOD,ROBINHOOD MARKETS INC - A,equity,433692.0,44891458.92,5.66
09/02/2026,ARKF,888787108,TOST,TOAST INC-CLASS A,equity,1113239.0,37393698.01,4.71
09/02/2026,ARKF,69608A108,PLTR,PALANTIR TECHNOLOGIES INC-A,equity,192421.0,34620386.32,4.36
09/02/2026,ARKF,023135106,AMZN,AMAZON.COM INC,equity,117160.0,29866427.2,3.76
09/02/2026,ARKF,58733R102,MELI,MERCADOLIBRE INC,equity,12996.0,25517516.04,3.21
09/02/2026,ARKF,30303M102,META,META PLATFORMS INC-CLASS A,equity,44083.0,25503778.82,3.21
09/02/2026,ARKF,G16910120,BLSH,BULLISH,equity,745851.0,24657834.06,3.11
09/02/2026,ARKF,67066G104,NVDA,NVIDIA CORP,equity,111999.0,24353062.56,3.07
09/02/2026,ARKF,PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,31991.0,21693474.59,2.73
09/02/2026,ARKF,83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,1137249.0,19390095.45,2.44
09/02/2026,ARKF,81141R100,SE,SEA LTD-ADR,equity,152376.0,17165156.4,2.16
09/02/2026,ARKF,09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,734466.0,17164470.42,2.16
09/02/2026,ARKF,22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,79132.0,17018919.24,2.14
09/02/2026,ARKF,BZ1HM42,ADYEN,ADYEN NV,equity,14294.0,16679453.41,2.1
09/02/2026,ARKF,G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1082126.0,15647541.96,1.97
09/02/2026,ARKF,009066101,ABNB,AIRBNB INC-CLASS A,equity,82300.0,15023453.5,1.89
09/02/2026,ARKF,L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,26476.0,14406915.4,1.82
09/02/2026,ARKF,771049103,RBLX,ROBLOX CORP -CLASS A,equity,320209.0,13022900.03,1.64
09/02/2026,ARKF,36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,107399.0,12810552.72,1.61
09/02/2026,ARKF,25809K105,DASH,DOORDASH INC - A,equity,56481.0,12745502.46,1.61
09/02/2026,ARKF,007903107,AMD,ADVANCED MICRO DEVICES,equity,26224.0,12052812.64,1.52
09/02/2026,ARKF,26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,509034.0,11931756.96,1.5
09/02/2026,ARKF,G5279N105,KLAR,KLARNA GROUP PLC,equity,685041.0,9761834.25,1.23
09/02/2026,ARKF,18915M107,NET,CLOUDFLARE INC - CLASS A,equity,30470.0,8699489.7,1.1
09/02/2026,ARKF,G32089107,ETOR,ETORO GROUP LTD-A,equity,247851.0,7884140.31,0.99
09/02/2026,ARKF,81517B101,SECZ,SECURITIZE CORP,equity,1179868.0,7374175.0,0.93
09/02/2026,ARKF,98954M200,Z,ZILLOW GROUP INC - C,equity,146765.0,4909289.25,0.62
09/02/2026,ARKF,BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,497416.0,4685658.72,0.59
09/02/2026,ARKF,BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,39943.0,4157267.44,0.52
09/02/2026,ARKF,70450C101,PAYP,PAYPAY CORP,equity,235647.0,3532348.53,0.45
09/02/2026,ARKF,BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,396271.0,3229608.65,0.41
09/02/2026,ARKF,X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,1451469.0,1451469.33,0.18
09/02/2026,ARKF,432705309,CNTN,CANTON STRATEGIC HOLDINGS IN,equity,390059.0,889334.52,0.11
09/02/2026,ARKF,01609W102,BABA,ALIBABA GROUP HOLDING-SP ADR,equity,4307.0,486044.95,0.06
09/02/2026,ARKF,G13311132,,BRERA HOLDINGS PLC-CL B,equity,53368.0,213472.0,0.03
09/02/2026,ARKF,BREADUMMY,,BRERA HOLDINGS PLC WTS,equity,78805.0,137909.28,0.02
09/02/2026,ARKG,88025U109,TXG,10X GENOMICS INC-CLASS A,equity,3054623.0,183216287.54,9.13
09/02/2026,ARKG,90184D100,TWST,TWIST BIOSCIENCE CORP,equity,1302838.0,172052786.28,8.57
09/02/2026,ARKG,88023B103,TEM,TEMPUS AI INC-CL A,equity,2539703.0,158147305.81,7.88
09/02/2026,ARKG,H17182108,CRSP,CRISPR THERAPEUTICS AG,equity,2168417.0,123209453.94,6.14
09/02/2026,ARKG,71535D106,PSNL,PERSONALIS INC,equity,6982485.0,119121194.1,5.93
09/02/2026,ARKG,00091E109,ABSI,ABSCI CORP,equity,10938041.0,96692282.44,4.82
09/02/2026,ARKG,40131M109,GH,GUARDANT HEALTH INC,equity,541971.0,89105452.11,4.44
09/02/2026,ARKG,632307104,NTRA,NATERA INC,equity,255292.0,81887461.92,4.08
09/02/2026,ARKG,452327109,ILMN,ILLUMINA INC,equity,382496.0,79226396.48,3.95
09/02/2026,ARKG,532457108,LLY,ELI LILLY & CO,equity,67480.0,78276800.0,3.9
09/02/2026,ARKG,14167L103,CDNA,CAREDX INC,equity,1555609.0,76178172.73,3.8
09/02/2026,ARKG,07373V105,BEAM,BEAM THERAPEUTICS INC,equity,2450456.0,71112233.12,3.54
09/02/2026,ARKG,20451W101,CMPS,COMPASS PATHWAYS PLC,equity,4745956.0,62836457.44,3.13
09/02/2026,ARKG,80810D103,SDGR,SCHRODINGER INC,equity,2321234.0,48374516.56,2.41
09/02/2026,ARKG,75629V104,RXRX,RECURSION PHARMACEUTICALS-A,equity,14500807.0,48287687.31,2.41
09/02/2026,ARKG,03969T109,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,equity,2914319.0,47284825.78,2.36
09/02/2026,ARKG,67080M103,NRIX,NURIX THERAPEUTICS INC,equity,1788338.0,46568321.52,2.32
09/02/2026,ARKG,00650F109,ADPT,ADAPTIVE BIOTECHNOLOGIES,equity,1886905.0,45927267.7,2.29
09/02/2026,ARKG,81663L200,WGS,GENEDX HOLDINGS CORP,equity,532733.0,45181085.73,2.25
09/02/2026,ARKG,92337F107,VCYT,VERACYTE INC,equity,980960.0,42603092.8,2.12
09/02/2026,ARKG,124155102,BFLY,BUTTERFLY NETWORK INC,equity,5072270.0,41491168.6,2.07
09/02/2026,ARKG,462222100,IONS,IONIS PHARMACEUTICALS INC,equity,620921.0,37180749.48,1.85
09/02/2026,ARKG,45826J105,NTLA,INTELLIA THERAPEUTICS INC,equity,2789710.0,35387471.35,1.76
09/02/2026,ARKG,010911105,ALMR,ALAMAR BIOSCIENCES INC,equity,1017664.0,29878615.04,1.49
09/02/2026,ARKG,74168J101,PRME,PRIME MEDICINE INC,equity,7988295.0,28518213.15,1.42
