date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
08/20/2026,ARKF,82509L107,SHOP,SHOPIFY INC - CLASS A,equity,485175.0,71116951.5,9.21
08/20/2026,ARKF,852234103,XYZ,BLOCK INC,equity,614266.0,49712547.38,6.44
08/20/2026,ARKF,MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992.0,47601508.7,6.16
08/20/2026,ARKF,172573107,CRCL,CIRCLE INTERNET GROUP INC,equity,558380.0,43883084.2,5.68
08/20/2026,ARKF,770700102,HOOD,ROBINHOOD MARKETS INC - A,equity,433692.0,41534682.84,5.38
08/20/2026,ARKF,19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,equity,256234.0,41048686.8,5.31
08/20/2026,ARKF,888787108,TOST,TOAST INC-CLASS A,equity,1113239.0,39141483.24,5.07
08/20/2026,ARKF,69608A108,PLTR,PALANTIR TECHNOLOGIES INC-A,equity,209815.0,36757489.85,4.76
08/20/2026,ARKF,023135106,AMZN,AMAZON.COM INC,equity,117160.0,31145814.4,4.03
08/20/2026,ARKF,58733R102,MELI,MERCADOLIBRE INC,equity,12996.0,24804815.4,3.21
08/20/2026,ARKF,30303M102,META,META PLATFORMS INC-CLASS A,equity,44083.0,24070640.49,3.12
08/20/2026,ARKF,67066G104,NVDA,NVIDIA CORP,equity,104539.0,22743504.84,2.94
08/20/2026,ARKF,PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,31991.0,21693474.59,2.81
08/20/2026,ARKF,83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,1137249.0,20948126.58,2.71
08/20/2026,ARKF,G16910120,BLSH,BULLISH,equity,745851.0,20078308.92,2.6
08/20/2026,ARKF,007903107,AMD,ADVANCED MICRO DEVICES,equity,40859.0,19057454.78,2.47
08/20/2026,ARKF,81141R100,SE,SEA LTD-ADR,equity,152376.0,18147981.6,2.35
08/20/2026,ARKF,BZ1HM42,ADYEN,ADYEN NV,equity,14294.0,17603144.04,2.28
08/20/2026,ARKF,22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,79132.0,15955385.16,2.07
08/20/2026,ARKF,G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1082126.0,15809860.86,2.05
08/20/2026,ARKF,009066101,ABNB,AIRBNB INC-CLASS A,equity,82300.0,15339897.0,1.99
08/20/2026,ARKF,09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,734466.0,14865591.84,1.92
08/20/2026,ARKF,771049103,RBLX,ROBLOX CORP -CLASS A,equity,379082.0,14666682.58,1.9
08/20/2026,ARKF,L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,26476.0,14121504.12,1.83
