symbol,market_capital,pe_ttm,dividend_yield,ytd_pct,price
UL,140354426462.0,12.972,3.415,2.18,65.15
VRTX,140125871833.0,31.809,,21.95,552.85
BMY,138741179436.0,14.947,3.713,30.17,67.92
PLD,135888789709.0,32.291,2.848,14.0,143.33
RIO,134051496264.0,11.077,4.437,40.21,106.81
COF,132659960937.0,12.61,1.504,-9.73,216.24
CB,132371789621.0,11.835,1.156,10.6,343.11
ISRG,131362905650.0,41.851,,-34.35,371.84
NOW,131300474000.0,78.623,0.0,-17.1,127.0
PGR,129056499000.0,11.035,6.261,3.82,222.09
LMT,128439669860.0,20.429,2.427,16.43,556.52
PH,128103303219.0,35.116,0.731,16.1,1016.31
SPGI,127645452000.0,25.928,0.904,-11.99,432.99
SYK,126805413277.0,34.005,1.06,-5.43,330.59
GLW,126761906790.0,66.717,0.767,68.64,147.16
MFG,126665604129.0,15.633,1.73,43.72,10.41
PDD,124903039541.0,9.114,,-22.61,87.75
ACN,124833888359.0,16.025,3.362,-28.48,186.93
BTI,122147954153.0,13.9,5.565,2.56,56.47
BMO,121494266732.0,17.293,2.831,36.85,173.46
HDB,121248431197.0,15.747,1.5,-34.36,23.63
SBUX,120566400000.0,60.806,2.305,27.87,105.76
LOW,120390600000.0,18.123,2.234,-9.63,214.6
CVS,118816347280.0,24.298,2.813,19.8,92.9
MDT,116657455672.0,24.299,3.073,-3.48,91.14
FCX,114752160263.0,38.965,0.771,58.46,79.91
ABNB,114068672421.0,42.389,,40.36,190.5
MO,113659469043.0,14.256,6.211,21.83,68.07
SPOT,113599664157.0,29.158,,-4.85,552.57
BNS,113497603360.0,16.465,3.713,30.35,93.1
AEM,113481429671.0,19.319,0.772,32.76,224.11
FTNT,112742439920.0,53.163,,93.5,153.66
ADP,112337956769.0,25.453,2.38,11.68,282.78
BP,112180133348.0,20.426,4.586,27.98,42.86
SNY,111745674445.0,24.197,4.421,-0.73,46.02
BNY,111037202838.0,17.628,1.386,42.72,163.65
SNOW,109879132000.0,,,44.52,317.02
IBN,109003091230.0,5.961,0.715,2.71,30.39
ADBE,108883200000.0,15.062,,-21.73,273.92
DHR.WD,108776501000.0,44.2807,,,150.55
ENB,108636413218.0,24.559,5.513,8.15,49.74
CM,108015817734.0,15.239,2.66,32.59,118.33
BX,107647147599.0,30.59,3.615,-4.04,143.41
EQIX,105918134620.0,69.092,1.907,42.24,1073.44
MCK,105524771648.0,22.98,0.392,10.55,905.09
GSK,105322281790.0,16.015,3.459,8.94,52.07
HWM,105299521392.0,56.28,0.191,28.98,264.04
APP,103922521540.0,23.565,,-53.91,310.54
SO,103498156051.0,22.219,3.255,5.71,89.97
CNQ,102229785000.0,12.047,3.51,49.47,49.59
GD,101886428493.0,22.707,1.609,13.33,376.58
MELI,101241513594.0,54.343,,-0.86,1997.0
DASH,101174535209.0,120.303,,3.1,233.5
ING,100947410000.0,11.394,3.754,31.61,35.3
HOOD,100778131981.0,48.638,,-0.89,112.09
TT,100165551329.0,33.966,0.885,17.52,455.25
CME,99718521215.0,23.261,4.029,4.52,277.32
MPC,99659091893.0,11.651,1.148,120.75,354.88
NET,98840607290.0,,,40.8,277.58
CEG,98646260461.0,28.469,0.599,-20.84,278.42
EQNR,98522767938.0,10.877,3.547,79.81,41.21
VRT,98460725245.0,56.848,0.088,57.93,255.75
VLO,98013386999.0,13.59,1.41,112.21,340.41
INTU,97778536020.0,21.33,1.313,-45.53,357.46
PNC,97386138551.0,12.767,2.891,19.7,244.11
USB,97237990745.0,11.905,3.327,19.18,62.41
KKR,96567637956.0,30.637,0.705,-15.13,107.58
CMCSA,96168051128.0,8.587,4.948,0.4,27.1
MNST,95464592460.0,44.868,0.0,27.12,48.73
CSX,95420982975.0,29.606,1.054,43.0,51.51
DUK,94803989647.0,18.068,3.504,6.45,121.59
PSX,94528055000.0,13.327,2.08,87.43,236.9
BK,94143749812.0,15.793,1.563,,137.16
BN,94026643116.0,65.845,0.639,-7.91,42.12
MAR,93294354858.0,36.063,0.788,16.01,357.77
HCA,92827183140.0,13.571,0.732,-7.84,428.76
MMM,92505129937.0,30.866,2.162,13.62,179.37
MRSH,92292659231.0,23.189,1.92,7.54,193.4
BCS,91946939653.0,8.594,2.243,9.4,27.23
CDNS,91402936700.0,66.33,,6.18,331.9
ICE,90822400107.0,22.492,1.244,0.58,161.78
PWR,90774333826.0,68.412,0.069,43.14,603.78
MMC,89506499084.0,21.688,1.883,,182.7
UPS,89451175531.0,19.574,6.378,11.03,105.14
MCO,88860894700.0,31.793,0.801,1.11,513.11
WM,88788733822.0,31.121,1.575,1.94,222.13
LYG,88382660714.0,12.448,3.56,19.03,6.08
WMB,86942743910.0,28.292,2.886,19.98,71.08
ELV,86502653702.0,17.43,1.762,14.95,398.87
EMR,86436688000.0,33.542,1.415,18.08,154.96
JCI,85906255275.0,24.003,1.149,19.12,141.82
REGN,85819159797.0,19.826,0.454,8.41,833.56
SHW,85074594018.0,31.647,0.933,8.92,350.45
BAM,83855710733.0,28.349,3.634,2.3,52.5
CVNA,83382139853.0,53.177,0.0,-10.23,75.77
AMT,83206485771.0,24.465,3.922,3.71,178.57
CP,82932333992.0,29.705,0.749,28.69,94.34
ASX,82884410108.0,43.869,0.855,132.03,37.08
NTES,82464225245.0,17.042,2.441,-4.92,128.8
CTAS,81938719310.0,40.97,0.903,9.71,204.76
NGG,81604948796.0,18.458,3.984,7.7,81.17
ECL,81166343713.0,38.351,0.998,10.89,289.54
B,80434371557.0,12.323,1.954,13.64,48.87
MDLZ,80394644510.0,22.865,3.11,19.02,62.99
MSI,80329029757.0,37.642,0.985,27.34,485.39
ITW,80213920000.0,25.114,2.292,15.77,281.65
DDOG,80070139602.0,450.886,,63.98,222.99
LITE,79435180500.0,,,140.26,885.565
SLB,79089992780.0,25.505,2.165,40.4,53.29
FDX,78979290864.0,17.816,1.672,44.59,333.71
NSC,78891444933.0,29.928,1.529,23.21,351.24
CMI,78836321770.0,29.037,1.437,13.34,572.67
E,78761971004.0,12.777,3.093,44.72,54.05
APO,78648537916.0,41.946,1.591,-6.84,133.18
SNPS,78274833267.0,101.226,,-12.97,408.79
RCL,78173569632.0,17.775,1.726,5.9,292.29
ROST,77369187720.0,29.096,0.708,34.44,241.19
TRV,77101842633.0,9.286,1.29,28.44,369.66
NOC,77072032866.0,17.142,1.716,-4.13,542.52
EOG,77016618912.0,11.201,2.773,43.31,146.83
CNI,76793192000.0,22.243,2.094,30.12,127.12
SU,76446991440.0,11.861,2.609,49.49,65.36
SE,75445843420.0,46.064,,-3.44,123.18
GM,75294116733.0,38.632,0.797,6.0,85.81
AON,75268467746.0,19.231,0.878,1.26,354.83
SPG,75128449714.0,16.26,3.83,20.98,218.99
NWG,75034028949.0,8.675,4.928,14.2,18.87
WPM,74355069961.0,36.258,0.468,39.93,163.72
TGT,74263025130.0,16.909,2.691,71.84,163.47
RACE,74151442236.0,38.843,1.007,15.47,421.85
HLT,74116125512.0,46.79,0.232,14.8,329.31
CI,73807652550.0,11.504,2.2,2.64,279.32
DB,73356160000.0,9.385,3.126,4.99,39.04
NU,73136626297.0,20.276,,-9.56,15.14
ORLY,73065338733.0,27.568,,-0.98,90.32
CL,72805794473.0,35.724,2.28,17.68,91.33
WBD,72559325775.0,,,0.28,28.9
BSX,72258584166.0,19.668,,-47.71,49.86
MFC,71629794180.0,15.229,3.227,22.31,43.17
AMX,71368750000.0,13.508,2.479,16.28,23.75
DLR,71350475177.0,89.297,2.406,25.99,192.32
HPE,70765436162.0,45.479,1.064,124.56,53.44
KMI,68897256634.0,19.872,3.803,15.76,30.94
AJG,68819113000.0,43.89,0.995,4.42,268.51
HON,68357621357.0,8.323,3.655,6.89,215.68
PCAR,68016879227.0,27.161,2.121,18.99,129.22
APD,67662998291.0,,2.351,25.46,303.85
RSG,67660819619.0,30.952,1.127,5.17,220.96
AEP,66835662905.0,21.278,3.095,8.91,122.77
PBR,66421915084.0,2.599,7.613,57.61,17.85
TDG,65922783715.0,30.964,7.652,-10.32,1192.6
URI,65550054865.0,24.848,0.718,30.91,1053.14
VALE,65240843647.0,30.934,6.25,20.38,15.33
ALL,65141265079.0,4.896,1.647,25.05,257.62
MPWR,64089843450.0,79.918,0.55,44.4,1304.15
BE,64044971388.0,261.47,,150.26,217.45
CRH,64000369958.0,16.675,1.614,-22.05,96.2
ECL.WD,63873098900.0,41.75047,,,225.5
ARGX,63756787119.0,37.175,,21.23,1019.49
IMO,63587606095.0,21.167,1.719,53.94,131.49
MRNA,63410636250.0,,,438.59,158.83
RELX,62792255166.0,20.35,2.594,-8.78,35.88
COR,62602759750.0,23.851,0.751,-2.29,328.06
AU,62406868498.0,16.393,3.749,49.85,123.39
TRP,61850000000.0,23.83,4.159,14.67,61.85
TRGP,61522404235.0,27.131,1.531,57.8,286.91
TFC,61447797256.0,10.522,4.186,5.37,50.3
BKR,61367111069.0,19.821,1.479,37.22,61.82
GWW,61310354183.0,32.786,0.722,29.76,1301.68
MET,60923172991.0,16.802,2.459,24.02,95.87
NBIS,60343702739.0,1423.201,,165.18,221.97
O,59450879013.0,46.901,5.045,14.87,62.83
NOK,59432180854.0,71.944,1.185,61.7,10.35
D,58866671767.0,23.231,3.948,16.61,66.93
NKE,58568528794.0,18.844,3.99,-37.06,39.48
OXY,58388818840.0,8.049,1.647,43.38,58.41
TEL,58310859251.0,19.334,1.486,-10.51,201.41
AFL,58246064362.0,11.98,2.085,7.0,116.18
TAK,57996901955.0,,3.399,19.66,18.35
OKE,57804898464.0,15.811,4.554,29.51,91.7
FAST,57730602898.0,42.697,1.872,27.43,50.31
LNG,57581723250.0,19.74,0.807,44.45,278.8
TER,57287941023.0,49.806,0.138,89.46,366.43
CVE,56728976200.0,11.798,1.862,83.98,30.76
NXPI,56673898107.0,19.05,1.824,4.43,224.75
PSA,56667671308.0,27.719,3.69,26.78,322.67
COHR,56427103362.0,70.096,,56.11,288.14
NUE,56163073594.0,19.474,0.917,52.66,247.55
FANG,55974067921.0,38.155,2.085,35.24,199.89
GRMN,55628314009.0,29.632,1.285,43.38,288.45
F,55626959555.0,,4.307,10.01,13.95
MT,55512549807.0,30.636,0.885,62.55,73.62
AME,55428490962.0,35.164,0.538,18.12,241.77
CTVA,55410627800.0,54.916,0.878,24.46,83.05
CAH,55334417206.0,32.284,0.893,16.6,237.92
NDAQ,55187835938.0,28.057,1.155,2.33,98.73
DAL,54990437769.0,13.922,0.94,21.44,83.62
FIX,54972134125.0,38.324,0.186,67.6,1561.96
SRE,54947246242.0,24.089,3.077,-3.48,84.03
CIEN,54874405743.0,125.198,,65.76,387.66
KEYS,54516436000.0,43.267,,57.55,320.12
SQ,53899025440.0,51.173,,,86.96
PYPL,53269548624.0,10.867,0.726,7.34,62.27
ADSK,53005310000.0,36.231,,-15.13,251.21
STT,53003705557.0,15.337,1.782,52.3,192.95
DEO,52742226692.0,30.364,3.371,10.88,94.75
FNV,52417315344.0,35.47,0.607,31.61,271.77
VMRK,52401740937.0,59.863,1.997,6.22,67.62
EW,52377468000.0,52.122,,6.59,90.87
BDX,51693566904.0,54.876,2.282,26.11,189.78
DVN,51601000000.0,15.732,1.547,29.65,46.91
HONA,50826538981.0,26.118,,-27.44,160.36
WAB,50156388096.0,39.524,0.399,39.6,296.94
AXON,49819657123.0,249.976,,7.98,613.26
FITB,49779332838.0,21.219,0.729,19.16,54.89
XYZ,49697762400.0,139.154,,27.09,82.72
ETR,49574930348.0,27.275,2.365,17.02,106.24
AMP,49489569277.0,12.535,1.205,15.38,560.26
AZO,49422400206.0,19.943,,-10.74,3027.34
COIN,49379718509.0,,,-17.24,187.16
UMC,49155008148.0,19.07,1.659,152.71,19.6
HEI,49054922393.0,62.124,0.071,8.57,351.05
ALAB,49035564646.0,132.71,,69.9,282.65
LHX,48819885877.0,26.051,1.87,-10.02,262.17
MSTR,48778310680.0,,,-16.53,126.83
INFY,48717239106.0,14.661,3.799,-31.25,12.03
CCEP,48578748986.0,20.859,2.208,22.41,109.85
CRWV,48557282440.0,,,22.94,88.04
NTRA,48534783481.0,,,46.98,336.71
CBS.A,48378301990.48,5.566,,,43.12
CARR,48239502336.0,39.541,1.592,12.02,58.52
XEL,48215522080.0,21.592,2.926,6.07,77.19
VTR,48129756865.0,183.19,2.028,22.75,93.83
WDAY,48021740000.0,56.696,,-9.48,194.42
ROK,47684301474.0,39.704,1.293,11.43,429.4
CMG,47364595740.0,33.369,,1.16,37.43
EBAY,47170000000.0,21.152,1.134,22.44,106.0
ARES,47150377212.0,74.095,3.508,-9.57,142.76
MDLN,46856175015.0,67.614,,-15.14,35.64
HUM,46796496831.0,36.588,0.916,53.29,389.71
VST,46663361161.0,21.029,0.676,-13.58,139.03
CCJ,46584607327.0,181.813,0.166,16.91,106.96
FER,45983875097.0,65.033,1.898,-1.63,63.03
EXC,45739173278.0,16.435,2.76,3.49,44.31
ABEV,45370068125.0,14.409,4.521,18.84,2.93
RVMD,45306432037.0,,,165.39,211.38
TRI,45219981452.0,27.208,3.724,-19.15,104.38
FERG,45010643664.0,21.362,1.867,6.12,232.67
PBR.A,44984403588.0,1.76,0.0,42.5,16.06
HLN,44774357887.0,20.224,1.831,2.59,10.18
SLF,44538047024.0,17.213,3.383,30.79,79.98
PAYX,44456800671.0,25.258,3.627,15.21,124.99
TEVA,44397780800.0,,,22.08,38.1
STM,44145285938.0,94.732,0.62,91.32,49.46
LYV,44009336032.0,326.721,,31.07,186.77
CBRE,43940155719.0,33.774,,-5.63,151.74
GFI,43739834951.0,12.261,3.112,14.53,48.87
A,43711991973.0,30.914,0.662,14.43,154.77
CBRS,43691590601.0,,,-0.59,183.915
TTWO,43553354588.0,,,-9.02,232.93
WDS,43459149269.0,15.989,4.614,50.56,22.86
IDXX,43330401611.0,38.021,,-18.7,550.01
KDP,43328701050.0,30.363,2.827,16.45,31.84
IX,43295935383.0,11.107,1.8,36.64,39.53
KB,42828543881.0,9.43,2.533,43.17,120.75
ONC,42793975446.0,65.264,,23.88,376.37
IQV,42700532000.0,31.055,,15.09,259.42
YUM,42646252553.0,19.245,1.882,4.28,156.27
CRDO,42239108676.0,89.437,,57.42,226.51
DHI,42178951064.0,13.816,1.236,5.63,150.8
TEAM,42145081309.0,,,2.68,166.49
FMX,41902987737.0,22.684,5.7,27.95,123.71
WCN,41878029742.0,39.489,0.836,-4.64,166.15
PRU,41451750000.0,10.58,4.557,10.62,120.15
ITUB,41431266696.0,4.766,6.662,6.98,7.66
HMC,41265975769.0,,4.118,10.73,31.8
ODFL,41127112407.0,37.756,0.57,26.83,198.34
MSCI,41002073000.0,30.193,1.406,-0.6,563.99
ROP,40882654285.0,16.325,0.898,-6.47,413.37
WAT,40717947123.0,244.363,,9.11,414.44
EXPE,40562937354.0,19.923,0.528,19.81,337.97
RKT,40492486620.0,85.971,,-26.14,14.3
PCG,40435456394.0,12.772,0.994,14.91,18.36
FLEX,40357275347.0,41.477,,80.82,109.25
VEEV,40087755353.0,42.572,,10.55,246.78
RKLB,40042941136.0,,,-4.09,66.91
SYY,39985353495.0,22.758,2.585,15.72,83.46
AIG,39938580248.0,13.47,2.466,-9.6,76.38
MCHP,39911138789.0,83.426,2.447,17.31,73.5
KGC,39713976000.0,12.494,0.473,19.36,33.48
ED,39604948308.0,17.864,3.22,10.48,107.09
JD,39459840000.0,17.921,3.442,5.95,29.36
VOD,39242662999.0,,3.004,24.24,16.13
CLS,38253015704.0,34.265,,3.81,306.86
ADM,38151920590.0,21.555,2.646,40.53,79.16
UAL,38109380671.0,10.901,,5.0,117.41
EL,37934579750.0,208.432,1.342,0.83,104.85
HSY,37609264477.0,25.256,3.035,5.15,187.18
HIG,37439928116.0,8.577,1.709,1.21,138.22
KVUE,37128551117.0,22.394,4.277,15.98,19.33
KMB,36922924799.0,18.886,4.551,12.93,111.02
NTAP,36780188289.0,28.825,1.122,77.31,187.43
TKO,36606655191.0,159.467,1.653,-6.72,193.41
PEG,36524219798.0,18.153,3.539,-7.21,73.28
SHG,36058472858.0,9.288,1.684,45.03,76.81
IRM,35992269971.0,85.971,2.775,47.94,120.9
HEI.A,35926564727.0,45.498,0.096,1.95,257.1
KR,35809233633.0,34.007,2.468,-4.84,58.45
CCL,35802627971.0,11.666,1.7,-13.03,26.14
RPRX,35690324732.0,43.954,1.511,62.84,62.07
VMC,35516236573.0,31.83,0.748,-3.35,274.09
PUK,35496107569.0,8.923,1.793,-7.5,28.43
ALC,35467058000.0,55.159,0.48,-6.46,73.37
VG,35176306414.0,9.41,0.479,106.87,14.07
TECK,35136772000.0,19.483,0.516,50.03,71.62
UI,34851636496.0,36.292,0.578,4.3,575.79
NTR,34759981790.0,14.605,2.976,19.95,72.84
WEC,34758353685.0,20.534,3.483,3.77,106.67
MTB,34719113547.0,11.447,2.599,20.99,240.41
EC,34517465184.0,10.034,3.814,75.89,16.79
TWLO,34396242023.0,29.943,,57.46,223.97
ACGL,34314000911.0,7.313,,4.84,100.56
HBAN,34246031301.0,14.281,3.198,-0.42,16.95
NTRS,34179775093.0,15.249,1.759,38.18,186.82
P,34174551059.0,151.045,,51.64,102.81
RMD,34128653077.0,22.405,1.065,-0.97,236.59
ILMN,33973490000.0,41.23,,71.54,224.99
ERIC,33949690152.0,13.098,2.126,8.62,10.38
ESLT,33836300235.0,53.203,0.476,25.32,722.25
EQT,33777864000.0,12.457,1.225,1.63,54.0
DXCM,33645485807.0,33.656,,34.34,89.16
RJF,33607514529.0,14.574,1.219,9.96,174.71
CHT,33488896713.0,27.014,2.977,6.65,43.17
GEHC,33384130885.0,16.818,0.19,-9.76,73.91
STLD,33120254575.0,20.607,0.908,37.1,231.08
EME,32635592453.0,22.677,0.191,21.13,739.87
BIIB,32619650138.0,39.084,,25.44,220.77
MDB,32568495881.0,,,-3.52,404.92
CCI,32457995441.0,37.654,5.699,-12.07,76.29
JBL,32345678633.0,37.524,0.106,35.48,308.68
WTW,32209845190.0,20.581,1.092,6.28,346.82
ALNY,32124893049.0,41.467,,-39.63,240.08
CNC,32109675000.0,,,57.96,65.0
MLM,31939409230.0,12.999,0.625,-14.37,531.74
ZTS,31938052199.0,12.112,2.785,-37.61,77.29
BIDU,31690197591.0,,,-28.49,93.43
RDDT,31254813049.0,35.88,,-29.33,162.45
SUNB,31028930514.0,23.418,0.982,3.64,75.69
CPRT,30857296695.0,19.867,,-14.87,33.33
LVS,30616834968.0,17.728,2.51,-26.1,47.27
EXR,30606620867.0,31.954,4.44,13.76,144.87
CASY,30526093657.0,42.727,0.276,49.61,824.92
IR,30485115137.0,31.785,0.101,-0.75,78.57
BAP,30441302700.0,4.13,3.749,39.85,383.3
SATS,30115968606.0,,,,103.915
KHC,30025057553.0,,6.225,8.09,25.32
CPNG,30000470306.0,,,-29.25,16.69
RYAAY,29727310497.0,13.47,2.46,-19.57,57.28
FTV.WD,29719008300.0,25.92378,,,84.69
ZM,29592995441.0,14.288,,16.95,100.92
AEE,29575164504.0,18.922,2.693,8.47,106.83
FOXA,29569367687.0,17.549,0.838,-3.28,70.33
FTI,29490761978.0,25.086,0.268,69.11,75.2
CFG,29410775106.0,13.834,2.641,22.04,69.83
VIK,29409103410.0,21.832,,29.16,92.23
ATI,29307951533.0,61.597,,87.55,215.23
TDY,29060371404.0,29.812,,22.75,626.9
NMR,28966645078.0,11.444,2.879,20.0,9.91
TCOM,28953846108.0,6.173,,-36.06,45.98
VICI,28947329105.0,10.466,6.52,-3.39,26.29
EIX,28776389350.0,7.3,4.678,29.47,74.78
BNTX,28649857942.0,,,19.8,114.05
LPLA,28495259905.0,28.301,0.334,1.6,361.88
QSR,28444707781.0,22.345,3.013,21.69,81.56
CTSH,28405011820.0,12.795,2.186,-22.65,63.06
DTE,28329109714.0,21.51,3.375,7.23,136.14
ATO,28315721941.0,20.19,2.83,1.69,167.56
ON,28229492629.0,44.794,,33.91,72.51
HAL,28159806405.0,17.578,1.984,20.69,33.8
FTS,28135263000.0,21.471,3.308,8.67,55.07
MTD,28096264858.0,31.025,,0.58,1402.25
PBA,27972795500.0,21.706,4.26,29.31,48.1
RBLX,27946386812.0,,,-51.72,39.12
FISV,27885846849.0,9.956,,-21.93,52.44
WSM,27639839466.0,25.392,1.211,32.82,234.74
TS,27563165339.0,14.413,3.364,44.8,54.6
LH,27385848000.0,27.323,0.864,35.31,337.68
AWK,27345108886.0,24.242,2.43,7.63,137.6
ZS,27235118200.0,,,-25.12,168.42
DOV,27213486264.0,23.982,1.031,3.99,202.06
OTIS,27202630965.0,17.944,2.413,-16.82,71.46
CPAY,27076048840.0,23.734,,37.03,412.37
INSM,27055284407.0,,,-28.82,123.89
DG,27039511189.0,17.283,1.88,-6.37,122.58
HPQ,26996709809.0,10.575,4.188,36.28,29.52
DGX,26987390254.0,25.412,1.363,42.74,244.51
BSP,26977764096.0,107.403,,46.45,42.47
FE,26976193630.0,24.863,3.906,7.27,46.62
PHG,26810835557.0,20.627,3.049,4.63,27.43
ES,26755207777.0,18.46,4.296,7.87,71.03
VRSN,26525625000.0,31.207,1.114,22.04,293.75
Q,26489985715.0,45.205,0.174,55.25,126.62
FOX,26357225370.0,15.642,0.942,-2.93,62.69
ROIV,26343120357.0,,,68.06,36.47
XYL,26339647262.0,25.874,1.506,-16.55,112.81
PPL,26331543987.0,20.799,3.154,1.47,34.99
CINF,26309206474.0,7.908,2.145,6.16,171.42
INCY,26293951611.0,16.308,,31.34,129.72
