date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
07/10/2026,ARKF,82509L107,SHOP,SHOPIFY INC - CLASS A,equity,601290.0,74060889.3,9.83
07/10/2026,ARKF,770700102,HOOD,ROBINHOOD MARKETS INC - A,equity,445972.0,51335836.92,6.81
07/10/2026,ARKF,MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992.0,43965534.27,5.84
07/10/2026,ARKF,852234103,XYZ,BLOCK INC,equity,564600.0,43711332.0,5.8
07/10/2026,ARKF,19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,equity,251336.0,39821675.84,5.29
07/10/2026,ARKF,888787108,TOST,TOAST INC-CLASS A,equity,1144769.0,33026585.65,4.38
07/10/2026,ARKF,172573107,CRCL,CIRCLE INTERNET GROUP INC,equity,509970.0,32133209.7,4.27
07/10/2026,ARKF,69608A108,PLTR,PALANTIR TECHNOLOGIES INC-A,equity,247660.0,31958046.4,4.24
07/10/2026,ARKF,007903107,AMD,ADVANCED MICRO DEVICES,equity,53137.0,29051060.64,3.86
07/10/2026,ARKF,023135106,AMZN,AMAZON.COM INC,equity,115379.0,28503228.16,3.78
07/10/2026,ARKF,771049103,RBLX,ROBLOX CORP -CLASS A,equity,432112.0,24384080.16,3.24
07/10/2026,ARKF,58733R102,MELI,MERCADOLIBRE INC,equity,13356.0,24145377.48,3.21
07/10/2026,ARKF,30303M102,META,META PLATFORMS INC-CLASS A,equity,37931.0,23952667.88,3.18
07/10/2026,ARKF,PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,31991.0,21999791.62,2.92
07/10/2026,ARKF,83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,1169459.0,21775326.58,2.89
07/10/2026,ARKF,G16910120,BLSH,BULLISH,equity,766971.0,19020880.8,2.52
07/10/2026,ARKF,67066G104,NVDA,NVIDIA CORP,equity,85949.0,17428738.22,2.31
07/10/2026,ARKF,22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,87696.0,17398886.4,2.31
07/10/2026,ARKF,81141R100,SE,SEA LTD-ADR,equity,156686.0,17096009.46,2.27
07/10/2026,ARKF,26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,574270.0,15097558.3,2.0
07/10/2026,ARKF,G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1059843.0,14488053.81,1.92
07/10/2026,ARKF,G5279N105,KLAR,KLARNA GROUP PLC,equity,704441.0,14081775.59,1.87
07/10/2026,ARKF,BZ1HM42,ADYEN,ADYEN NV,equity,14694.0,14013717.56,1.86
07/10/2026,ARKF,77543R102,ROKU,ROKU INC,equity,92650.0,12995089.0,1.72
07/10/2026,ARKF,L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,25634.0,12455047.92,1.65
07/10/2026,ARKF,009066101,ABNB,AIRBNB INC-CLASS A,equity,84630.0,12431300.7,1.65
07/10/2026,ARKF,25809K105,DASH,DOORDASH INC - A,equity,58081.0,11171880.35,1.48
07/10/2026,ARKF,09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,755266.0,11094857.54,1.47
07/10/2026,ARKF,G32089107,ETOR,ETORO GROUP LTD-A,equity,254871.0,10143865.8,1.35
07/10/2026,ARKF,36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,99562.0,9659505.24,1.28
07/10/2026,ARKF,98954M200,Z,ZILLOW GROUP INC - C,equity,150915.0,5046597.6,0.67
07/10/2026,ARKF,70450C101,PAYP,PAYPAY CORP,equity,242317.0,3787414.71,0.5
07/10/2026,ARKF,BJY21K1,KSPI,JSC KASPI.KZ ADR,equity,41073.0,3639067.8,0.48
07/10/2026,ARKF,BQ84B35,ETHQ/U,3IQ ETHER STAKING ETF,equity,511506.0,3416860.08,0.45
07/10/2026,ARKF,BTRDQ40,SOLQ/U,3IQ SOLANA STAKING ETF,equity,363283.0,2299581.39,0.31
07/10/2026,ARKF,432705309,CNTN,CANTON STRATEGIC HOLDINGS IN,equity,401099.0,918516.71,0.12
07/10/2026,ARKF,X9USDGSFT,,GOLDMAN FS TRSY OBLIG INST 468,cash,663572.0,663572.42,0.09
07/10/2026,ARKF,01609W102,BABA,ALIBABA GROUP HOLDING-SP ADR,equity,4427.0,492016.78,0.07
07/10/2026,ARKF,G13311132,,BRERA HOLDINGS PLC-CL B,equity,91322.0,470308.3,0.06
07/10/2026,ARKF,BREADUMMY,,BRERA HOLDINGS PLC WTS,equity,78805.0,209622.1,0.03
07/10/2026,ARKG,88023B103,TEM,TEMPUS AI INC-CL A,equity,2224489.0,136806073.5,7.96
07/10/2026,ARKG,88025U109,TXG,10X GENOMICS INC-CLASS A,equity,3079591.0,132730372.1,7.72
07/10/2026,ARKG,90184D100,TWST,TWIST BIOSCIENCE CORP,equity,1355325.0,126953292.75,7.39
07/10/2026,ARKG,H17182108,CRSP,CRISPR THERAPEUTICS AG,equity,2029432.0,114338198.88,6.65
07/10/2026,ARKG,00091E109,ABSI,ABSCI CORP,equity,9869625.0,113204598.75,6.59
07/10/2026,ARKG,71535D106,PSNL,PERSONALIS INC,equity,7533555.0,110366580.75,6.42
07/10/2026,ARKG,07373V105,BEAM,BEAM THERAPEUTICS INC,equity,2134046.0,76441527.72,4.45
07/10/2026,ARKG,40131M109,GH,GUARDANT HEALTH INC,equity,453629.0,74431446.32,4.33
