date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
08/11/2026,ARKF,82509L107,SHOP,SHOPIFY INC - CLASS A,equity,492559.0,76435305.62,10.04
08/11/2026,ARKF,852234103,XYZ,BLOCK INC,equity,604543.0,47746806.14,6.27
08/11/2026,ARKF,MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992.0,44476990.62,5.84
08/11/2026,ARKF,770700102,HOOD,ROBINHOOD MARKETS INC - A,equity,433692.0,40992567.84,5.39
08/11/2026,ARKF,69608A108,PLTR,PALANTIR TECHNOLOGIES INC-A,equity,231838.0,40624972.74,5.34
08/11/2026,ARKF,888787108,TOST,TOAST INC-CLASS A,equity,1113239.0,39731499.91,5.22
08/11/2026,ARKF,19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,equity,256234.0,38096871.12,5.01
08/11/2026,ARKF,172573107,CRCL,CIRCLE INTERNET GROUP INC,equity,558380.0,37439379.0,4.92
08/11/2026,ARKF,023135106,AMZN,AMAZON.COM INC,equity,117160.0,32581024.4,4.28
08/11/2026,ARKF,30303M102,META,META PLATFORMS INC-CLASS A,equity,44083.0,26225858.36,3.45
08/11/2026,ARKF,007903107,AMD,ADVANCED MICRO DEVICES,equity,51677.0,24265452.12,3.19
08/11/2026,ARKF,58733R102,MELI,MERCADOLIBRE INC,equity,12996.0,23709122.64,3.12
08/11/2026,ARKF,67066G104,NVDA,NVIDIA CORP,equity,101153.0,22005835.15,2.89
08/11/2026,ARKF,PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,31991.0,21693474.59,2.85
08/11/2026,ARKF,83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,1137249.0,20606951.88,2.71
08/11/2026,ARKF,G16910120,BLSH,BULLISH,equity,745851.0,18303183.54,2.41
08/11/2026,ARKF,22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,79132.0,17817361.12,2.34
08/11/2026,ARKF,81141R100,SE,SEA LTD-ADR,equity,152376.0,17492764.8,2.3
08/11/2026,ARKF,BZ1HM42,ADYEN,ADYEN NV,equity,14294.0,15420111.95,2.03
08/11/2026,ARKF,009066101,ABNB,AIRBNB INC-CLASS A,equity,82300.0,15200810.0,2.0
08/11/2026,ARKF,G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1030653.0,14284850.58,1.88
08/11/2026,ARKF,771049103,RBLX,ROBLOX CORP -CLASS A,equity,379082.0,14044988.1,1.85
08/11/2026,ARKF,L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,26476.0,13550946.32,1.78
