date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
09/01/2026,ARKF,852234103,XYZ,BLOCK INC,equity,790528.0,64839106.56,7.92
09/01/2026,ARKF,82509L107,SHOP,SHOPIFY INC - CLASS A,equity,422127.0,62208855.99,7.6
09/01/2026,ARKF,172573107,CRCL,CIRCLE INTERNET GROUP INC,equity,593572.0,56715804.6,6.92
09/01/2026,ARKF,MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992.0,54878070.94,6.7
09/01/2026,ARKF,19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,equity,256234.0,48202740.08,5.89
09/01/2026,ARKF,770700102,HOOD,ROBINHOOD MARKETS INC - A,equity,433692.0,45455258.52,5.55
09/01/2026,ARKF,888787108,TOST,TOAST INC-CLASS A,equity,1113239.0,37950317.51,4.63
09/01/2026,ARKF,69608A108,PLTR,PALANTIR TECHNOLOGIES INC-A,equity,192421.0,35863425.98,4.38
09/01/2026,ARKF,023135106,AMZN,AMAZON.COM INC,equity,117160.0,30434653.2,3.72
09/01/2026,ARKF,G16910120,BLSH,BULLISH,equity,745851.0,25381309.53,3.1
09/01/2026,ARKF,30303M102,META,META PLATFORMS INC-CLASS A,equity,44083.0,25230464.22,3.08
09/01/2026,ARKF,58733R102,MELI,MERCADOLIBRE INC,equity,12996.0,25162855.2,3.07
09/01/2026,ARKF,67066G104,NVDA,NVIDIA CORP,equity,111999.0,24727139.22,3.02
09/01/2026,ARKF,PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,31991.0,21693474.59,2.65
09/01/2026,ARKF,83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,1137249.0,20334012.12,2.48
09/01/2026,ARKF,09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,734466.0,18596679.12,2.27
09/01/2026,ARKF,22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,79132.0,18279492.0,2.23
09/01/2026,ARKF,BZ1HM42,ADYEN,ADYEN NV,equity,14294.0,17390158.9,2.12
09/01/2026,ARKF,81141R100,SE,SEA LTD-ADR,equity,152376.0,17291628.48,2.11
09/01/2026,ARKF,G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1082126.0,15744933.3,1.92
09/01/2026,ARKF,009066101,ABNB,AIRBNB INC-CLASS A,equity,82300.0,15079006.0,1.84
09/01/2026,ARKF,L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,26476.0,14392883.12,1.76
09/01/2026,ARKF,771049103,RBLX,ROBLOX CORP -CLASS A,equity,320209.0,13221429.61,1.61
09/01/2026,ARKF,36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,107399.0,13117713.86,1.6
09/01/2026,ARKF,25809K105,DASH,DOORDASH INC - A,equity,56481.0,13088906.94,1.6
09/01/2026,ARKF,26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,509034.0,12364435.86,1.51
09/01/2026,ARKF,007903107,AMD,ADVANCED MICRO DEVICES,equity,26224.0,12344161.28,1.51
09/01/2026,ARKF,G5279N105,KLAR,KLARNA GROUP PLC,equity,685041.0,10063252.29,1.23
09/01/2026,ARKF,18915M107,NET,CLOUDFLARE INC - CLASS A,equity,30470.0,9296701.7,1.14
09/01/2026,ARKF,G32089107,ETOR,ETORO GROUP LTD-A,equity,247851.0,7926274.98,0.97
