symbol,market_capital,pe_ttm,dividend_yield,ytd_pct,price
NVDA,5375304000000.0,33.684,0.128,19.24,222.162
AAPL,4595561340200.0,35.651,0.341,16.04,314.9088
GOOGL,4438633900000.0,18.167,0.232,16.1,362.9688
GOOG,4412706300000.0,18.058,0.234,15.13,360.9099
MSFT,3679617684883.0,27.504,0.731,2.92,495.535
AMZN,2949301719992.0,21.807,,18.46,273.43
TSM,2165352895000.0,31.549,0.669,37.94,417.565
AVGO,1992878981239.0,68.021,0.605,21.48,418.745
META,1508836986943.0,22.159,0.354,-10.11,592.18
SPCX,1449863976151.0,-176.344,,-18.53,109.975
TSLA,1263381220393.0,332.005,,-28.87,319.88
LLY,1121485739388.0,41.952,0.554,11.23,1190.9556
BRK.B,1120550450577.0,15.46,,3.36,519.5795
BRK.A,1119120075615.0,15.417,,3.11,778300.66
SKHY,1046723744550.0,19.874,,-14.52,143.5908
MU,986462800775.0,19.542,0.059,206.21,873.365
JPM,963806859498.0,14.814,1.679,13.22,359.695
WMT,897353005518.0,39.472,0.651,1.61,112.76
AMD,784028788421.0,121.914,,124.26,480.27
ASML,656918548000.0,53.556,0.461,60.51,1710.66
V,654028746282.0,28.92,0.718,4.94,366.52
XOM,626860978302.0,19.133,2.747,28.39,152.44
JNJ,620705532136.0,29.512,2.033,25.84,257.6833
INTC,501499700000.0,-44.685,,169.44,99.41
MA,497735707759.0,30.619,0.6,0.02,568.3582
CSCO,478884311798.0,40.064,1.369,60.03,121.5
BAC,443130463890.0,13.171,1.836,16.47,63.365
ABBV,433915649332.0,68.732,2.775,10.01,245.37
COST,421720625179.0,47.716,0.588,10.76,950.8875
AMAT,417519445454.0,49.258,0.358,105.14,526.355
ORCL,415248699360.0,24.3,1.38,-25.32,144.16
CAT,399526429774.0,36.818,0.713,52.65,869.82
GE,399461567505.0,44.497,0.44,25.33,384.99
LRCX,383813885525.0,52.751,0.339,79.53,306.83
KO,375483472437.0,26.231,2.395,26.5,87.29
PLTR,372305850306.0,123.36,,-12.84,154.93
UNH,369923541525.0,26.159,2.165,25.06,407.34
CVX,367914240000.0,17.852,3.69,25.38,187.54
HSBC,353225338295.0,15.846,3.656,35.07,102.8431
HD,350720836143.0,25.025,2.619,3.67,351.735
PG,343795271739.0,21.413,2.928,5.5,147.834957
MS,342791798892.0,17.033,1.912,24.97,218.26
MRK,319249503883.0,100.537,2.629,24.6,129.28
GS,309567617557.0,14.757,1.641,22.13,1062.947574
NFLX,306715796534.0,22.465,0.0,-21.44,73.74
BABA,303899430168.0,19.773,0.802,-12.72,126.7651
RTX,301365459789.0,38.97,1.241,22.84,223.5283
ARM,298073460000.0,285.47,,155.32,279.1
RY,295263920320.0,18.69,2.267,27.12,212.46
NVS,294506260884.0,23.079,2.017,14.58,154.943
PM,291873745654.0,26.841,3.11,18.77,187.265
PANW,285755300000.0,338.84,,90.35,350.62
DELL,285527108221.0,34.037,0.507,254.26,442.345
GEV,272195583118.0,28.643,0.174,56.66,1022.29
WFC,267775141203.0,11.846,2.085,-3.98,88.56
MUFG,255055629416.0,20.209,1.936,44.84,22.67
TXN,254444504035.0,42.035,2.038,63.3,278.615
KLAC,252620562862.0,52.435,0.417,59.57,193.4665
AZN,250274747649.0,23.92,1.344,77.37,161.39
SHEL,246959243826.0,9.504,3.488,22.89,88.66
ANET,245169459325.0,60.869,,48.36,194.4
AXP,234710685557.0,20.51,1.026,-5.29,347.56
C,228730264000.0,12.823,1.85,18.62,136.38
LIN,227618175085.0,31.411,1.274,16.56,493.3801
SAP,226511750000.0,25.192,1.09,-18.19,196.19
BHP,225589784860.0,22.025,2.942,50.1,88.885
TM,223812306397.0,7.884,3.439,-10.47,189.16
AMGN,219564173031.0,25.145,2.395,25.88,406.125
SAN,219164646970.0,11.7,1.393,28.33,14.925
IBM,218490386385.0,20.371,2.834,-20.68,232.14
APH,214212380902.0,41.702,0.528,29.01,174.024
TMO,212242337110.0,30.447,0.315,-0.74,573.925
CRWD,205729206757.0,-6748.508,0.0,72.4,202.04
TD,201401537410.0,18.923,2.629,32.43,121.9
NVO,201276771176.0,11.181,3.384,-8.18,45.4542
VZ,194671992090.0,12.031,6.066,20.82,46.85
MCD,194067570327.0,22.103,2.687,-9.52,273.2872
TTE,190746420168.0,10.689,4.416,34.26,85.77
TMUS,190034502959.0,17.992,2.343,-11.85,177.0935
STX,189687862895.0,59.64,0.339,204.66,836.23
SHOP,189310354788.0,98.167,,-8.59,147.14
BA,189276389724.0,77.711,,10.3,239.405
SNDK,188763630000.0,16.53,,433.69,1266.87
PEP,188655311147.0,18.053,4.15,-1.81,138.24
SCHW,188174461857.0,18.632,1.111,9.05,108.19
MRVL,186433156128.0,73.855,0.112,150.87,212.88
ADI,185278168275.0,55.944,1.111,41.08,380.71
ABT,184995355685.0,34.101,2.355,-13.08,106.9165
KOF,184654752435.0,133.401,3.472,18.22,110.0423
NEE,178712219697.0,19.215,2.759,8.23,85.67
DIS,178150921114.0,20.714,1.509,-8.62,103.2
TJX,177559145606.0,30.63,1.101,5.27,160.785
UNP,175626539474.0,23.952,1.865,29.14,295.71
BLK,175625850000.0,26.707,1.933,7.05,1133.515
ETN,175578162000.0,45.806,0.957,42.76,451.79
NTT,172918532443.8,12.544,,,42.9
WELL,170290409573.0,109.71,1.194,28.18,236.245
QCOM,167769617710.0,18.109,2.316,-5.66,159.82
BUD,167050719820.0,17.91,1.172,33.76,84.735
DE,165714612201.0,34.638,1.06,32.59,613.9
GILD,164370450000.0,-50.716,2.444,9.24,132.4671
UBS,163696043996.0,17.2,2.081,18.46,53.5104
SMFG,163614038409.0,19.683,2.268,35.77,25.83
SCCO,162194083646.0,28.645,1.854,39.41,194.405
T,160105990712.0,7.427,4.918,-2.56,23.365
BBVA,159566636941.0,12.442,3.178,25.74,28.585
BKNG,158007805345.0,21.944,0.822,-1.36,210.363
WDC,157021668188.0,16.638,0.096,164.64,455.4401
CRM,151220160000.0,18.849,0.953,-29.95,184.72
IBKR,150760429038.0,133.928,0.368,37.77,88.42
PFE,148618988833.0,34.273,6.656,10.12,26.0512
RDS.A,142170085775.52,42.202,,,51.04
UBER,141569841987.0,14.792,,-15.18,69.31
COP,141285555992.0,19.268,2.897,25.78,115.9696
DHR,139120940087.0,34.769,0.724,-13.19,197.86
GLW,138752432357.0,73.227,0.712,84.59,160.895
UL,137478399457.0,12.848,3.57,-0.74,63.82
PH,137191447711.0,39.492,0.744,24.3,1089.0
CB,136449694131.0,12.189,1.134,14.0,353.543542
COF,135733519965.0,12.908,1.388,-7.97,221.15
SONY,134949178369.0,-96.123,0.619,-9.98,22.985
LMT,133932489781.0,21.319,2.37,21.4,580.505
PLD,133433253775.0,31.701,2.901,11.94,140.751
ISRG,132804280045.0,42.289,,-33.63,375.9638
MFG,131228486122.0,16.053,1.654,48.89,10.78
BMY,130059642148.0,14.014,3.926,22.03,63.67
