date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
08/05/2026,ARKF,82509L107,SHOP,SHOPIFY INC - CLASS A,equity,552766.0,68156047.8,9.21
08/05/2026,ARKF,852234103,XYZ,BLOCK INC,equity,572373.0,48445650.72,6.55
08/05/2026,ARKF,MM005473T,,ARK BITCOIN ETF HOLDCO (ARKF),bitcoin_holdco,2096992.0,44644749.98,6.03
08/05/2026,ARKF,770700102,HOOD,ROBINHOOD MARKETS INC - A,equity,433692.0,40554538.92,5.48
08/05/2026,ARKF,19260Q107,COIN,COINBASE GLOBAL INC -CLASS A,equity,256234.0,38622150.82,5.22
08/05/2026,ARKF,69608A108,PLTR,PALANTIR TECHNOLOGIES INC-A,equity,233076.0,37912142.16,5.12
08/05/2026,ARKF,888787108,TOST,TOAST INC-CLASS A,equity,1113239.0,37638610.59,5.09
08/05/2026,ARKF,172573107,CRCL,CIRCLE INTERNET GROUP INC,equity,534505.0,33807441.25,4.57
08/05/2026,ARKF,023135106,AMZN,AMAZON.COM INC,equity,117160.0,32502527.2,4.39
08/05/2026,ARKF,007903107,AMD,ADVANCED MICRO DEVICES,equity,51677.0,26798658.66,3.62
08/05/2026,ARKF,30303M102,META,META PLATFORMS INC-CLASS A,equity,44083.0,25918159.02,3.5
08/05/2026,ARKF,58733R102,MELI,MERCADOLIBRE INC,equity,12996.0,24542946.0,3.32
08/05/2026,ARKF,PPOPENAIC,,OPENAI GROUP PBC SERIES C,private,31991.0,21693474.59,2.93
08/05/2026,ARKF,83406F102,SOFI,SOFI TECHNOLOGIES INC,equity,1137249.0,21266556.3,2.87
08/05/2026,ARKF,67066G104,NVDA,NVIDIA CORP,equity,88980.0,18858421.2,2.55
08/05/2026,ARKF,G16910120,BLSH,BULLISH,equity,745851.0,17751253.8,2.4
08/05/2026,ARKF,81141R100,SE,SEA LTD-ADR,equity,152376.0,16980781.44,2.3
08/05/2026,ARKF,22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,equity,79132.0,16714261.04,2.26
08/05/2026,ARKF,771049103,RBLX,ROBLOX CORP -CLASS A,equity,420212.0,15547844.0,2.1
08/05/2026,ARKF,BZ1HM42,ADYEN,ADYEN NV,equity,14294.0,15467049.8,2.09
08/05/2026,ARKF,G6683N103,NU UN,NU HOLDINGS LTD/CAYMAN ISL-A,equity,1030653.0,14769257.49,2.0
08/05/2026,ARKF,G5279N105,KLAR,KLARNA GROUP PLC,equity,685041.0,14118695.01,1.91
08/05/2026,ARKF,09175A206,BMNR,BITMINE IMMERSION TECHNOLOGI,equity,734466.0,13293834.6,1.8
08/05/2026,ARKF,L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,equity,26476.0,12660028.92,1.71
08/05/2026,ARKF,009066101,ABNB,AIRBNB INC-CLASS A,equity,82300.0,12338416.0,1.67
08/05/2026,ARKF,26142V105,DKNG UW,DRAFTKINGS INC-CL A,equity,509034.0,12018292.74,1.62
08/05/2026,ARKF,25809K105,DASH,DOORDASH INC - A,equity,56481.0,11430059.97,1.54
08/05/2026,ARKF,36118L106,FUTU,FUTU HOLDINGS LTD-ADR,equity,96822.0,10553598.0,1.43
08/05/2026,ARKF,G32089107,ETOR,ETORO GROUP LTD-A,equity,247851.0,9227492.73,1.25
08/05/2026,ARKF,98954M200,Z,ZILLOW GROUP INC - C,equity,146765.0,5324634.2,0.72
08/05/2026,ARKF,81517B101,SECZ,SECURITIZE CORP,equity,649572.0,4819824.24,0.65
08/05/2026,ARKF,70450C101,PAYP,PAYPAY CORP,equity,235647.0,3932948.43,0.53
