symbol,market_capital,pe_ttm,dividend_yield,ytd_pct,price
NVDA,5382012000000.0,27.896,0.231,20.02,223.3502
AAPL,4927724877000.0,38.202,0.317,24.54,337.625819
GOOGL,4172631400000.0,17.074,0.253,9.22,341.19
GOOG,4124628650000.0,16.888,0.255,7.68,337.29
MSFT,3676907360778.0,27.482,0.727,3.04,495.17
AMZN,2671446282377.0,19.732,,7.3,247.67
TSM,2326652236400.0,33.375,0.672,48.53,448.6
SPCX,1954660239144.0,-237.811,,9.84,148.285
META,1954039174824.0,28.693,0.281,16.5,767.045
AVGO,1666187768080.0,43.565,0.729,1.41,349.07
TSLA,1500354064033.0,394.009,,-15.53,379.85
SKHY,1367971213675.0,11.563,,11.71,187.685
SKHYV,1224566926550.0,24.506,,,168.01
MU,1203447572850.0,23.842,0.049,273.56,1065.8
LLY,1120930338719.0,41.987,0.582,11.34,1191.592
BRK.A,1089084628375.0,12.698,,1.1,763123.89
BRK.B,1087382931334.0,12.677,,1.06,507.8889
AMD,1009906197608.0,156.95,,188.87,618.65
JPM,896353675885.0,13.773,1.798,6.14,337.23
WMT,862160204009.0,39.065,0.888,-1.84,108.6832
XOM,667219394189.0,20.39,2.585,37.54,162.26
ASML,662265220000.0,54.712,0.444,61.82,1724.2
INTC,656375690383.0,-58.11,,236.5,124.1501
V,652636892025.0,28.876,0.749,4.91,365.68
JNJ,652046263390.0,31.002,1.96,32.84,270.6388
MA,491476616738.0,30.237,0.611,-1.24,560.99
ABBV,467358343950.0,74.066,2.577,18.49,264.5124
PLTR,465929008687.0,154.358,,9.08,193.835
ORCL,418137332760.0,22.093,1.313,-28.37,138.285
CSCO,416297747920.0,31.37,1.563,39.08,105.6
CVX,406287725929.0,19.74,3.462,38.69,205.635
COST,398334879147.0,45.071,0.612,4.62,898.205
BAC,391873618375.0,11.65,2.114,3.52,56.04
KO,381528554123.0,26.65,2.384,29.31,88.6786
LRCX,379613251770.0,52.201,0.446,77.75,303.4025
AMAT,372038481278.0,40.129,0.417,83.07,468.8
CAT,368693736595.0,33.976,0.765,40.87,802.25
MRK,368003321524.0,115.98,2.301,44.63,149.16
HSBC,342907413569.0,13.449,3.749,32.08,100.02
PG,341967044496.0,21.319,2.918,5.02,147.245
DELL,339371413440.0,29.815,0.434,327.9,533.83
GE,333213201050.0,37.078,0.524,4.54,321.0558
ARM,332906280000.0,318.722,,185.16,311.71
UNH,332837145216.0,23.569,2.46,14.55,370.88
PANW,321449460000.0,1046.88,,113.34,392.8621
MS,308427808423.0,15.285,2.104,12.44,196.38
PM,299994121672.0,27.593,3.079,22.07,192.475
NFLX,298637753563.0,21.876,0.0,-23.51,71.7286
HD,293360258553.0,20.605,3.128,-12.69,294.0396
BABA,277525085934.0,25.319,0.897,-23.17,111.62
RY,275750727365.0,17.099,2.411,19.17,199.28
NVS,273598397644.0,21.446,2.183,6.45,143.945
CRWD,269102550278.0,5982.09,0.0,123.78,262.25
GS,268850207863.0,12.807,1.948,6.58,923.941
SHEL,267279204165.0,10.3,3.231,34.17,95.95
ANET,259219501903.0,64.09,,56.86,205.75
RTX,258877384300.0,33.451,1.464,5.87,192.0707
SNDK,258206979883.0,22.574,,642.89,1763.21
AZN,257155250616.0,24.618,1.978,83.45,165.9853
MUFG,254098889412.0,20.236,1.902,44.3,22.58
GEV,253815902693.0,26.633,0.186,46.08,953.5
TMO,247449673683.0,35.533,0.278,15.81,669.24
TXN,247001535394.0,40.804,2.076,58.52,270.5721
WFC,246486185877.0,10.894,2.299,-11.1,81.4523
KLAC,243657762121.0,50.428,0.449,54.23,186.715
SAP,241816442000.0,27.277,1.021,-12.67,209.51
MRVL,226029744000.0,85.584,0.091,203.76,257.595529
TM,221651098644.0,7.849,3.358,-11.34,187.24
C,221555850299.0,12.408,1.93,14.9,131.9921
AMGN,219404686589.0,25.089,2.443,26.53,405.83
LIN,216752872643.0,29.927,1.348,11.36,470.2
BHP,215984554464.0,21.952,4.012,46.67,85.0541
IBM,214740691513.0,20.018,2.885,-21.48,227.97
STX,208382958030.0,65.497,0.386,233.85,916.4
SAN,208230486468.0,11.273,1.451,23.04,14.305
APH,204477976509.0,39.741,0.606,23.34,82.9555
AXP,204328496171.0,17.835,1.185,-17.55,302.57
TTE,204013705572.0,11.438,4.082,43.59,91.7
QCOM,203041723947.0,21.922,1.853,14.79,193.34
VZ,197995812251.0,12.243,6.06,22.88,47.6312
CRM,197799820000.0,20.472,0.753,-8.65,240.26
TD,195608217830.0,17.034,2.689,29.69,119.39
DE,187624235448.0,38.49,0.916,50.29,695.87
GILD,187307625714.0,-57.811,2.148,25.29,151.06
ADI,185280874025.0,44.746,1.12,42.25,382.365
SHOP,184614104440.0,95.731,,-10.86,143.485
KOF,183411059736.0,134.548,3.401,17.43,109.1458
DIS,181871931388.0,21.142,1.485,-6.71,105.34
TMUS,177639782471.0,16.822,2.511,-17.12,165.6587
ABT,177130760310.0,32.652,2.405,-16.78,102.3825
T,176346144703.0,8.188,4.482,7.33,25.74
PEP,175975468573.0,16.838,4.465,-7.43,128.94
SCHW,170953482007.0,16.925,1.249,-0.08,98.86
SCCO,170709406435.0,30.148,1.951,47.54,202.175
MCD,170676060862.0,19.422,3.133,-19.54,241.19
WELL,170106619610.0,109.705,1.303,28.53,236.015
ETN,169897812000.0,44.371,0.989,38.49,437.43
NVO,169781220167.0,9.575,3.479,-21.79,38.4333
WDC,165434212154.0,17.539,0.112,166.64,458.885
BLK,165167290377.0,25.117,2.116,1.28,1066.91
PFE,163010664645.0,37.614,6.097,20.79,28.6
UNP,162663812107.0,22.192,2.016,20.16,274.03
SMFG,161429140277.0,19.52,2.228,33.96,25.49
NEE,158905230810.0,17.088,3.16,-3.04,76.165
BBVA,158896892400.0,12.565,3.176,25.21,28.48
BA,156509071360.0,64.242,,-8.8,198.19735
DHR,155809829009.0,38.929,0.653,-2.77,221.64
COP,155374982846.0,16.755,2.662,41.21,129.335
BUD,154018673815.0,16.509,1.295,23.33,78.1145
IBKR,153552011280.0,136.233,0.365,40.24,89.915
UBS,146412509565.0,15.37,2.336,5.96,47.82
TJX,145119577868.0,23.913,1.383,-13.32,131.9217
NOW,143794696270.0,86.092,0.0,-9.21,139.1528
RDS.A,142170085775.52,42.202,,,51.04
ISRG,141558509827.0,45.069,,-29.25,400.59
UBER,141467713980.0,14.76,,-15.24,69.26
UL,134796279246.0,12.783,3.589,-1.87,62.57
SONY,134530341504.0,-96.34,0.599,-9.85,23.015
VRTX,132529647941.0,30.087,,15.33,522.75
GLW,132485832249.0,69.686,0.723,76.59,153.84
FTNT,132075868048.0,62.279,,126.68,179.961
CB,129875664534.0,11.613,1.198,8.84,336.68
NET,128915100019.0,-624.967,,83.64,362.08
MFG,127956595541.0,15.749,1.648,45.18,10.5161
NEM,127865557086.0,14.875,0.851,22.32,121.35
PLD,127564617703.0,30.324,3.108,7.87,134.557
BMY,124217478231.0,13.383,4.085,16.55,60.81
PH,122909790221.0,33.692,0.783,11.56,974.605
LMT,121919831087.0,19.378,2.63,11.2,528.27
BTI,121594374143.0,14.269,5.658,2.22,56.285
ACN,120462064414.0,15.469,3.417,-30.98,180.4386
COF,119936285438.0,11.398,1.658,-18.39,195.45
SPGI,119172900000.0,24.203,0.963,-17.65,404.1239
BMO,118408962573.0,18.24,2.886,34.39,170.307
RIO,118373509138.0,9.774,4.882,23.8,94.31
SNOW,118129788000.0,-108.297,,52.64,334.835
BKNG,117899114255.0,16.327,1.096,-26.22,156.9
BP,117731737008.0,21.435,4.509,34.31,44.98
HDB,117630989640.0,15.343,1.549,-36.31,22.925
PGR,117242736000.0,10.028,6.901,-5.68,201.5312
MO,116197479810.0,14.577,6.232,26.54,69.59
MDT,114252724249.0,21.839,3.199,-5.41,89.31
BNS,112071418500.0,15.787,3.497,28.74,91.96
PDD,111800675108.0,8.15,,-30.73,78.545
VLO,111016910956.0,15.372,1.298,140.36,385.5725
MPC,110746053537.0,12.947,1.071,145.3,394.0856
HOOD,109368863099.0,52.743,,7.56,121.58
DHR.WD,108776501000.0,44.2807,,,150.55
CVS,108379949069.0,22.16,3.083,9.28,84.7205
SBUX,106373400000.0,53.654,2.632,12.82,93.31
APP,106251692500.0,24.101,,-52.88,317.65
LOW,106145809855.0,15.984,2.532,-20.33,189.31
ENB,105780919107.0,24.35,5.653,3.19,47.46
SPOT,104780101762.0,27.588,,-12.23,509.67
SYK,104055695919.0,27.92,1.271,-22.4,271.47
ADP,103979548782.0,23.559,2.603,4.03,261.5922
FCX,103895867789.0,35.235,0.854,43.47,72.387981
PSX,103773369624.0,14.616,1.962,105.76,259.9645
EQNR,103543340922.0,11.44,3.503,88.97,43.305
ING,103177976000.0,11.945,3.661,34.52,36.08
EQIX,103043581727.0,67.191,1.939,38.38,1044.87
MCK,102914313420.0,22.429,0.397,7.93,882.8445
BNY,101782406341.0,16.134,1.504,30.82,149.98
CM,100953341240.0,14.054,2.758,24.59,111.1282
GSK,100801785592.0,15.808,3.603,4.26,49.835
IBN,100125741747.0,5.507,0.76,-5.66,27.9156
SNY,99920349922.0,22.2,4.849,-11.24,41.15
CNQ,99250917500.0,11.916,3.759,46.4,48.145
AEM,97981601184.0,16.681,0.888,14.88,193.268
ASX,97067300673.0,51.345,0.706,171.73,43.425
CME,97039655706.0,22.644,4.171,2.19,269.98
TT,96891606455.0,32.843,0.94,13.95,440.2308
PWR,96737704509.0,72.843,0.067,52.55,643.615
SO,95963278624.0,20.609,3.514,-1.98,83.3922
VRT,94152707589.0,54.314,0.1,51.06,244.56
BK,94143749812.0,15.793,1.563,,137.16
HCA,93766799650.0,13.71,0.72,-6.74,432.7515
ADBE,92831984000.0,12.745,,-31.85,238.48
GD,92568438697.0,20.627,1.799,2.97,342.2042
CEG,92545087395.0,26.714,0.621,-25.73,261.4708
HWM,92164997316.0,49.233,0.219,12.89,230.98
MAR,91948800812.0,35.499,0.807,14.33,352.45
DDOG,91894480142.0,517.632,,88.19,255.92
USB,90811028530.0,11.106,3.552,11.3,58.285
ABNB,90605255472.0,33.622,,11.49,151.335
MELI,89990372326.0,48.304,,-11.87,1775.9
MMC,89506499084.0,21.688,1.883,,182.7
DUK,88987411287.0,16.959,3.744,-0.08,114.153004
PNC,88419879636.0,11.583,3.145,8.68,221.75
JCI,88295905375.0,24.654,1.104,22.78,145.7359
BX,88160919639.0,25.046,4.354,-21.41,117.445
CDNS,87800796260.0,63.716,,2.0,318.82
ICE,87628065476.0,21.713,1.316,-2.63,156.09
MMM,87316962422.0,29.124,1.83,7.24,169.26
CSX,87020009226.0,26.988,1.17,30.77,46.9528
EMR,86662597000.0,33.623,1.443,18.39,155.4795
WMB,86147685053.0,28.042,2.917,19.75,70.485
ELV,85772888541.0,17.281,1.766,14.48,395.471092
KKR,85697270827.0,27.167,0.779,-24.68,95.5
MNST,84072706452.0,39.509,0.0,11.95,42.915
LITE,83765448000.0,-12.053,,153.35,934.41
HPE,83364788121.0,29.872,0.914,164.56,62.805
WM,83160744031.0,29.151,1.77,-4.1,208.05
LYG,82062505294.0,11.919,3.812,10.81,5.6598
REGN,81906870253.0,18.927,0.469,3.47,795.7867
BCS,81878896831.0,7.886,2.499,-2.21,24.3371
BN,81793357165.0,57.231,0.747,-19.74,36.64
MRSH,80997068518.0,20.351,2.194,-5.62,169.73
MCO,80899764866.0,28.944,0.864,-7.95,467.155
SU,80798013597.0,12.773,2.582,58.99,69.07
DASH,80723405663.0,95.959,,-17.74,186.2163
SNPS,80667529767.0,74.931,,-10.38,420.775
E,80088028240.0,13.329,3.146,48.35,54.935
UPS,79033355060.0,17.287,6.837,-1.9,92.895
CTAS,79018259878.0,38.344,0.974,5.66,197.1618
AMT,78824131520.0,23.176,4.096,-1.76,169.213
CMCSA,78495840995.0,7.008,5.929,-18.05,22.1374
SHW,78313779513.0,29.101,0.991,0.27,322.5186
PBR,78180640668.0,3.061,5.53,85.52,21.0088
MDLZ,78141960790.0,22.223,3.275,15.68,61.225
ITW,77605152000.0,24.286,2.38,12.01,272.5017
CP,77587532310.0,28.271,0.803,20.4,88.26
BE,77263358676.0,315.58,,201.91,262.33
ECL,77250153129.0,36.501,1.061,5.82,275.800504
WBD,77191573389.0,-24.374,,6.68,30.745
SLB,77086399418.0,24.854,2.269,37.55,51.9479
MSI,76458130056.0,35.82,1.055,21.52,461.97
TRV,76238342041.0,9.186,1.343,27.44,365.5413
NGG,75814203407.0,17.682,4.258,0.05,75.4078
NTES,75719189430.0,15.634,2.491,-12.35,118.3037
ROST,75312667948.0,28.323,0.748,31.66,235.58
INTU,75177495340.0,16.465,1.734,-57.13,281.4602
MRNA,74585248783.0,-23.66,,533.5,186.82
EOG,74546086493.0,10.842,2.936,38.71,142.1847
NOC,73481389883.0,16.341,1.86,-8.18,517.245
CNI,72981321000.0,21.514,2.212,24.32,120.84
RACE,72595817574.0,39.014,1.034,13.04,412.9915
MFC,72294910000.0,15.64,3.174,23.61,43.63
NWG,72056679872.0,8.584,5.159,9.78,18.1395
GM,71863281208.0,36.838,0.848,1.38,81.8758
CMI,71684651671.0,26.403,1.566,3.06,521.015
TGT,71588079659.0,16.301,2.926,65.65,157.61
APO,71048247459.0,37.861,1.699,-15.85,120.3325
BAM,70933945022.0,23.956,4.333,-12.62,44.4
NSC,70607888136.0,26.786,1.714,10.27,314.48
CVNA,70495709106.0,44.896,0.0,-24.1,64.0055
SPG,70351228552.0,15.223,4.19,14.5,204.91
ORLY,70310827237.0,26.529,,-4.71,86.91
HLT,70238257113.0,44.266,0.198,8.8,311.7525
CI,70121497770.0,10.931,2.313,-1.95,265.3634
KMI,69554163250.0,20.068,3.758,16.86,31.2463
B,69275275196.0,10.6,2.259,-1.75,42.09
CL,68736227181.0,33.727,2.455,11.1,86.225
DLR,67660892837.0,84.603,2.554,20.3,182.2691
FDX,67144585762.0,15.146,1.838,23.4,283.705
HON,67108877717.0,8.17,3.693,4.94,211.7072
DB,66779660000.0,8.757,3.348,-4.42,35.54
AMX,66425525000.0,13.043,2.672,8.22,22.105
NBIS,66225869674.0,1561.194,,191.03,243.63
MPWR,65770042620.0,82.013,0.521,48.18,1338.0215
NU,65359217556.0,18.086,,-19.18,13.52
RSG,65292262234.0,29.872,1.18,1.49,213.225
