trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,new,CPNG,Coupang Inc,22266T109,equity,0,15506097,0,15506097,,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,new,LYV,Live Nation Entertainment In,538034109,equity,0,427750,0,427750,,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,new,ZM,Zoom Video Communications In,98980L101,equity,0,117690,0,117690,,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,new,PRCT,Procept Biorobotics Corp,74276L105,equity,0,600000,0,600000,,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,new,OSCR,Oscar Health Inc,687793109,equity,0,994289,0,994289,,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,new,,Stoneco Ltd,G85158106,equity,0,382100,0,382100,,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,new,ABCL,Abcellera Biologics Inc,00288U106,equity,0,659750,0,659750,,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,new,FSLY,Fastly Inc,31188V100,equity,0,257695,0,257695,,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,new,LAD,Lithia Mtrs Inc,536797103,equity,0,29081,0,29081,,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,new,8QR,Confluent Inc,20717M103,equity,0,140300,0,140300,,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,new,CRBU,Caribou Biosciences Inc,142038108,equity,0,271430,0,271430,,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,new,RXRX,Recursion Pharmaceuticals In,75629V104,equity,0,259941,0,259941,,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,new,BBBY,Overstock Com Inc Del,690370101,equity,0,49650,0,49650,,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,new,CCC,Ccc Intelligent Solutions Hl,12510Q100,equity,0,281879,0,281879,,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,buy,GOOGL,Alphabet Inc,02079K305,equity,91009,116994,82332,34662,42.10,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,buy,EXPE,Expedia Group Inc,30212P303,equity,506364,914282,458087,456195,99.59,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,buy,AMZN,Amazon Com Inc,023135106,equity,94405,97566,85404,12162,14.24,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,buy,BKNG,Booking Holdings Inc,09857L108,equity,29904,43529,27053,16476,60.90,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,buy,DISH,Dish Network Corporation,25470M109,equity,112400,550927,101684,449243,441.80,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,buy,FTCHQ,Farfetch Ltd,30744W107,equity,293100,629470,265156,364314,137.40,0.904660
2021-06-30,2021-06-30,2021-09-30,Duquesne Family Office,buy,PANW,Palo Alto Networks Inc,697435105,equity,411015,399036,371829,27207,7.32,0.904660
