date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
2020-09-30,Duquesne Family Office,594918104,MSFT,Microsoft Corp,equity,2645630,556455000.00,16.3143
2020-09-30,Duquesne Family Office,023135106,AMZN,Amazon Com Inc,equity,86717,273048000.00,8.0053
2020-09-30,Duquesne Family Office,872590104,TMUS,T-Mobile Us Inc,equity,1994124,228048000.00,6.6860
2020-09-30,Duquesne Family Office,01609W102,BABA,Alibaba Group Hldg Ltd,equity,545755,160441000.00,4.7038
2020-09-30,Duquesne Family Office,81141R100,SE,Sea Ltd,equity,981083,151126000.00,4.4307
2020-09-30,Duquesne Family Office,64110L106,NFLX,Netflix Inc,equity,278372,139194000.00,4.0809
2020-09-30,Duquesne Family Office,707569109,PENN,Penn Natl Gaming Inc,equity,1892501,137585000.00,4.0337
2020-09-30,Duquesne Family Office,067901108,ABX,Barrick Gold Corp,equity,4853153,136422000.00,3.9997
2020-09-30,Duquesne Family Office,855244109,SBUX,Starbucks Corp,equity,1462100,125624000.00,3.6831
2020-09-30,Duquesne Family Office,47215P106,JD,Jd.Com Inc,equity,1521943,118118000.00,3.4630
2020-09-30,Duquesne Family Office,35671D857,FCX,Freeport-Mcmoran Inc,equity,6318400,98820000.00,2.8972
2020-09-30,Duquesne Family Office,67020Y100,,Nuance Communications Inc,equity,2911525,96634000.00,2.8331
2020-09-30,Duquesne Family Office,58733R102,MELI,Mercadolibre Inc,equity,71121,76987000.00,2.2571
2020-09-30,Duquesne Family Office,92189F106,GDX,Vaneck Vectors Etf Tr,equity,1808825,70834000.00,2.0767
2020-09-30,Duquesne Family Office,02079K305,GOOGL,Alphabet Inc,equity,41181,60355000.00,1.7695
2020-09-30,Duquesne Family Office,65339F101,NEE,Nextera Energy Inc,equity,215884,59921000.00,1.7568
2020-09-30,Duquesne Family Office,30303M102,META,Facebook Inc,equity,207895,54448000.00,1.5963
2020-09-30,Duquesne Family Office,02043Q107,ALNY,Alnylam Pharmaceuticals Inc,equity,368419,53642000.00,1.5727
2020-09-30,Duquesne Family Office,75615P103,,Reata Pharmaceuticals Inc,equity,543901,52987000.00,1.5535
2020-09-30,Duquesne Family Office,83200N103,,Smartsheet Inc,equity,1070448,52902000.00,1.5510
2020-09-30,Duquesne Family Office,98138H101,WDAY,Workday Inc,equity,236095,50791000.00,1.4891
2020-09-30,Duquesne Family Office,81369Y704,XLI,Select Sector Spdr Tr,equity,650000,50037000.00,1.4670
