trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2022-12-31,2022-12-31,2023-03-31,Duquesne Family Office,new,MSFT,Microsoft Corp,594918104,equity,0,729040,0,729040,,1.000000
2022-12-31,2022-12-31,2023-03-31,Duquesne Family Office,new,IQV,Iqvia Hldgs Inc,46266C105,equity,0,474500,0,474500,,1.000000
2022-12-31,2022-12-31,2023-03-31,Duquesne Family Office,new,GOOGL,Alphabet Inc,02079K305,equity,0,877720,0,877720,,1.000000
2022-12-31,2022-12-31,2023-03-31,Duquesne Family Office,new,AMZN,Amazon Com Inc,023135106,equity,0,807975,0,807975,,1.000000
2022-12-31,2022-12-31,2023-03-31,Duquesne Family Office,new,TSM,Taiwan Semiconductor Mfg Ltd,874039100,equity,0,578590,0,578590,,1.000000
2022-12-31,2022-12-31,2023-03-31,Duquesne Family Office,new,NWSA,News Corp New,65249B109,equity,0,2756125,0,2756125,,1.000000
2022-12-31,2022-12-31,2023-03-31,Duquesne Family Office,new,SKAA,Skechers U S A Inc,830566105,equity,0,540050,0,540050,,1.000000
2022-12-31,2022-12-31,2023-03-31,Duquesne Family Office,new,ILMN,Illumina Inc,452327109,equity,0,109285,0,109285,,1.000000
2022-12-31,2022-12-31,2023-03-31,Duquesne Family Office,new,MRVL,Marvell Technology Inc,573874104,equity,0,571320,0,571320,,1.000000
2022-12-31,2022-12-31,2023-03-31,Duquesne Family Office,new,ABX,Barrick Gold Corp,067901108,equity,0,1176875,0,1176875,,1.000000
2022-12-31,2022-12-31,2023-03-31,Duquesne Family Office,new,NWS,News Corp New,65249B208,equity,0,613050,0,613050,,1.000000
2022-12-31,2022-12-31,2023-03-31,Duquesne Family Office,new,OPHTEUR,Iveric Bio Inc,46583P102,equity,0,400000,0,400000,,1.000000
2022-12-31,2022-12-31,2023-03-31,Duquesne Family Office,new,HUBS,Hubspot Inc,443573100,equity,0,20300,0,20300,,1.000000
