symbol,exchange,cusip,company,total_shares,total_market_value,n_funds,funds,by_fund_shares
NVDA,NASDAQ,67066G104,Nvidia Corporation,950075,401901000.00,1,Duquesne Family Office,Duquesne Family Office=950075
CPNG,NYSE,22266T109,Coupang Inc,20903865,363727000.00,1,Duquesne Family Office,Duquesne Family Office=20903865
MSFT,NASDAQ,594918104,Microsoft Corp,828960,282294000.00,1,Duquesne Family Office,Duquesne Family Office=828960
LLY,NYSE,532457108,Lilly Eli &amp; Co,536445,251582000.00,1,Duquesne Family Office,Duquesne Family Office=536445
LW,NYSE,513272104,Lamb Weston Hldgs Inc,2066610,237557000.00,1,Duquesne Family Office,Duquesne Family Office=2066610
TMUS,NASDAQ,872590104,T-Mobile Us Inc,1179562,163841000.00,1,Duquesne Family Office,Duquesne Family Office=1179562
TECK,NYSE,878742204,Teck Resources Ltd,3416742,143846000.00,1,Duquesne Family Office,Duquesne Family Office=3416742
OPCH,NASDAQ,68404L201,Option Care Health Inc,4391174,142669000.00,1,Duquesne Family Office,Duquesne Family Office=4391174
NWSA,NASDAQ,65249B109,News Corp New,4524525,88228000.00,1,Duquesne Family Office,Duquesne Family Office=4524525
GE,NYSE,369604301,General Electric Co,736095,80860000.00,1,Duquesne Family Office,Duquesne Family Office=736095
TSM,NYSE,874039100,Taiwan Semiconductor Mfg Ltd,486190,49066000.00,1,Duquesne Family Office,Duquesne Family Office=486190
IQV,NYSE,46266C105,Iqvia Hldgs Inc,198760,44675000.00,1,Duquesne Family Office,Duquesne Family Office=198760
NTRA,NASDAQ,632307104,Natera Inc,893030,43455000.00,1,Duquesne Family Office,Duquesne Family Office=893030
BLDR,NYSE,12008R107,Builders Firstsource Inc,310300,42201000.00,1,Duquesne Family Office,Duquesne Family Office=310300
PTC,NASDAQ,69370C100,Ptc Inc,273434,38910000.00,1,Duquesne Family Office,Duquesne Family Office=273434
CVX,NYSE,166764100,Chevron Corp New,223500,35168000.00,1,Duquesne Family Office,Duquesne Family Office=223500
KBR,NYSE,48242W106,Kbr Inc,505658,32898000.00,1,Duquesne Family Office,Duquesne Family Office=505658
ORCL,NYSE,68389X105,Oracle Corp,271265,32305000.00,1,Duquesne Family Office,Duquesne Family Office=271265
VRT,NYSE,92537N108,Vertiv Holdings Co,1233755,30560000.00,1,Duquesne Family Office,Duquesne Family Office=1233755
AMZN,NASDAQ,023135106,Amazon Com Inc,218380,28468000.00,1,Duquesne Family Office,Duquesne Family Office=218380
CCJ,NYSE,13321L108,Cameco Corp,869740,27249000.00,1,Duquesne Family Office,Duquesne Family Office=869740
WCC,NYSE,95082P105,Wesco Intl Inc,116900,20932000.00,1,Duquesne Family Office,Duquesne Family Office=116900
MRVL,NASDAQ,573874104,Marvell Technology Inc,314320,18790000.00,1,Duquesne Family Office,Duquesne Family Office=314320
CDNS,NASDAQ,127387108,Cadence Design System Inc,75395,17682000.00,1,Duquesne Family Office,Duquesne Family Office=75395
DASH,NASDAQ,25809K105,Doordash Inc,206900,15811000.00,1,Duquesne Family Office,Duquesne Family Office=206900
META,NASDAQ,30303M102,Meta Platforms Inc,54665,15688000.00,1,Duquesne Family Office,Duquesne Family Office=54665
ANET,NYSE,040413106,Arista Networks Inc,93980,15230000.00,1,Duquesne Family Office,Duquesne Family Office=93980
NWS,NASDAQ,65249B208,News Corp New,730700,14409000.00,1,Duquesne Family Office,Duquesne Family Office=730700
MU,NASDAQ,595112103,Micron Technology Inc,222200,14023000.00,1,Duquesne Family Office,Duquesne Family Office=222200
