date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
2017-03-31,Duquesne Family Office,594918104,MSFT,Microsoft Corp,equity,1624200,106970000.00,7.0175
2017-03-31,Duquesne Family Office,N53745100,LYB,Lyondellbasell Industries N,equity,1158300,105625000.00,6.9293
2017-03-31,Duquesne Family Office,464287234,EEM,Ishares Tr,equity,2499000,98436000.00,6.4577
2017-03-31,Duquesne Family Office,02079K305,GOOGL,Alphabet Inc,equity,100400,85119000.00,5.5840
2017-03-31,Duquesne Family Office,79466L302,CRM,Salesforce Com Inc,equity,964900,79595000.00,5.2217
2017-03-31,Duquesne Family Office,741503403,,Priceline Grp Inc,equity,40700,72445000.00,4.7526
2017-03-31,Duquesne Family Office,023135106,AMZN,Amazon Com Inc,equity,71100,63033000.00,4.1351
2017-03-31,Duquesne Family Office,30303M102,META,Facebook Inc,equity,405900,57658000.00,3.7825
2017-03-31,Duquesne Family Office,067901108,ABX,Barrick Gold Corp,equity,2850000,54122000.00,3.5506
2017-03-31,Duquesne Family Office,285512109,EA,Electronic Arts Inc,equity,573700,51358000.00,3.3692
2017-03-31,Duquesne Family Office,060505104,BAC,Bank Amer Corp,equity,2110300,49782000.00,3.2658
2017-03-31,Duquesne Family Office,013872106,AA,Alcoa Corp,equity,1370511,47146000.00,3.0929
2017-03-31,Duquesne Family Office,22943F100,,Ctrip Com Intl Ltd,equity,912200,44835000.00,2.9413
2017-03-31,Duquesne Family Office,69370C100,PTC,Ptc Inc,equity,829700,43601000.00,2.8603
2017-03-31,Duquesne Family Office,008474108,AEM,Agnico Eagle Mines Ltd,equity,882900,37470000.00,2.4581
2017-03-31,Duquesne Family Office,73755L107,,Potash Corp Sask Inc,equity,2093500,35757000.00,2.3458
2017-03-31,Duquesne Family Office,00507V109,,Activision Blizzard Inc,equity,537300,26790000.00,1.7575
2017-03-31,Duquesne Family Office,20030N101,CMCSA,Comcast Corp New,equity,686400,25802000.00,1.6927
2017-03-31,Duquesne Family Office,30212P303,EXPE,Expedia Inc Del,equity,203800,25713000.00,1.6868
2017-03-31,Duquesne Family Office,H00263105,ACIU,Ac Immune Sa,equity,2388700,24747000.00,1.6235
2017-03-31,Duquesne Family Office,70450Y103,PYPL,Paypal Hldgs Inc,equity,573900,24689000.00,1.6197
2017-03-31,Duquesne Family Office,723787107,,Pioneer Nat Res Co,equity,128600,23949000.00,1.5711
2017-03-31,Duquesne Family Office,127097103,CTRA,Cabot Oil &amp; Gas Corp,equity,955588,22848000.00,1.4989
2017-03-31,Duquesne Family Office,16411R208,LNG,Cheniere Energy Inc,equity,446145,21089000.00,1.3835
2017-03-31,Duquesne Family Office,47215P106,JD,Jd Com Inc,equity,638000,19848000.00,1.3021
2017-03-31,Duquesne Family Office,98138H101,WDAY,Workday Inc,equity,233300,19429000.00,1.2746
2017-03-31,Duquesne Family Office,871503108,,Symantec Corp,equity,551500,16920000.00,1.1100
2017-03-31,Duquesne Family Office,517834107,LVS,Las Vegas Sands Corp,equity,276700,15791000.00,1.0359
2017-03-31,Duquesne Family Office,872590104,TMUS,T Mobile Us Inc,equity,242700,15676000.00,1.0284
2017-03-31,Duquesne Family Office,640268108,NKTR,Nektar Therapeutics,equity,665600,15622000.00,1.0248
2017-03-31,Duquesne Family Office,773903109,ROK,Rockwell Automation Inc,equity,99000,15415000.00,1.0113
2017-03-31,Duquesne Family Office,406216101,HAL,Halliburton Co,equity,301600,14842000.00,0.9737
2017-03-31,Duquesne Family Office,64110W102,NTES,Netease Inc,equity,52100,14796000.00,0.9707
2017-03-31,Duquesne Family Office,929160109,VMC,Vulcan Matls Co,equity,122000,14699000.00,0.9643
2017-03-31,Duquesne Family Office,85207U105,,Sprint Corp,equity,1663500,14439000.00,0.9472
2017-03-31,Duquesne Family Office,052769106,ADSK,Autodesk Inc,equity,158349,13692000.00,0.8982
2017-03-31,Duquesne Family Office,045327103,,Aspen Technology Inc,equity,209900,12367000.00,0.8113
2017-03-31,Duquesne Family Office,64110L106,NFLX,Netflix Inc,equity,70600,10435000.00,0.6846
2017-03-31,Duquesne Family Office,151020104,CELG,Celgene Corp,equity,82400,10253000.00,0.6726
2017-03-31,Duquesne Family Office,969457100,WMB,Williams Cos Inc Del,equity,327300,9685000.00,0.6354
2017-03-31,Duquesne Family Office,670346105,NUE,Nucor Corp,equity,157000,9376000.00,0.6151
2017-03-31,Duquesne Family Office,910047109,UAL,United Contl Hldgs Inc,equity,131600,9296000.00,0.6098
2017-03-31,Duquesne Family Office,74624M102,P,Pure Storage Inc,equity,926133,9104000.00,0.5972
2017-03-31,Duquesne Family Office,90184L102,,Twitter Inc,equity,605000,9045000.00,0.5934
2017-03-31,Duquesne Family Office,26884L109,EQT,Eqt Corp,equity,142200,8688000.00,0.5700
2017-03-31,Duquesne Family Office,02376R102,AAL,American Airls Group Inc,equity,203100,8591000.00,0.5636
2017-03-31,Duquesne Family Office,762760106,,Rice Energy Inc,equity,326455,7737000.00,0.5076
