date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
2021-03-31,Duquesne Family Office,594918104,MSFT,Microsoft Corp,equity,2128753,501896000.00,12.9249
2021-03-31,Duquesne Family Office,855244109,SBUX,Starbucks Corp,equity,2258880,246828000.00,6.3564
2021-03-31,Duquesne Family Office,023135106,AMZN,Amazon Com Inc,equity,75648,234061000.00,6.0276
2021-03-31,Duquesne Family Office,35671D857,FCX,Freeport-Mcmoran Inc,equity,6124379,201676000.00,5.1936
2021-03-31,Duquesne Family Office,872590104,TMUS,T-Mobile Us Inc,equity,1588140,198978000.00,5.1241
2021-03-31,Duquesne Family Office,172967424,C,Citigroup Inc,equity,2124909,154587000.00,3.9810
2021-03-31,Duquesne Family Office,69608A108,PLTR,Palantir Technologies Inc,equity,5983992,139367000.00,3.5890
2021-03-31,Duquesne Family Office,697435105,PANW,Palo Alto Networks Inc,equity,417084,134326000.00,3.4592
2021-03-31,Duquesne Family Office,81141R100,SE,Sea Ltd,equity,583082,130161000.00,3.3519
2021-03-31,Duquesne Family Office,707569109,PENN,Penn Natl Gaming Inc,equity,900304,94388000.00,2.4307
2021-03-31,Duquesne Family Office,878742204,TECK,Teck Resources Ltd,equity,4551060,87289000.00,2.2479
2021-03-31,Duquesne Family Office,231021106,CMI,Cummins Inc,equity,324725,84139000.00,2.1668
2021-03-31,Duquesne Family Office,682189105,ON,On Semiconductor Corp,equity,1841239,76614000.00,1.9730
2021-03-31,Duquesne Family Office,30212P303,EXPE,Expedia Group Inc,equity,443094,76265000.00,1.9640
2021-03-31,Duquesne Family Office,75615P103,,Reata Pharmaceuticals Inc,equity,749897,74765000.00,1.9254
2021-03-31,Duquesne Family Office,067901108,ABX,Barrick Gold Corp,equity,3606850,71416000.00,1.8391
2021-03-31,Duquesne Family Office,09857L108,BKNG,Booking Holdings Inc,equity,29904,69672000.00,1.7942
2021-03-31,Duquesne Family Office,461202103,INTU,Intuit,equity,175515,67233000.00,1.7314
2021-03-31,Duquesne Family Office,02079K305,GOOGL,Alphabet Inc,equity,31157,64262000.00,1.6549
2021-03-31,Duquesne Family Office,58733R102,MELI,Mercadolibre Inc,equity,43261,63686000.00,1.6401
2021-03-31,Duquesne Family Office,12008R107,BLDR,Builders Firstsource Inc,equity,1315579,61003000.00,1.5710
2021-03-31,Duquesne Family Office,369604103,,General Electric Co,equity,4375778,57454000.00,1.4796
2021-03-31,Duquesne Family Office,146869102,CVNA,Carvana Co,equity,213867,56119000.00,1.4452
2021-03-31,Duquesne Family Office,30303M102,META,Facebook Inc,equity,185414,54610000.00,1.4063
2021-03-31,Duquesne Family Office,Y2573F102,FLEX,Flex Ltd,equity,2801260,51291000.00,1.3209
2021-03-31,Duquesne Family Office,90353T100,UBER,Uber Technologies Inc,equity,871675,47515000.00,1.2236
2021-03-31,Duquesne Family Office,874039100,TSM,Taiwan Semiconductor Mfg Ltd,equity,391475,46304000.00,1.1924
2021-03-31,Duquesne Family Office,G5494J103,LIN,Linde Plc,equity,159185,44594000.00,1.1484
2021-03-31,Duquesne Family Office,86771W105,RUN,Sunrun Inc,equity,661535,40010000.00,1.0303
2021-03-31,Duquesne Family Office,46625H100,JPM,Jpmorgan Chase &amp; Co,equity,258420,39339000.00,1.0131
2021-03-31,Duquesne Family Office,149123101,CAT,Caterpillar Inc,equity,156400,36264000.00,0.9339
2021-03-31,Duquesne Family Office,013872106,AA,Alcoa Corp,equity,1102000,35804000.00,0.9220
2021-03-31,Duquesne Family Office,233051879,ASHR,Dbx Etf Tr,equity,915910,35372000.00,0.9109
2021-03-31,Duquesne Family Office,22266T109,CPNG,Coupang Inc,equity,714285,35250000.00,0.9078
2021-03-31,Duquesne Family Office,912008109,USFD,Us Foods Hldg Corp,equity,890415,33943000.00,0.8741
2021-03-31,Duquesne Family Office,320517105,FHN,First Horizon Corporation,equity,1954150,33045000.00,0.8510
2021-03-31,Duquesne Family Office,67020Y100,,Nuance Communications Inc,equity,747851,32636000.00,0.8404
2021-03-31,Duquesne Family Office,92826C839,V,Visa Inc,equity,144030,30495000.00,0.7853
2021-03-31,Duquesne Family Office,31620M106,FIS,Fidelity Natl Information Sv,equity,204650,28776000.00,0.7410
2021-03-31,Duquesne Family Office,57636Q104,MA,Mastercard Incorporated,equity,78874,28083000.00,0.7232
2021-03-31,Duquesne Family Office,00288U106,ABCL,Abcellera Biologics Inc,equity,659750,22405000.00,0.5770
2021-03-31,Duquesne Family Office,91912E105,VALE,Vale S A,equity,1286612,22361000.00,0.5758
2021-03-31,Duquesne Family Office,87165B103,SYF,Synchrony Financial,equity,547100,22245000.00,0.5729
2021-03-31,Duquesne Family Office,531229854,,Liberty Media Corp Del,equity,485800,21030000.00,0.5416
2021-03-31,Duquesne Family Office,336433107,FSLR,First Solar Inc,equity,239475,20906000.00,0.5384
2021-03-31,Duquesne Family Office,640268108,NKTR,Nektar Therapeutics,equity,1000000,20000000.00,0.5150
2021-03-31,Duquesne Family Office,48242W106,KBR,Kbr Inc,equity,516057,19811000.00,0.5102
2021-03-31,Duquesne Family Office,833445109,SNOW,Snowflake Inc,equity,84745,19430000.00,0.5004
2021-03-31,Duquesne Family Office,47215P106,JD,Jd.Com Inc,equity,205313,17314000.00,0.4459
2021-03-31,Duquesne Family Office,70450Y103,PYPL,Paypal Hldgs Inc,equity,67188,16316000.00,0.4202
2021-03-31,Duquesne Family Office,595112103,MU,Micron Technology Inc,equity,183726,16206000.00,0.4173
