date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
2021-09-30,Duquesne Family Office,22266T109,CPNG,Coupang Inc,equity,15506097,431845000.00,14.0595
2021-09-30,Duquesne Family Office,023135106,AMZN,Amazon Com Inc,equity,97566,320508000.00,10.4348
2021-09-30,Duquesne Family Office,02079K305,GOOGL,Alphabet Inc,equity,116994,312786000.00,10.1833
2021-09-30,Duquesne Family Office,855244109,SBUX,Starbucks Corp,equity,2107315,232458000.00,7.5681
2021-09-30,Duquesne Family Office,594918104,MSFT,Microsoft Corp,equity,777689,219246000.00,7.1380
2021-09-30,Duquesne Family Office,697435105,PANW,Palo Alto Networks Inc,equity,399036,191138000.00,6.2229
2021-09-30,Duquesne Family Office,35671D857,FCX,Freeport-Mcmoran Inc,equity,4836809,157341000.00,5.1225
2021-09-30,Duquesne Family Office,30212P303,EXPE,Expedia Group Inc,equity,914282,149851000.00,4.8787
2021-09-30,Duquesne Family Office,872590104,TMUS,T-Mobile Us Inc,equity,855187,109259000.00,3.5571
2021-09-30,Duquesne Family Office,09857L108,BKNG,Booking Holdings Inc,equity,43529,103332000.00,3.3642
2021-09-30,Duquesne Family Office,009066101,ABNB,Airbnb Inc,equity,501351,84102000.00,2.7381
2021-09-30,Duquesne Family Office,75615P103,RETAEUR,Reata Pharmaceuticals Inc,equity,695033,69927000.00,2.2766
2021-09-30,Duquesne Family Office,461202103,INTU,Intuit,equity,87149,47018000.00,1.5308
2021-09-30,Duquesne Family Office,146869102,CVNA,Carvana Co,equity,137237,41382000.00,1.3473
2021-09-30,Duquesne Family Office,69608A108,PLTR,Palantir Technologies Inc,equity,1632937,39256000.00,1.2781
2021-09-30,Duquesne Family Office,538034109,LYV,Live Nation Entertainment In,equity,427750,38981000.00,1.2691
2021-09-30,Duquesne Family Office,30303M102,META,Facebook Inc,equity,105883,35936000.00,1.1700
2021-09-30,Duquesne Family Office,48242W106,KBR,Kbr Inc,equity,865596,34104000.00,1.1103
2021-09-30,Duquesne Family Office,60770K107,MRNA,Moderna Inc,equity,85971,33087000.00,1.0772
2021-09-30,Duquesne Family Office,98980L101,ZM,Zoom Video Communications In,equity,117690,30776000.00,1.0020
2021-09-30,Duquesne Family Office,707569109,PENN,Penn Natl Gaming Inc,equity,417200,30230000.00,0.9842
2021-09-30,Duquesne Family Office,22266L106,COUPEUR,Coupa Software Inc,equity,137634,30167000.00,0.9821
2021-09-30,Duquesne Family Office,81141R100,SE,Sea Ltd,equity,87874,28008000.00,0.9119
2021-09-30,Duquesne Family Office,Y2573F102,,Flex Ltd,equity,1533910,27120000.00,0.8829
2021-09-30,Duquesne Family Office,878742204,TECK,Teck Resources Ltd,equity,1044452,26017000.00,0.8470
2021-09-30,Duquesne Family Office,68404L201,OPCH,Option Care Health Inc,equity,1032987,25060000.00,0.8159
2021-09-30,Duquesne Family Office,531229854,FWONKUSD,Liberty Media Corp Del,equity,485800,24975000.00,0.8131
2021-09-30,Duquesne Family Office,25470M109,DISH,Dish Network Corporation,equity,550927,23943000.00,0.7795
2021-09-30,Duquesne Family Office,30744W107,FTCHQ,Farfetch Ltd,equity,629470,23593000.00,0.7681
2021-09-30,Duquesne Family Office,74276L105,PRCT,Procept Biorobotics Corp,equity,600000,22890000.00,0.7452
2021-09-30,Duquesne Family Office,640268108,NKTREUR,Nektar Therapeutics,equity,1000000,17960000.00,0.5847
2021-09-30,Duquesne Family Office,687793109,OSCR,Oscar Health Inc,equity,994289,17291000.00,0.5629
2021-09-30,Duquesne Family Office,G85158106,,Stoneco Ltd,equity,382100,13267000.00,0.4319
2021-09-30,Duquesne Family Office,00288U106,ABCL,Abcellera Biologics Inc,equity,659750,13221000.00,0.4304
2021-09-30,Duquesne Family Office,31188V100,FSLY,Fastly Inc,equity,257695,10421000.00,0.3393
2021-09-30,Duquesne Family Office,536797103,LAD,Lithia Mtrs Inc,equity,29081,9220000.00,0.3002
2021-09-30,Duquesne Family Office,20717M103,8QR,Confluent Inc,equity,140300,8369000.00,0.2725
2021-09-30,Duquesne Family Office,142038108,CRBU,Caribou Biosciences Inc,equity,271430,6479000.00,0.2109
2021-09-30,Duquesne Family Office,75629V104,RXRX,Recursion Pharmaceuticals In,equity,259941,5981000.00,0.1947
2021-09-30,Duquesne Family Office,68268W103,OMF,Onemain Hldgs Inc,equity,83750,4634000.00,0.1509
2021-09-30,Duquesne Family Office,83200N103,SMARGBP,Smartsheet Inc,equity,64709,4453000.00,0.1450
2021-09-30,Duquesne Family Office,690370101,BBBY,Overstock Com Inc Del,equity,49650,3869000.00,0.1260
2021-09-30,Duquesne Family Office,81730H109,S,Sentinelone Inc,equity,60000,3214000.00,0.1046
2021-09-30,Duquesne Family Office,12510Q100,CCC,Ccc Intelligent Solutions Hl,equity,281879,2963000.00,0.0965
2021-09-30,Duquesne Family Office,125269100,CF,Cf Inds Hldgs Inc,equity,47000,2624000.00,0.0854
2021-09-30,Duquesne Family Office,004225108,ACAD,Acadia Pharmaceuticals Inc,equity,74400,1236000.00,0.0402
2021-09-30,Duquesne Family Office,81728A108,SNSEEUR,Sensei Biotherapeutics Inc,equity,100000,1052000.00,0.0342
2021-09-30,Duquesne Family Office,24279D105,,Decarbonization Plus Acqu Ii,equity,94900,954000.00,0.0311
