trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,buy,TECK,Teck Resources Ltd,878742204,equity,3275350,4551060,3275350,1275710,38.95,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,buy,,Flex Ltd,Y2573F102,equity,1733430,2801260,1733430,1067830,61.60,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,buy,VALE,Vale S A,91912E105,equity,691012,1286612,691012,595600,86.19,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,buy,OPCH,Option Care Health Inc,68404L201,equity,388915,656568,388915,267653,68.82,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,buy,LIN,Linde Plc,G5494J103,equity,144675,159185,144675,14510,10.03,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,buy,FSLR,First Solar Inc,336433107,equity,231000,239475,231000,8475,3.67,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,sell,MSFT,Microsoft Corp,594918104,equity,2638074,2128753,2638074,-509321,-19.31,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,sell,,Nuance Communications Inc,67020Y100,equity,2911525,747851,2911525,-2163674,-74.31,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,sell,TMUS,T-Mobile Us Inc,872590104,equity,2338580,1588140,2338580,-750440,-32.09,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,sell,CVNA,Carvana Co,146869102,equity,485981,213867,485981,-272114,-55.99,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,sell,PENN,Penn Natl Gaming Inc,707569109,equity,1517501,900304,1517501,-617197,-40.67,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,sell,NET,Cloudflare Inc,18915M107,equity,790848,96738,790848,-694110,-87.77,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,sell,SE,Sea Ltd,81141R100,equity,764714,583082,764714,-181632,-23.75,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,sell,MELI,Mercadolibre Inc,58733R102,equity,63277,43261,63277,-20016,-31.63,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,sell,AMZN,Amazon Com Inc,023135106,equity,82753,75648,82753,-7105,-8.59,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,sell,PANW,Palo Alto Networks Inc,697435105,equity,459060,417084,459060,-41976,-9.14,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,sell,FCX,Freeport-Mcmoran Inc,35671D857,equity,6284379,6124379,6284379,-160000,-2.55,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,DIS,Disney Walt Co,254687106,equity,684335,0,684335,-684335,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,NEE,Nextera Energy Inc,65339F101,equity,779800,0,779800,-779800,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,CCL,Carnival Corp,143658300,equity,2644400,0,2644400,-2644400,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,IQV,Iqvia Hldgs Inc,46266C105,equity,201977,0,201977,-201977,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,ADI,Analog Devices Inc,032654105,equity,213328,0,213328,-213328,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,WDAY,Workday Inc,98138H101,equity,119082,0,119082,-119082,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,,Smartsheet Inc,83200N103,equity,402361,0,402361,-402361,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,SMH,Vaneck Vectors Etf Tr,92189F676,equity,123900,0,123900,-123900,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,NYT,New York Times Co,650111107,equity,513150,0,513150,-513150,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,ELAN,Elanco Animal Health Inc,28414H103,equity,623975,0,623975,-623975,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,BMRN,Biomarin Pharmaceutical Inc,09061G101,equity,192700,0,192700,-192700,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,CRWD,Crowdstrike Hldgs Inc,22788C105,equity,78304,0,78304,-78304,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,LYV,Live Nation Entertainment In,538034109,equity,214350,0,214350,-214350,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,FSLY,Fastly Inc,31188V100,equity,157078,0,157078,-157078,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,,Cyberark Software Ltd,M2682V108,equity,83965,0,83965,-83965,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,CNQ,Canadian Nat Res Ltd,136385101,equity,411525,0,411525,-411525,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,HES,Hess Corp,42809H107,equity,166800,0,166800,-166800,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,,Arco Platform Ltd Com,G04553106,equity,236460,0,236460,-236460,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,,Sailpoint Technologies Hldgs,78781P105,equity,88005,0,88005,-88005,-100.00,1.000000
2020-12-31,2020-12-31,2021-03-31,Duquesne Family Office,exit,,Vapotherm Inc,922107107,equity,77660,0,77660,-77660,-100.00,1.000000
