trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,GE,General Electric Co,369604301,equity,0,736095,0,736095,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,BLDR,Builders Firstsource Inc,12008R107,equity,0,310300,0,310300,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,PTC,Ptc Inc,69370C100,equity,0,273434,0,273434,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,ORCL,Oracle Corp,68389X105,equity,0,271265,0,271265,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,CCJ,Cameco Corp,13321L108,equity,0,869740,0,869740,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,SGI,Tempur Sealy Intl Inc,88023U101,equity,0,525050,0,525050,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,WCC,Wesco Intl Inc,95082P105,equity,0,116900,0,116900,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,CDNS,Cadence Design System Inc,127387108,equity,0,75395,0,75395,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,DASH,Doordash Inc,25809K105,equity,0,206900,0,206900,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,,Ubs Group Ag,H42097107,equity,0,759500,0,759500,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,MU,Micron Technology Inc,595112103,equity,0,222200,0,222200,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,CHTR,Charter Communications Inc N,16119P108,equity,0,29500,0,29500,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,VNO,Vornado Rlty Tr,929042109,equity,0,594400,0,594400,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,,World Wrestling Entmt Inc,98156Q108,equity,0,98365,0,98365,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,CP,Canadian Pacific Kansas City,13646K108,equity,0,123600,0,123600,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,FUL,Fuller H B Co,359694106,equity,0,75500,0,75500,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,CSL,Carlisle Cos Inc,142339100,equity,0,20800,0,20800,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,RPM,Rpm Intl Inc,749685103,equity,0,59000,0,59000,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,J,Jacobs Solutions Inc,46982L108,equity,0,43400,0,43400,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,FSLR,First Solar Inc,336433107,equity,0,24725,0,24725,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,new,GROV,Grove Collaborative Hold Inc,39957D201,equity,0,196571,0,196571,,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,buy,OPCH,Option Care Health Inc,68404L201,equity,803815,4391174,803815,3587359,446.29,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,buy,TMUS,T-Mobile Us Inc,872590104,equity,498204,1179562,498204,681358,136.76,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,buy,NVDA,Nvidia Corporation,67066G104,equity,791475,950075,791475,158600,20.04,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,buy,NWSA,News Corp New,65249B109,equity,2756125,4524525,2756125,1768400,64.16,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,buy,MSFT,Microsoft Corp,594918104,equity,729040,828960,729040,99920,13.71,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,buy,CPNG,Coupang Inc,22266T109,equity,20283765,20903865,20283765,620100,3.06,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,buy,LW,Lamb Weston Hldgs Inc,513272104,equity,1978810,2066610,1978810,87800,4.44,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,buy,ANET,Arista Networks Inc,040413106,equity,32000,93980,32000,61980,193.69,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,buy,TECK,Teck Resources Ltd,878742204,equity,3235347,3416742,3235347,181395,5.61,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,buy,WRBY,Warby Parker Inc,93403J106,equity,646500,1064139,646500,417639,64.60,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,buy,NWS,News Corp New,65249B208,equity,613050,730700,613050,117650,19.19,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,sell,KBR,Kbr Inc,48242W106,equity,1799644,505658,1799644,-1293986,-71.90,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,sell,AMZN,Amazon Com Inc,023135106,equity,807975,218380,807975,-589595,-72.97,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,sell,IQV,Iqvia Hldgs Inc,46266C105,equity,474500,198760,474500,-275740,-58.11,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,sell,META,Meta Platforms Inc,30303M102,equity,239615,54665,239615,-184950,-77.19,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,sell,LLY,Lilly Eli &amp; Co,532457108,equity,606210,536445,606210,-69765,-11.51,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,sell,VRT,Vertiv Holdings Co,92537N108,equity,2039946,1233755,2039946,-806191,-39.52,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,sell,MRVL,Marvell Technology Inc,573874104,equity,571320,314320,571320,-257000,-44.98,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,sell,ILMN,Illumina Inc,452327109,equity,109285,54885,109285,-54400,-49.78,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,sell,TSM,Taiwan Semiconductor Mfg Ltd,874039100,equity,578590,486190,578590,-92400,-15.97,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,sell,,Skechers U S A Inc,830566105,equity,540050,371125,540050,-168925,-31.28,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,exit,GOOGL,Alphabet Inc,02079K305,equity,877720,0,877720,-877720,-100.00,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,exit,FCX,Freeport-Mcmoran Inc,35671D857,equity,837627,0,837627,-837627,-100.00,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,exit,AMD,Advanced Micro Devices Inc,007903107,equity,329677,0,329677,-329677,-100.00,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,exit,ABX,Barrick Gold Corp,067901108,equity,1176875,0,1176875,-1176875,-100.00,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,exit,PANW,Palo Alto Networks Inc,697435105,equity,75235,0,75235,-75235,-100.00,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,exit,PSX,Phillips 66,718546104,equity,100555,0,100555,-100555,-100.00,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,exit,WSC,Willscot Mobil Mini Hldng Co,971378104,equity,215500,0,215500,-215500,-100.00,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,exit,,Arch Resources Inc,03940R107,equity,75665,0,75665,-75665,-100.00,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,exit,,Iveric Bio Inc,46583P102,equity,400000,0,400000,-400000,-100.00,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,exit,HUBS,Hubspot Inc,443573100,equity,20300,0,20300,-20300,-100.00,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,exit,PLTR,Palantir Technologies Inc,69608A108,equity,700707,0,700707,-700707,-100.00,1.000000
2023-03-31,2023-03-31,2023-06-30,Duquesne Family Office,exit,TOST,Toast Inc,888787108,equity,327700,0,327700,-327700,-100.00,1.000000
