trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,UBER,Uber Technologies Inc,90353T100,equity,0,2689840,0,2689840,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,CRM,Salesforce Com Inc,79466L302,equity,0,482103,0,482103,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,PCG,Pg&amp;E Corp,69331C108,equity,0,3051300,0,3051300,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,ABX,Barrick Gold Corporation,067901108,equity,0,3980100,0,3980100,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,JD,Jd Com Inc,47215P106,equity,0,1299213,0,1299213,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,,Intelsat S A,L5140P101,equity,0,1364570,0,1364570,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,AEM,Agnico Eagle Mines Ltd,008474108,equity,0,419400,0,419400,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,XYZ,Square Inc,852234103,equity,0,293838,0,293838,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,PANW,Palo Alto Networks Inc,697435105,equity,0,40700,0,40700,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,FOXA,Fox Corp,35137L105,equity,0,84655,0,84655,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,,Zendesk Inc,98936J101,equity,0,34102,0,34102,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,,Alteryx Inc,02156B103,equity,0,22373,0,22373,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,SONY,Sony Corp,835699307,equity,0,38670,0,38670,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,W,Wayfair Inc,94419L101,equity,0,12505,0,12505,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,,Smartsheet Inc,83200N103,equity,0,36740,0,36740,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,NXPI,Nxp Semiconductors N V,N6596X109,equity,0,15725,0,15725,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,VEEV,Veeva Sys Inc,922475108,equity,0,8795,0,8795,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,Z,Zillow Group Inc,98954M200,equity,0,23200,0,23200,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,new,QRVO,Qorvo Inc,74736K101,equity,0,11675,0,11675,,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,buy,SNAP,Snap Inc,83304A106,equity,1240200,5234631,1240200,3994431,322.08,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,buy,SE,Sea Ltd,81141R100,equity,21200,1599905,21200,1578705,7446.72,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,buy,,Activision Blizzard Inc,00507V109,equity,1091152,1744075,1091152,652923,59.84,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,buy,AMZN,Amazon Com Inc,023135106,equity,113715,125527,113715,11812,10.39,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,buy,BABA,Alibaba Group Hldg Ltd,01609W102,equity,928785,1038393,928785,109608,11.80,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,buy,NOW,Servicenow Inc,81762P102,equity,135515,200580,135515,65065,48.01,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,buy,MRK,Merck &amp; Co Inc,58933Y105,equity,266300,467200,266300,200900,75.44,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,buy,HD,Home Depot Inc,437076102,equity,387300,453900,387300,66600,17.20,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,buy,FIS,Fidelity Natl Information Sv,31620M106,equity,389845,493237,389845,103392,26.52,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,buy,MSFT,Microsoft Corp,594918104,equity,5171051,5226193,5171051,55142,1.07,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,buy,MELI,Mercadolibre Inc,58733R102,equity,183328,194913,183328,11585,6.32,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,buy,RP,Realpage Inc,75606N109,equity,58690,74750,58690,16060,27.36,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,buy,EXP,Eagle Materials Inc,26969P108,equity,30700,40150,30700,9450,30.78,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,buy,,Fleetcor Technologies Inc,339041105,equity,14605,17660,14605,3055,20.92,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,EEM,Ishares Tr,464287234,equity,7034700,2410500,7034700,-4624200,-65.73,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,TMUS,T Mobile Us Inc,872590104,equity,1915725,765600,1915725,-1150125,-60.04,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,ABT,Abbott Labs,002824100,equity,1440200,916300,1440200,-523900,-36.38,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,PYPL,Paypal Hldgs Inc,70450Y103,equity,807745,481100,807745,-326645,-40.44,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,LNG,Cheniere Energy Inc,16411R208,equity,611200,68530,611200,-542670,-88.79,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,ADBE,Adobe Inc,00724F101,equity,640211,515971,640211,-124240,-19.41,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,SPOT,Spotify Technology S A,L8681T102,equity,159505,13967,159505,-145538,-91.24,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,,Coupa Software Inc,22266L106,equity,802690,693306,802690,-109384,-13.63,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,DOCU,Docusign Inc,256163106,equity,331410,113700,331410,-217710,-65.69,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,,Sprint Corporation,85207U105,equity,1550000,66610,1550000,-1483390,-95.70,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,MU,Micron Technology Inc,595112103,equity,480300,230613,480300,-249687,-51.99,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,MPC,Marathon Pete Corp,56585A102,equity,541000,410100,541000,-130900,-24.20,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,WDAY,Workday Inc,98138H101,equity,524600,493787,524600,-30813,-5.87,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,META,Facebook Inc,30303M102,equity,61665,34941,61665,-26724,-43.34,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,TEAM,Atlassian Corp Plc,G06242104,equity,46770,10035,46770,-36735,-78.54,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,,Ihs Markit Ltd,G47567105,equity,244500,188000,244500,-56500,-23.11,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,TWLO,Twilio Inc,90138F102,equity,31480,14640,31480,-16840,-53.49,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,NFLX,Netflix Inc,64110L106,equity,539875,534160,539875,-5715,-1.06,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,ADSK,Autodesk Inc,052769106,equity,31300,23762,31300,-7538,-24.08,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,MA,Mastercard Inc,57636Q104,equity,238300,234000,238300,-4300,-1.80,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,V,Visa Inc,92826C839,equity,350900,344700,350900,-6200,-1.77,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,,General Electric Co,369604103,equity,6241000,6190650,6241000,-50350,-0.81,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,sell,ILMN,Illumina Inc,452327109,equity,171800,170800,171800,-1000,-0.58,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,IBB,Ishares Tr,464287556,equity,791200,0,791200,-791200,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,GOOGL,Alphabet Inc,02079K305,equity,73069,0,73069,-73069,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,ISRG,Intuitive Surgical Inc,46120E602,equity,131100,0,131100,-131100,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,QCOM,Qualcomm Inc,747525103,equity,948100,0,948100,-948100,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,A,Agilent Technologies Inc,00846U101,equity,478800,0,478800,-478800,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,,Xilinx Inc,983919101,equity,224000,0,224000,-224000,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,ADI,Analog Devices Inc,032654105,equity,222625,0,222625,-222625,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,DATA,Tableau Software Inc,87336U105,equity,183405,0,183405,-183405,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,POST,Post Hldgs Inc,737446104,equity,204000,0,204000,-204000,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,,Hologic Inc,436440101,equity,336700,0,336700,-336700,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,,Splunk Inc,848637104,equity,115500,0,115500,-115500,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,,Southwestern Energy Co,845467109,equity,2257700,0,2257700,-2257700,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,RRC,Range Res Corp,75281A109,equity,844500,0,844500,-844500,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,ACIU,Ac Immune Sa,H00263105,equity,1324935,0,1324935,-1324935,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,NOK,Nokia Corp,654902204,equity,731000,0,731000,-731000,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,OKTA,Okta Inc,679295105,equity,25807,0,25807,-25807,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,,Carbon Black Inc,14081R103,equity,105525,0,105525,-105525,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,WP,Worldpay Inc,981558109,equity,10120,0,10120,-10120,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,,Bottomline Tech Del Inc,101388106,equity,10200,0,10200,-10200,-100.00,1.000000
2019-03-31,2019-03-31,2019-06-30,Duquesne Family Office,exit,GOOS,Canada Goose Holdings Inc,135086106,equity,9550,0,9550,-9550,-100.00,1.000000
