trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,CMI,Cummins Inc,231021106,equity,0,219320,0,219320,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,RUN,Sunrun Inc,86771W105,equity,0,661535,0,661535,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,LIN,Linde Plc,G5494J103,equity,0,144675,0,144675,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,ASHR,Dbx Etf Tr,233051879,equity,0,915910,0,915910,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,SMH,Vaneck Vectors Etf Tr,92189F676,equity,0,123900,0,123900,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,NYT,New York Times Co,650111107,equity,0,513150,0,513150,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,ABCL,Abcellera Biologics Inc,00288U106,equity,0,659750,0,659750,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,AA,Alcoa Corp,013872106,equity,0,1102000,0,1102000,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,FSLR,First Solar Inc,336433107,equity,0,231000,0,231000,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,ARRY,Array Technologies Inc,04271T100,equity,0,518250,0,518250,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,,Liberty Media Corp Del,531229854,equity,0,485800,0,485800,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,ELAN,Elanco Animal Health Inc,28414H103,equity,0,623975,0,623975,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,CRWD,Crowdstrike Hldgs Inc,22788C105,equity,0,78304,0,78304,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,,Cyberark Software Ltd,M2682V108,equity,0,83965,0,83965,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,VALE,Vale S A,91912E105,equity,0,691012,0,691012,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,CNQ,Canadian Nat Res Ltd,136385101,equity,0,411525,0,411525,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,HES,Hess Corp,42809H107,equity,0,166800,0,166800,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,OPCH,Option Care Health Inc,68404L201,equity,0,388915,0,388915,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,USFD,Us Foods Hldg Corp,912008109,equity,0,157200,0,157200,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,new,,Sailpoint Technologies Hldgs,78781P105,equity,0,88005,0,88005,,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,buy,PANW,Palo Alto Networks Inc,697435105,equity,82300,459060,82300,376760,457.79,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,buy,DIS,Disney Walt Co,254687106,equity,143300,684335,143300,541035,377.55,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,buy,CVNA,Carvana Co,146869102,equity,91916,485981,91916,394065,428.72,1.000000
2020-09-30,2020-09-30,2020-12-31,Duquesne Family Office,buy,SBUX,Starbucks Corp,855244109,equity,1462100,1977100,1462100,515000,35.22,1.000000
