trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,new,NUANEUR,Nuance Communications Inc,67020Y100,equity,0,2911525,0,2911525,,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,new,GDX,Vaneck Vectors Etf Tr,92189F106,equity,0,1808825,0,1808825,,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,new,NEE,Nextera Energy Inc,65339F101,equity,0,215884,0,215884,,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,new,XLI,Select Sector Spdr Tr,81369Y704,equity,0,650000,0,650000,,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,new,EXPE,Expedia Group Inc,30212P303,equity,0,316278,0,316278,,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,new,CVNA,Carvana Co,146869102,equity,0,91916,0,91916,,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,new,PANW,Palo Alto Networks Inc,697435105,equity,0,82300,0,82300,,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,new,ADI,Analog Devices Inc,032654105,equity,0,127511,0,127511,,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,new,SONY,Sony Corp,835699307,equity,0,167335,0,167335,,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,new,NET,Cloudflare Inc,18915M107,equity,0,256535,0,256535,,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,new,UBER,Uber Technologies Inc,90353T100,equity,0,271444,0,271444,,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,new,QCOM,Qualcomm Inc,747525103,equity,0,82569,0,82569,,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,new,TECK,Teck Resources Ltd,878742204,equity,0,661200,0,661200,,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,new,,Arco Platform Ltd Com,G04553106,equity,0,84675,0,84675,,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,new,ZLAB,Zai Lab Ltd,98887Q104,equity,0,20570,0,20570,,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,MSFT,Microsoft Corp,594918104,equity,1799825,2645630,1799825,845805,46.99,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,PENN,Penn Natl Gaming Inc,707569109,equity,1046794,1892501,1046794,845707,80.79,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,TMUS,T-Mobile Us Inc,872590104,equity,1571324,1994124,1571324,422800,26.91,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,SBUX,Starbucks Corp,855244109,equity,905915,1462100,905915,556185,61.39,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,MELI,Mercadolibre Inc,58733R102,equity,35705,71121,35705,35416,99.19,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,BABA,Alibaba Group Hldg Ltd,01609W102,equity,434601,545755,434601,111154,25.58,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,VZ,Verizon Communications Inc,92343V104,equity,160675,567443,160675,406768,253.16,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,FIS,Fidelity Natl Information Sv,31620M106,equity,167580,317851,167580,150271,89.67,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,ABX,Barrick Gold Corp,067901108,equity,4271600,4853153,4271600,581553,13.61,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,USB,Us Bancorp Del,902973304,equity,231500,363500,231500,132000,57.02,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,SYF,Synchrony Financial,87165B103,equity,703013,883630,703013,180617,25.69,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,AMZN,Amazon Com Inc,023135106,equity,85235,86717,85235,1482,1.74,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,WEN,Wendys Co,95058W100,equity,1032909,1170047,1032909,137138,13.28,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,SMARGBP,Smartsheet Inc,83200N103,equity,1016955,1070448,1016955,53493,5.26,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,JD,Jd.Com Inc,47215P106,equity,1492740,1521943,1492740,29203,1.96,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,,Vapotherm Inc,922107107,equity,23635,77660,23635,54025,228.58,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,ONC,Beigene Ltd,07725L102,equity,26180,31025,26180,4845,18.51,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,buy,RETAEUR,Reata Pharmaceuticals Inc,75615P103,equity,532878,543901,532878,11023,2.07,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,sell,JPM,Jpmorgan Chase &amp; Co,46625H100,equity,1611940,98165,1611940,-1513775,-93.91,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,sell,PYPL,Paypal Hldgs Inc,70450Y103,equity,768510,141333,768510,-627177,-81.61,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,sell,WDAY,Workday Inc,98138H101,equity,696230,236095,696230,-460135,-66.09,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,sell,GOOGL,Alphabet Inc,02079K305,equity,86502,41181,86502,-45321,-52.39,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,sell,BKNG,Booking Holdings Inc,09857L108,equity,37360,17290,37360,-20070,-53.72,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,sell,LYV,Live Nation Entertainment In,538034109,equity,829051,489607,829051,-339444,-40.94,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,sell,NFLX,Netflix Inc,64110L106,equity,309477,278372,309477,-31105,-10.05,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,sell,CCL1EUR,Carnival Corp,143658300,equity,2798725,2002500,2798725,-796225,-28.45,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,sell,FSLY,Fastly Inc,31188V100,equity,296593,180442,296593,-116151,-39.16,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,sell,META,Facebook Inc,30303M102,equity,231998,207895,231998,-24103,-10.39,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,sell,FCX,Freeport-Mcmoran Inc,35671D857,equity,6466200,6318400,6466200,-147800,-2.29,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,sell,REGN,Regeneron Pharmaceuticals,75886F107,equity,38700,35582,38700,-3118,-8.06,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,sell,SE,Sea Ltd,81141R100,equity,990437,981083,990437,-9354,-0.94,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,sell,LVS,Las Vegas Sands Corp,517834107,equity,97776,77901,97776,-19875,-20.33,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,exit,TMUSREUR,T-Mobile Us Inc,872590112,equity,1052289,0,1052289,-1052289,-100.00,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,exit,DOCU,Docusign Inc,256163106,equity,17535,0,17535,-17535,-100.00,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,exit,GWRE,Guidewire Software Inc,40171V100,equity,58150,0,58150,-58150,-100.00,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,exit,CB,Chubb Limited,H1467J104,equity,282625,0,282625,-282625,-100.00,1.000000
2020-06-30,2020-06-30,2020-09-30,Duquesne Family Office,exit,1T7,Tricida Inc,89610F101,equity,688344,0,688344,-688344,-100.00,1.000000
