date,fund,cusip,ticker,company,asset_class,shares,market_value,weight
2018-09-30,Duquesne Family Office,594918104,MSFT,MICROSOFT CORP,equity,3525300,403189000.00,19.1639
2018-09-30,Duquesne Family Office,79466L302,CRM,SALESFORCE COM INC,equity,1552700,246926000.00,11.7366
2018-09-30,Duquesne Family Office,023135106,AMZN,AMAZON COM INC,equity,118295,236945000.00,11.2622
2018-09-30,Duquesne Family Office,02079K305,GOOGL,ALPHABET INC,equity,189500,228742000.00,10.8723
2018-09-30,Duquesne Family Office,464287556,IBB,ISHARES TR,equity,1032900,125952000.00,5.9866
2018-09-30,Duquesne Family Office,375558103,GILD,GILEAD SCIENCES INC,equity,1464900,113105000.00,5.3760
2018-09-30,Duquesne Family Office,00724F101,ADBE,ADOBE SYS INC,equity,267330,72166000.00,3.4301
2018-09-30,Duquesne Family Office,98138H101,WDAY,WORKDAY INC,equity,448500,65472000.00,3.1119
2018-09-30,Duquesne Family Office,70450Y103,PYPL,PAYPAL HLDGS INC,equity,727500,63904000.00,3.0374
2018-09-30,Duquesne Family Office,002824100,ABT,ABBOTT LABS,equity,732100,53707000.00,2.5527
2018-09-30,Duquesne Family Office,172967424,C,CITIGROUP INC,equity,667100,47858000.00,2.2747
2018-09-30,Duquesne Family Office,81369Y506,XLE,SELECT SECTOR SPDR TR,equity,522900,39604000.00,1.8824
2018-09-30,Duquesne Family Office,92189F718,,VANECK VECTORS ETF TR,equity,1565100,39425000.00,1.8739
2018-09-30,Duquesne Family Office,81762P102,NOW,SERVICENOW INC,equity,194300,38011000.00,1.8067
2018-09-30,Duquesne Family Office,G5960L103,MDT,MEDTRONIC PLC,equity,372500,36643000.00,1.7417
2018-09-30,Duquesne Family Office,98936J101,,ZENDESK INC,equity,414984,29464000.00,1.4004
2018-09-30,Duquesne Family Office,90130A101,,TWENTY FIRST CENTY FOX INC,equity,557800,25843000.00,1.2283
2018-09-30,Duquesne Family Office,437076102,HD,HOME DEPOT INC,equity,123400,25562000.00,1.2150
2018-09-30,Duquesne Family Office,872590104,TMUS,T MOBILE US INC,equity,359800,25251000.00,1.2002
2018-09-30,Duquesne Family Office,747525103,QCOM,QUALCOMM INC,equity,347300,25016000.00,1.1890
2018-09-30,Duquesne Family Office,015351109,ALXN,ALEXION PHARMACEUTICALS INC,equity,148000,20573000.00,0.9779
2018-09-30,Duquesne Family Office,H00263105,ACIU,AC IMMUNE SA,equity,2491517,19932000.00,0.9474
2018-09-30,Duquesne Family Office,285512109,EA,ELECTRONIC ARTS INC,equity,130970,15781000.00,0.7501
2018-09-30,Duquesne Family Office,122017106,BURL,BURLINGTON STORES INC,equity,87600,14272000.00,0.6784
2018-09-30,Duquesne Family Office,01609W102,BABA,ALIBABA GROUP HLDG LTD,equity,78380,12914000.00,0.6138
2018-09-30,Duquesne Family Office,22266L106,,COUPA SOFTWARE INC,equity,140100,11082000.00,0.5267
2018-09-30,Duquesne Family Office,36197T103,GWPH,GW PHARMACEUTICALS PLC,equity,62100,10727000.00,0.5099
2018-09-30,Duquesne Family Office,15135U109,CVE,CENOVUS ENERGY INC,equity,986300,9893000.00,0.4702
2018-09-30,Duquesne Family Office,737010108,,PORTOLA PHARMACEUTICALS INC,equity,347700,9259000.00,0.4401
2018-09-30,Duquesne Family Office,46116X101,,INTRA CELLULAR THERAPIES INC,equity,296986,6445000.00,0.3063
2018-09-30,Duquesne Family Office,848637104,,SPLUNK INC,equity,48100,5816000.00,0.2764
2018-09-30,Duquesne Family Office,052769106,ADSK,AUTODESK INC,equity,34500,5386000.00,0.2560
2018-09-30,Duquesne Family Office,485170302,,KANSAS CITY SOUTHERN,equity,39380,4461000.00,0.2120
2018-09-30,Duquesne Family Office,30303M102,META,FACEBOOK INC,equity,21600,3552000.00,0.1688
2018-09-30,Duquesne Family Office,57636Q104,MA,MASTERCARD INCORPORATED,equity,13980,3112000.00,0.1479
2018-09-30,Duquesne Family Office,852857200,STMP,STAMPS COM INC,equity,12930,2925000.00,0.1390
2018-09-30,Duquesne Family Office,43300A203,HLT,HILTON WORLDWIDE HLDGS INC,equity,24600,1987000.00,0.0944
2018-09-30,Duquesne Family Office,64110L106,NFLX,NETFLIX INC,equity,5200,1945000.00,0.0924
2018-09-30,Duquesne Family Office,339041105,,FLEETCOR TECHNOLOGIES INC,equity,4500,1025000.00,0.0487
2018-09-30,Duquesne Family Office,060505104,BAC,BANK AMER CORP,equity,900,27000.00,0.0013
