trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,TMUS,T-Mobile Us Inc,872590104,equity,0,1571324,0,1571324,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,JPM,Jpmorgan Chase &amp; Co,46625H100,equity,0,1611940,0,1611940,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,XBI,Spdr Ser Tr,78464A870,equity,0,1095200,0,1095200,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,SBUX,Starbucks Corp,855244109,equity,0,905915,0,905915,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,BKNG,Booking Holdings Inc,09857L108,equity,0,37360,0,37360,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,SMARGBP,Smartsheet Inc,83200N103,equity,0,1016955,0,1016955,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,CCL1EUR,Carnival Corp,143658300,equity,0,2798725,0,2798725,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,WFC,Wells Fargo Co New,949746101,equity,0,1548500,0,1548500,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,LYV,Live Nation Entertainment In,538034109,equity,0,829051,0,829051,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,CB,Chubb Limited,H1467J104,equity,0,282625,0,282625,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,MELI,Mercadolibre Inc,58733R102,equity,0,35705,0,35705,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,INSM,Insmed Inc,457669307,equity,0,1227400,0,1227400,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,PENN,Penn Natl Gaming Inc,707569109,equity,0,1046794,0,1046794,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,SRPT,Sarepta Therapeutics Inc,803607100,equity,0,169350,0,169350,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,REGN,Regeneron Pharmaceuticals,75886F107,equity,0,38700,0,38700,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,BMRN,Biomarin Pharmaceutical Inc,09061G101,equity,0,192700,0,192700,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,WEN,Wendys Co,95058W100,equity,0,1032909,0,1032909,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,AZO,Autozone Inc,053332102,equity,0,18900,0,18900,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,MAR,Marriott Intl Inc New,571903202,equity,0,247264,0,247264,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,DIS,Disney Walt Co,254687106,equity,0,143300,0,143300,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,SYF,Synchrony Financial,87165B103,equity,0,703013,0,703013,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,ZBH,Zimmer Biomet Holdings Inc,98956P102,equity,0,122150,0,122150,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,BNTX,Biontech Se,09075V102,equity,0,204450,0,204450,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,YUM,Yum Brands Inc,988498101,equity,0,151124,0,151124,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,LEN,Lennar Corp,526057104,equity,0,184872,0,184872,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,FLT1EUR,Fleetcor Technologies Inc,339041105,equity,0,39600,0,39600,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,DKNG1USD,Draftkings Inc,26142R104,equity,0,278000,0,278000,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,DAL,Delta Air Lines Inc Del,247361702,equity,0,325050,0,325050,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,VZ,Verizon Communications Inc,92343V104,equity,0,160675,0,160675,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,USB,Us Bancorp Del,902973304,equity,0,231500,0,231500,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,GWRE,Guidewire Software Inc,40171V100,equity,0,58150,0,58150,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,KMX,Carmax Inc,143130102,equity,0,62695,0,62695,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,BILL,Bill Com Hldgs Inc,090043100,equity,0,59205,0,59205,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,OMF,Onemain Hldgs Inc,68268W103,equity,0,209265,0,209265,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,ONC,Beigene Ltd,07725L102,equity,0,26180,0,26180,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,F,Ford Mtr Co Del,345370860,equity,0,497500,0,497500,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,DOCU,Docusign Inc,256163106,equity,0,17535,0,17535,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,DHI,D R Horton Inc,23331A109,equity,0,46470,0,46470,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,PAG,Penske Automotive Grp Inc,70959W103,equity,0,40000,0,40000,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,,Vapotherm Inc,922107107,equity,0,23635,0,23635,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,new,TMUSREUR,T-Mobile Us Inc,872590112,equity,0,1052289,0,1052289,,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,buy,MSFT,Microsoft Corp,594918104,equity,1104832,1799825,1104832,694993,62.90,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,buy,FCX,Freeport-Mcmoran Inc,35671D857,equity,1391700,6466200,1391700,5074500,364.63,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,buy,JD,Jd.Com Inc,47215P106,equity,579894,1492740,579894,912846,157.42,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,buy,FSLY,Fastly Inc,31188V100,equity,116036,296593,116036,180557,155.60,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,buy,BABA,Alibaba Group Hldg Ltd,01609W102,equity,412105,434601,412105,22496,5.46,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,buy,CRWD,Crowdstrike Hldgs Inc,22788C105,equity,159040,189503,159040,30463,19.15,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,buy,,Flex Ltd,Y2573F102,equity,458790,711240,458790,252450,55.03,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,buy,PLANUSD,Anaplan Inc,03272L108,equity,170763,212716,170763,41953,24.57,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,sell,AMZN,Amazon Com Inc,023135106,equity,180699,85235,180699,-95464,-52.83,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,sell,NFLX,Netflix Inc,64110L106,equity,846651,309477,846651,-537174,-63.45,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,sell,META,Facebook Inc,30303M102,equity,1243752,231998,1243752,-1011754,-81.35,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,sell,WDAY,Workday Inc,98138H101,equity,1649211,696230,1649211,-952981,-57.78,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,sell,ATVIEUR,Activision Blizzard Inc,00507V109,equity,1560400,211290,1560400,-1349110,-86.46,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,sell,GOOGL,Alphabet Inc,02079K305,equity,139712,86502,139712,-53210,-38.09,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,sell,IQV,Iqvia Hldgs Inc,46266C105,equity,302855,71710,302855,-231145,-76.32,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,sell,PYPL,Paypal Hldgs Inc,70450Y103,equity,931198,768510,931198,-162688,-17.47,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,sell,,General Electric Co,369604103,equity,7965928,4375778,7965928,-3590150,-45.07,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,sell,FIS,Fidelity Natl Information Sv,31620M106,equity,345288,167580,345288,-177708,-51.47,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,sell,DISH,Dish Network Corporation,25470M109,equity,966100,392679,966100,-573421,-59.35,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,sell,SE,Sea Ltd,81141R100,equity,1173938,990437,1173938,-183501,-15.63,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,sell,LVS,Las Vegas Sands Corp,517834107,equity,176168,97776,176168,-78392,-44.50,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,exit,ADBE,Adobe Inc,00724F101,equity,59930,0,59930,-59930,-100.00,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,exit,SONY,Sony Corp,835699307,equity,146400,0,146400,-146400,-100.00,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,exit,TWLO,Twilio Inc,90138F102,equity,26558,0,26558,-26558,-100.00,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,exit,,New Oriental Ed &amp; Tech Grp I,647581107,equity,80230,0,80230,-80230,-100.00,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,exit,QCOM,Qualcomm Inc,747525103,equity,472150,0,472150,-472150,-100.00,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,exit,COUPEUR,Coupa Software Inc,22266L106,equity,94000,0,94000,-94000,-100.00,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,exit,,2U Inc,90214J101,equity,444748,0,444748,-444748,-100.00,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,exit,ABT,Abbott Labs,002824100,equity,791300,0,791300,-791300,-100.00,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,exit,NOW,Servicenow Inc,81762P102,equity,110030,0,110030,-110030,-100.00,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,exit,XP,Xp Inc,G98239109,equity,50000,0,50000,-50000,-100.00,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,exit,DDOG,Datadog Inc,23804L103,equity,25810,0,25810,-25810,-100.00,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,exit,LKNCY,Luckin Coffee Inc,54951L109,equity,21276,0,21276,-21276,-100.00,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,exit,TME,Tencent Music Entmt Group,88034P109,equity,213775,0,213775,-213775,-100.00,1.000000
2020-03-31,2020-03-31,2020-06-30,Duquesne Family Office,exit,INDA,Ishares Tr,46429B598,equity,750450,0,750450,-750450,-100.00,1.000000
