trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2019-06-30,2019-06-30,2019-09-30,Duquesne Family Office,new,SHOP,Shopify Inc,82509L107,equity,0,212480,0,212480,,1.104254
2019-06-30,2019-06-30,2019-09-30,Duquesne Family Office,new,PLANUSD,Anaplan Inc,03272L108,equity,0,1323345,0,1323345,,1.104254
2019-06-30,2019-06-30,2019-09-30,Duquesne Family Office,new,INDA,Ishares Tr,46429B598,equity,0,1476500,0,1476500,,1.104254
2019-06-30,2019-06-30,2019-09-30,Duquesne Family Office,new,HDB,Hdfc Bank Ltd,40415F101,equity,0,849000,0,849000,,1.104254
2019-06-30,2019-06-30,2019-09-30,Duquesne Family Office,new,MDCOUSD,Medicines Co,584688105,equity,0,585500,0,585500,,1.104254
2019-06-30,2019-06-30,2019-09-30,Duquesne Family Office,new,OKTA,Okta Inc,679295105,equity,0,239300,0,239300,,1.104254
2019-06-30,2019-06-30,2019-09-30,Duquesne Family Office,new,EA,Electronic Arts Inc,285512109,equity,0,161500,0,161500,,1.104254
2019-06-30,2019-06-30,2019-09-30,Duquesne Family Office,new,ISRG,Intuitive Surgical Inc,46120E602,equity,0,27800,0,27800,,1.104254
2019-06-30,2019-06-30,2019-09-30,Duquesne Family Office,new,RETAEUR,Reata Pharmaceuticals Inc,75615P103,equity,0,173285,0,173285,,1.104254
2019-06-30,2019-06-30,2019-09-30,Duquesne Family Office,new,ZM,Zoom Video Communications In,98980L101,equity,0,61700,0,61700,,1.104254
2019-06-30,2019-06-30,2019-09-30,Duquesne Family Office,new,CRWD,Crowdstrike Hldgs Inc,22788C105,equity,0,79940,0,79940,,1.104254
2019-06-30,2019-06-30,2019-09-30,Duquesne Family Office,new,NEWREUR,New Relic Inc,64829B100,equity,0,47885,0,47885,,1.104254
2019-06-30,2019-06-30,2019-09-30,Duquesne Family Office,new,FSLY,Fastly Inc,31188V100,equity,0,113826,0,113826,,1.104254
2019-06-30,2019-06-30,2019-09-30,Duquesne Family Office,buy,NOW,Servicenow Inc,81762P102,equity,200580,507618,221491,286127,129.18,1.104254
2019-06-30,2019-06-30,2019-09-30,Duquesne Family Office,buy,,General Electric Co,369604103,equity,6190650,14845368,6836051,8009317,117.16,1.104254
2019-06-30,2019-06-30,2019-09-30,Duquesne Family Office,buy,AYXEUR,Alteryx Inc,02156B103,equity,22373,429626,24705,404921,1638.99,1.104254
