trade_date,from_snapshot,to_snapshot,fund,action,ticker,company,cusip,asset_class,prev_shares,shares,expected_shares,active_shares,active_pct,flow_factor
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,TMUS,T Mobile Us Inc,872590104,equity,0,1915725,0,1915725,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,HD,Home Depot Inc,437076102,equity,0,387300,0,387300,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,,General Electric Co,369604103,equity,0,6241000,0,6241000,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,MA,Mastercard Inc,57636Q104,equity,0,238300,0,238300,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,V,Visa Inc,92826C839,equity,0,350900,0,350900,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,QCOM,Qualcomm Inc,747525103,equity,0,948100,0,948100,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,,Activision Blizzard Inc,00507V109,equity,0,1091152,0,1091152,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,FIS,Fidelity Natl Information Sv,31620M106,equity,0,389845,0,389845,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,LNG,Cheniere Energy Inc,16411R208,equity,0,611200,0,611200,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,MPC,Marathon Pete Corp,56585A102,equity,0,541000,0,541000,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,,Xilinx Inc,983919101,equity,0,224000,0,224000,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,ADI,Analog Devices Inc,032654105,equity,0,222625,0,222625,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,DATA,Tableau Software Inc,87336U105,equity,0,183405,0,183405,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,POST,Post Hldgs Inc,737446104,equity,0,204000,0,204000,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,MRK,Merck &amp; Co Inc,58933Y105,equity,0,266300,0,266300,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,SPOT,Spotify Technology S A,L8681T102,equity,0,159505,0,159505,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,MU,Micron Technology Inc,595112103,equity,0,480300,0,480300,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,INCY,Incyte Corp,45337C102,equity,0,202400,0,202400,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,DOCU,Docusign Inc,256163106,equity,0,331410,0,331410,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,,Splunk Inc,848637104,equity,0,115500,0,115500,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,NFE,New Fortress Energy Llc Cl A Shs Rp,644393100,equity,0,1200000,0,1200000,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,SNAP,Snap Inc,83304A106,equity,0,1240200,0,1240200,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,,Ihs Markit Ltd,G47567105,equity,0,244500,0,244500,,1.000000
2018-12-31,2018-12-31,2019-03-31,Duquesne Family Office,new,,Southwestern Energy Co,845467109,equity,0,2257700,0,2257700,,1.000000
